offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
53819533,47848896,1,5,19,M,2,,,,
53819534,47848896,2,5,42,M,2,,,,
53819537,47848897,1,5,28,M,1,,,,
53819539,47848898,2,5,20,F,1,,,,
53819538,47848898,1,5,27,M,1,,,,
53819540,47848899,1,5,27,M,2,,,,
53819541,47848900,1,5,24,F,1,,,,
53819542,47848901,0,,,,,,,,
53819543,47848902,0,,,,,,,,
53819544,47848903,1,5,57,M,1,,,,
53819545,47848904,1,5,15,M,0,,,,
53819546,47848905,1,4,,U,0,,,,
53819547,47848906,1,5,22,M,2,,,,
53819549,47848907,2,5,14,F,1,,,,
53819548,47848907,1,5,15,F,1,,,,
53819550,47848908,0,,,,,,,,
53819551,47848909,1,5,27,M,2,,,,
53819553,47848910,2,5,32,M,1,,,,
53819552,47848910,1,5,32,M,1,,,,
53819554,47848912,1,5,23,M,1,,,,
53819557,47848913,3,4,,U,0,,,,
53819556,47848913,2,5,30,F,1,,,,
53819555,47848913,1,5,40,M,1,,,,
53819562,47848914,5,5,11,M,2,,,,
53819561,47848914,4,5,11,M,2,,,,
53819560,47848914,3,5,12,M,2,,,,
53819559,47848914,2,5,11,M,2,,,,
53819558,47848914,1,5,11,M,2,,,,
53819563,47848915,1,5,45,M,1,,,,
53819564,47848916,1,5,17,M,2,,,,
53819565,47848917,0,,,,,,,,
53819566,47848918,1,5,20,M,1,,,,
53830650,47857636,3,5,24,F,1,,,,
53830649,47857636,2,5,42,F,1,,,,
53830648,47857636,1,5,65,F,1,,,,
53828837,47856620,0,,,,,,,,
53828857,47856639,1,5,42,F,1,,,,
53827050,47855601,1,4,,U,0,,,,
53828594,47855604,0,,,,,,,,
53828595,47855605,1,5,29,M,2,,,,
53828596,47855606,1,4,,M,1,,,,
53828633,47855636,1,5,14,M,1,,,,
53828634,47855637,0,,,,,,,,
53828635,47855638,0,,,,,,,,
53828637,47855640,1,5,55,M,1,,,,
53828638,47855641,1,5,24,M,1,,,,
53828644,47855647,1,5,27,M,1,,,,
53828653,47855655,0,,,,,,,,
53826789,47854599,1,5,43,M,2,,,,
53826790,47854600,1,5,20,M,1,,,,
53826791,47854601,1,5,38,M,1,,,,
53826792,47854602,1,5,40,F,2,,,,
53826793,47854603,1,5,24,M,2,,,,
53826794,47854604,0,,,,,,,,
53826795,47854605,1,5,26,M,1,,,,
53826796,47854606,0,,,,,,,,
53826797,47854607,1,4,,U,0,,,,
53826798,47854608,1,5,29,F,2,,,,
53826799,47854609,1,4,,U,0,,,,
53826801,47854610,2,5,15,M,1,,,,
53826800,47854610,1,5,15,M,2,,,,
53826802,47854611,1,5,12,M,2,,,,
53826803,47854612,1,5,15,F,2,,,,
53826804,47854613,1,5,15,M,2,,,,
53826805,47854614,0,,,,,,,,
53826806,47854615,1,4,,M,0,,,,
53826809,47854616,3,5,16,F,1,,,,
53826808,47854616,2,5,16,F,1,,,,
53826807,47854616,1,5,17,F,1,,,,
53826810,47854618,1,5,45,M,2,,,,
53826811,47854619,0,,,,,,,,
53826812,47854620,0,,,,,,,,
53826813,47854621,1,5,48,M,2,,,,
53826814,47854622,0,,,,,,,,
53826815,47854623,1,5,17,F,1,,,,
53826816,47854624,1,5,23,F,2,,,,
53826817,47854625,0,,,,,,,,
53826818,47854626,1,6,,U,0,,,,
53826819,47854627,1,5,8,F,2,,,,
53826820,47854628,1,5,18,M,1,,,,
53826821,47854629,1,5,13,M,1,,,,
53826822,47854630,1,4,,M,1,,,,
53826823,47854631,1,5,23,F,1,,,,
53826824,47854632,1,5,35,M,1,,,,
53826825,47854633,1,5,30,M,2,,,,
53826826,47854634,1,4,,M,2,,,,
53826827,47854634,2,5,24,M,2,,,,
53826828,47854635,1,5,35,M,2,,,,
53826829,47854636,1,5,28,M,1,,,,
53826830,47854637,0,,,,,,,,
53826831,47854638,1,5,26,M,2,,,,
53826832,47854639,1,5,43,M,2,,,,
53826833,47854640,0,,,,,,,,
53826834,47854641,1,5,41,F,1,,,,
53826835,47854642,0,,,,,,,,
53826836,47854643,1,4,,U,0,,,,
53826837,47854644,1,4,,U,0,,,,
53826838,47854645,1,5,25,M,2,,,,
53826839,47854646,1,5,45,M,2,,,,
53826840,47854647,0,,,,,,,,
53826841,47854648,1,4,,U,0,,,,
53826842,47854649,1,5,16,F,2,,,,
53826844,47854650,2,5,40,M,2,,,,
53826843,47854650,1,5,25,M,2,,,,
53826845,47854651,1,5,25,M,2,,,,
53826846,47854652,1,5,24,M,2,,,,
53826848,47854653,2,5,22,M,2,,,,
53826847,47854653,1,5,22,M,2,,,,
53826849,47854655,1,4,,U,0,,,,
53826850,47854656,1,5,37,M,2,,,,
53826852,47854657,2,5,31,M,1,,,,
53826851,47854657,1,5,38,F,1,,,,
53826853,47854658,1,5,28,M,2,,,,
53826854,47854659,1,5,18,M,2,,,,
53826855,47854660,0,,,,,,,,
53826856,47854661,1,5,30,M,1,,,,
53826857,47854662,1,5,45,M,1,,,,
53841832,47867265,1,5,8,F,1,,,,
53885923,47901429,1,4,,U,0,,,,
53825078,47853646,1,5,30,M,2,,,,
53825079,47853647,1,5,52,M,1,,,,
53825080,47853648,1,5,36,M,2,,,,
53825081,47853649,1,5,33,M,2,,,,
53825082,47853650,1,4,,U,0,,,,
53825083,47853651,1,5,36,M,2,,,,
53825084,47853652,0,,,,,,,,
53825087,47853653,3,5,21,M,2,,,,
53825086,47853653,2,5,24,F,2,,,,
53825085,47853653,1,5,24,M,2,,,,
53825088,47853654,0,,,,,,,,
53825089,47853655,1,5,50,M,2,,,,
53825090,47853656,1,4,,U,0,,,,
53825091,47853657,1,5,29,M,2,,,,
53825092,47853658,0,,,,,,,,
53825093,47853659,1,5,12,F,2,,,,
53825094,47853660,1,5,13,M,2,,,,
53825095,47853661,0,,,,,,,,
53825096,47853662,1,5,40,M,2,,,,
53825097,47853663,0,,,,,,,,
53825098,47853664,1,5,15,F,1,,,,
53825099,47853665,0,,,,,,,,
53825100,47853666,1,5,35,M,2,,,,
53825101,47853667,1,4,,M,2,,,,
53825102,47853668,1,5,17,M,2,,,,
53825103,47853669,0,,,,,,,,
53825105,47853670,2,5,24,M,1,,,,
53825104,47853670,1,5,24,M,1,,,,
53825107,47853672,1,4,,U,0,,,,
53825108,47853672,2,5,15,M,1,,,,
53825109,47853673,1,5,60,M,1,,,,
53825110,47853674,1,5,20,M,1,,,,
53825111,47853675,1,5,29,M,1,,,,
53825112,47853676,1,5,35,M,2,,,,
53825113,47853677,1,5,16,M,2,,,,
53825114,47853678,0,,,,,,,,
53825115,47853679,1,4,,U,0,,,,
53825116,47853680,1,4,,U,0,,,,
53825117,47853681,1,5,28,M,2,,,,
53825118,47853682,0,,,,,,,,
53825119,47853683,1,4,,U,0,,,,
53825120,47853684,0,,,,,,,,
53873031,47891709,1,5,19,M,1,,,,
53872829,47890718,1,5,23,M,1,,,,
53867443,47887662,2,5,28,M,1,,,,
53867442,47887662,1,5,28,M,1,,,,
53823079,47851670,2,5,40,F,2,,,,
53823078,47851670,1,5,50,M,2,,,,
53823080,47851671,0,,,,,,,,
53823081,47851672,1,5,17,M,2,,,,
53823082,47851673,1,5,33,M,1,,,,
53823083,47851674,1,5,14,M,1,,,,
53823084,47851675,0,,,,,,,,
53823085,47851676,1,4,,U,0,,,,
53823086,47851677,1,5,25,F,1,,,,
53823088,47851679,1,5,25,M,2,,,,
53823089,47851680,1,5,22,M,2,,,,
53823090,47851681,1,5,31,M,2,,,,
53823091,47851682,1,5,14,F,2,,,,
53817675,47844985,2,5,30,M,1,,,,
53817674,47844985,1,5,28,F,1,,,,
53817676,47844993,1,5,25,F,1,,,,
53825121,47853685,1,5,14,M,2,,,,
53825122,47853686,1,5,35,M,2,,,,
53825123,47853687,1,5,29,F,2,,,,
53825124,47853688,0,,,,,,,,
53825125,47853689,1,4,,U,0,,,,
53825126,47853690,1,5,20,M,2,,,,
53825127,47853691,1,5,40,M,2,,,,
53825128,47853692,1,4,,U,0,,,,
53825130,47853692,3,5,28,M,1,,,,
53825129,47853692,2,5,30,M,2,,,,
53825132,47853693,2,5,18,F,1,,,,
53825131,47853693,1,5,18,F,1,,,,
53825133,47853694,1,5,43,F,1,,,,
53825134,47853696,1,5,16,F,2,,,,
53825135,47853697,1,5,51,M,1,,,,
53825136,47853698,1,4,,M,1,,,,
53825137,47853699,1,5,52,F,2,,,,
53825138,47853700,1,5,42,F,2,,,,
53825139,47853701,1,5,42,M,2,,,,
53825140,47853702,1,5,24,M,1,,,,
53825142,47853703,2,5,16,M,2,,,,
53825141,47853703,1,5,16,M,2,,,,
53825143,47853704,1,4,,U,0,,,,
53825145,47853704,3,5,18,M,1,,,,
53825144,47853704,2,5,18,M,1,,,,
53825146,47853705,1,5,44,M,1,,,,
53825147,47853706,1,5,40,M,2,,,,
53825148,47853707,1,5,23,M,1,,,,
53825149,47853708,1,5,52,M,2,,,,
53825150,47853709,1,5,40,F,2,,,,
53825151,47853710,1,5,26,M,1,,,,
53825152,47853711,1,5,30,M,2,,,,
53825153,47853712,0,,,,,,,,
53825154,47853713,0,,,,,,,,
53825155,47853714,1,4,,M,2,,,,
53825156,47853715,1,5,53,M,1,,,,
53825157,47853716,1,4,,U,2,,,,
53825158,47853716,2,5,28,F,1,,,,
53825159,47853717,1,5,30,M,2,,,,
53825160,47853718,1,5,28,M,1,,,,
53825163,47853719,3,4,,M,2,,,,
53825162,47853719,2,4,,M,2,,,,
53825161,47853719,1,4,,M,2,,,,
53825164,47853720,1,4,,M,2,,,,
53825165,47853720,2,5,17,M,2,,,,
53825166,47853721,1,5,52,M,2,,,,
53825167,47853722,0,,,,,,,,
53825168,47853723,0,,,,,,,,
53825169,47853724,1,5,55,M,2,,,,
53825170,47853725,1,4,,U,0,,,,
53825171,47853726,0,,,,,,,,
53825172,47853727,1,5,36,F,2,,,,
53825173,47853728,1,4,,U,0,,,,
53825174,47853729,0,,,,,,,,
53825175,47853730,1,5,29,M,2,,,,
53825176,47853731,1,5,18,F,1,,,,
53825177,47853731,2,5,17,F,1,,,,
53825178,47853732,1,4,,U,0,,,,
53823092,47851683,1,5,16,M,2,,,,
53823093,47851684,1,5,20,M,1,,,,
53823094,47851685,1,5,22,F,1,,,,
53823095,47851686,1,5,50,M,2,,,,
53823096,47851687,1,5,20,M,2,,,,
53823098,47851688,2,5,23,M,1,,,,
53823097,47851688,1,5,22,M,1,,,,
53823099,47851689,1,4,,M,0,,,,
53823100,47851690,1,5,25,M,2,,,,
53823101,47851691,1,5,29,M,2,,,,
53826858,47854663,1,5,23,F,2,,,,
53826859,47854664,1,5,13,F,1,,,,
53826860,47854665,1,6,,M,2,,,,
53826861,47854666,1,5,37,M,2,,,,
53834418,47861443,1,4,,M,0,,,,
53828681,47855682,1,4,,U,0,,,,
53828703,47855700,1,5,20,M,1,,,,
53826862,47854667,0,,,,,,,,
53826863,47854668,1,5,25,F,2,,,,
53826864,47854669,1,5,27,M,2,,,,
53826865,47854670,1,5,14,F,2,,,,
53826866,47854671,0,,,,,,,,
53826867,47854672,0,,,,,,,,
53826868,47854673,1,5,18,M,2,,,,
53826869,47854674,1,5,17,F,1,,,,
53826870,47854675,1,5,37,M,2,,,,
53826871,47854675,2,5,29,M,1,,,,
53826872,47854676,1,5,35,M,2,,,,
53826873,47854677,0,,,,,,,,
53826874,47854678,1,5,23,M,1,,,,
53826875,47854679,1,5,29,M,2,,,,
53826876,47854680,1,5,30,M,1,,,,
53826877,47854681,1,5,17,M,2,,,,
53826878,47854682,1,5,33,M,1,,,,
53826881,47854683,3,5,15,M,2,,,,
53826880,47854683,2,5,14,M,2,,,,
53826879,47854683,1,5,16,M,2,,,,
53826882,47854684,1,5,21,M,1,,,,
53826883,47854684,2,5,20,F,1,,,,
53826885,47854685,2,5,26,M,1,,,,
53826884,47854685,1,5,26,M,1,,,,
53826886,47854686,0,,,,,,,,
53826888,47854687,2,5,20,M,2,,,,
53826891,47854687,5,5,20,M,1,,,,
53826890,47854687,4,5,20,M,1,,,,
53826889,47854687,3,5,20,M,1,,,,
53826887,47854687,1,5,20,M,1,,,,
53826892,47854688,0,,,,,,,,
53826893,47854689,1,5,53,M,1,,,,
53826899,47854690,6,5,16,M,2,,,,
53826898,47854690,5,5,16,M,2,,,,
53826897,47854690,4,5,17,M,2,,,,
53826896,47854690,3,5,18,M,2,,,,
53826895,47854690,2,5,19,M,2,,,,
53826894,47854690,1,5,30,M,2,,,,
53826901,47854691,2,5,21,M,1,,,,
53826900,47854691,1,5,20,M,1,,,,
53826902,47854692,1,5,48,F,2,,,,
53826903,47854693,1,5,22,M,1,,,,
53826904,47854694,1,5,37,M,2,,,,
53826905,47854695,1,5,23,M,1,,,,
53826906,47854697,1,5,25,M,1,,,,
53826907,47854698,1,4,,U,0,,,,
53826908,47854699,0,,,,,,,,
53826909,47854700,0,,,,,,,,
53826910,47854701,1,5,18,M,1,,,,
53826911,47854702,0,,,,,,,,
53826912,47854703,1,4,,U,0,,,,
53826913,47854704,1,5,39,M,1,,,,
53826915,47854705,2,5,18,F,1,,,,
53826914,47854705,1,5,18,M,1,,,,
53826916,47854706,1,4,,U,0,,,,
53826917,47854706,2,5,52,M,1,,,,
53826918,47854707,1,5,48,M,2,,,,
53826919,47854708,1,5,40,M,5,,,,
53826920,47854709,1,5,25,M,2,,,,
53826921,47854710,1,5,23,M,2,,,,
53826922,47854711,1,5,35,M,2,,,,
53826923,47854712,1,5,36,F,2,,,,
53826924,47854713,1,5,22,M,2,,,,
53826925,47854714,1,5,48,M,2,,,,
53826926,47854715,1,5,42,M,2,,,,
53826929,47854716,3,5,26,F,2,,,,
53826928,47854716,2,5,20,F,2,,,,
53826927,47854716,1,5,22,M,2,,,,
53826930,47854717,1,5,22,M,1,,,,
53826943,47854724,1,5,30,M,1,,,,
53826959,47854732,1,5,25,M,2,,,,
53826962,47854735,0,,,,,,,,
53826963,47854736,0,,,,,,,,
53843478,47867350,1,4,,F,1,,,,
53839905,47865359,1,4,,U,0,,,,
53854565,47876929,1,5,45,F,1,,,,
53819567,47849732,0,,,,,,,,
53819568,47849734,1,5,44,M,2,,,,
53819569,47849735,1,5,19,M,1,,,,
53819570,47849736,1,4,,M,3,,,,
53819571,47849738,0,,,,,,,,
53819572,47849739,1,5,44,M,2,,,,
53821329,47850701,1,4,,M,2,,,,
53821330,47850702,1,5,24,M,2,,,,
53821332,47850703,2,5,22,M,1,,,,
53821331,47850703,1,5,27,M,1,,,,
53821333,47850704,0,,,,,,,,
53821334,47850705,0,,,,,,,,
53821335,47850706,1,5,30,M,1,,,,
53821337,47850707,2,5,21,F,1,,,,
53821336,47850707,1,5,23,M,1,,,,
53821339,47850708,2,5,31,F,2,,,,
53821338,47850708,1,5,28,M,2,,,,
53821340,47850709,1,5,25,F,2,,,,
53821341,47850710,1,4,,U,0,,,,
53821342,47850711,1,4,,U,0,,,,
53821343,47850712,0,,,,,,,,
53821344,47850713,1,4,,U,0,,,,
53821345,47850714,1,4,,U,0,,,,
53821346,47850715,1,4,,U,0,,,,
53821347,47850716,0,,,,,,,,
53821348,47850717,1,5,14,M,2,,,,
53821349,47850718,1,5,16,F,2,,,,
53821350,47850719,1,4,,U,0,,,,
53821351,47850720,0,,,,,,,,
53821352,47850721,1,5,14,F,2,,,,
53821353,47850722,1,5,34,F,2,,,,
53821354,47850723,1,5,61,M,1,,,,
53821355,47850724,1,5,38,M,1,,,,
53821356,47850725,0,,,,,,,,
53821357,47850726,1,5,27,M,1,,,,
53821358,47850727,1,5,14,M,2,,,,
53821359,47850728,1,5,19,F,1,,,,
53821360,47850729,1,5,41,M,1,,,,
53821361,47850730,1,4,,U,0,,,,
53821362,47850731,1,5,27,M,2,,,,
53821363,47850732,1,5,22,M,2,,,,
53821365,47850733,2,5,45,M,2,,,,
53821364,47850733,1,5,51,F,2,,,,
53821367,47850734,2,5,22,M,1,,,,
53821366,47850734,1,5,22,M,1,,,,
53821368,47850735,1,4,,U,0,,,,
53821369,47850736,1,4,,M,2,,,,
53821371,47850737,2,5,20,M,1,,,,
53821370,47850737,1,5,20,M,1,,,,
53821372,47850738,1,5,30,M,1,,,,
53821373,47850739,1,4,,U,0,,,,
53821374,47850740,1,5,51,M,1,,,,
53821375,47850741,1,5,40,M,1,,,,
53821376,47850742,1,5,25,M,2,,,,
53821377,47850743,1,5,41,M,2,,,,
53821378,47850744,1,5,45,F,1,,,,
53821388,47850745,10,5,26,M,1,,,,
53821387,47850745,9,5,21,M,1,,,,
53821386,47850745,8,5,20,M,1,,,,
53821384,47850745,6,5,21,M,1,,,,
53821383,47850745,5,5,21,M,1,,,,
53821382,47850745,4,5,26,M,1,,,,
53821385,47850745,7,5,27,M,2,,,,
53821381,47850745,3,4,,M,1,,,,
53821380,47850745,2,4,,M,1,,,,
53821379,47850745,1,4,,M,1,,,,
53821389,47850746,0,,,,,,,,
53821390,47850747,1,5,34,M,2,,,,
53821391,47850748,1,5,33,M,1,,,,
53821392,47850749,1,4,,U,0,,,,
53821393,47850750,0,,,,,,,,
53832455,47859464,2,5,17,M,2,,,,
53832454,47859464,1,5,17,M,2,,,,
53832460,47859469,1,6,,M,0,,,,
53830664,47858460,1,5,18,M,2,,,,
53825180,47853733,2,5,27,F,1,,,,
53825179,47853733,1,5,30,F,1,,,,
53825181,47853734,1,5,16,M,2,,,,
53825182,47853735,1,5,45,M,1,,,,
53825184,47853736,2,5,9,M,1,,,,
53825183,47853736,1,5,9,M,1,,,,
53825185,47853737,1,5,24,M,1,,,,
53825186,47853738,1,5,20,M,2,,,,
53825187,47853739,1,4,,M,1,,,,
53825188,47853740,1,4,,F,0,,,,
53825189,47853741,1,5,15,M,2,,,,
53825190,47853742,1,5,21,M,1,,,,
53825191,47853743,1,5,36,M,1,,,,
53825192,47853744,1,5,30,M,2,,,,
53825193,47853745,1,4,,M,2,,,,
53825194,47853746,1,4,,U,0,,,,
53825195,47853747,1,4,,F,0,,,,
53825196,47853748,1,5,19,M,2,,,,
53825197,47853749,1,4,,M,2,,,,
53823285,47852641,1,4,,U,0,,,,
53823287,47852642,2,5,17,F,1,,,,
53823286,47852642,1,5,17,F,1,,,,
53823288,47852643,1,5,42,M,1,,,,
53823289,47852644,0,,,,,,,,
53823290,47852645,1,5,33,M,2,,,,
53823291,47852646,1,5,43,M,2,,,,
53823292,47852647,1,5,40,M,1,,,,
53823296,47852648,4,5,11,M,2,,,,
53823295,47852648,3,5,14,M,2,,,,
53823294,47852648,2,5,12,M,2,,,,
53823293,47852648,1,5,15,M,2,,,,
53823297,47852649,1,5,20,F,2,,,,
53823298,47852650,1,5,34,M,1,,,,
53823299,47852651,1,5,20,M,2,,,,
53823300,47852652,0,,,,,,,,
53823301,47852653,1,4,,U,0,,,,
53823302,47852654,1,5,19,M,2,,,,
53823303,47852655,1,5,40,M,1,,,,
53823304,47852656,0,,,,,,,,
53823305,47852657,1,5,13,F,1,,,,
53823306,47852658,1,5,14,M,1,,,,
53823307,47852659,1,6,,F,0,,,,
53823308,47852659,2,5,18,F,2,,,,
53823309,47852660,1,5,30,M,2,,,,
53823310,47852661,1,5,30,M,2,,,,
53823311,47852662,0,,,,,,,,
53823312,47852663,1,5,15,M,2,,,,
53823313,47852664,1,5,21,M,2,,,,
53823314,47852665,0,,,,,,,,
53823315,47852666,1,5,45,M,1,,,,
53823319,47852667,4,5,20,M,2,,,,
53823318,47852667,3,5,27,M,2,,,,
53823317,47852667,2,5,15,F,2,,,,
53823316,47852667,1,5,22,F,2,,,,
53823320,47852668,1,5,14,M,2,,,,
53823321,47852669,1,5,19,M,1,,,,
53823323,47852669,3,5,49,M,2,,,,
53823322,47852669,2,5,23,F,2,,,,
53823324,47852670,1,5,43,F,1,,,,
53823325,47852671,1,5,46,F,1,,,,
53854651,47877002,1,4,,U,0,,,,
53823102,47851692,1,5,28,M,1,,,,
53823106,47851693,4,5,1,M,2,,,,
53823105,47851693,3,5,1,F,2,,,,
53823104,47851693,2,5,1,F,1,,,,
53823103,47851693,1,5,1,F,1,,,,
53823107,47851694,0,,,,,,,,
53823108,47851695,1,5,20,M,1,,,,
53823109,47851696,0,,,,,,,,
53823110,47851697,0,,,,,,,,
53823111,47851698,1,5,37,M,2,,,,
53823113,47851699,2,5,16,M,2,,,,
53823112,47851699,1,5,16,M,2,,,,
53823114,47851700,1,5,50,M,1,,,,
53823115,47851701,1,4,,U,0,,,,
53823116,47851702,1,4,,U,0,,,,
53823117,47851703,1,5,31,F,1,,,,
53823118,47851704,1,5,30,M,2,,,,
53823119,47851705,1,5,25,M,1,,,,
53823120,47851706,1,5,39,M,1,,,,
53823121,47851707,1,5,41,F,1,,,,
53823122,47851708,1,5,34,M,1,,,,
53823123,47851709,1,4,,M,1,,,,
53823124,47851710,1,5,28,F,2,,,,
53823125,47851711,1,4,,U,0,,,,
53823126,47851712,1,4,,M,1,,,,
53823127,47851713,1,5,22,M,2,,,,
53823128,47851714,1,5,22,F,1,,,,
53823129,47851715,0,,,,,,,,
53823130,47851716,1,5,30,M,2,,,,
53823131,47851717,1,4,,U,0,,,,
53823132,47851718,0,,,,,,,,
53823133,47851719,1,5,21,F,1,,,,
53823134,47851720,1,4,,U,0,,,,
53823136,47851721,2,5,25,M,1,,,,
53823135,47851721,1,5,27,M,2,,,,
53823137,47851722,1,5,42,F,2,,,,
53823138,47851723,1,5,16,M,2,,,,
53823139,47851724,1,5,40,M,1,,,,
53823140,47851725,1,5,20,M,1,,,,
53823143,47851726,3,5,30,F,1,,,,
53823144,47851726,4,5,27,F,1,,,,
53823142,47851726,2,5,25,F,1,,,,
53823141,47851726,1,5,25,F,1,,,,
53823146,47851727,2,5,18,F,2,,,,
53823145,47851727,1,5,30,F,2,,,,
53823147,47851728,1,5,25,M,1,,,,
53823148,47851729,0,,,,,,,,
53823149,47851730,1,5,22,M,2,,,,
53823150,47851731,0,,,,,,,,
53823151,47851732,1,5,35,F,2,,,,
53823152,47851733,0,,,,,,,,
53823153,47851734,1,5,31,M,2,,,,
53823154,47851735,1,5,53,M,1,,,,
53823155,47851736,1,5,21,M,1,,,,
53823157,47851737,2,5,45,F,2,,,,
53823156,47851737,1,5,39,M,2,,,,
53823158,47851738,0,,,,,,,,
53823161,47851739,3,5,16,M,2,,,,
53823159,47851739,1,5,18,M,2,,,,
53823160,47851739,2,4,,M,2,,,,
53823162,47851740,0,,,,,,,,
53823164,47851741,2,5,21,M,2,,,,
53823163,47851741,1,5,24,F,2,,,,
53823165,47851742,0,,,,,,,,
