incident_id,age_num,sex_code,race_id,offense_type_id,location_id
47849744,18.0,M,1.0,27,13
47849744,18.0,M,1.0,5,13
47849746,14.0,M,1.0,23,7
47849747,-1.0,U,0.0,49,20
47849747,-1.0,U,0.0,5,20
47849748,19.0,F,1.0,45,20
47849748,17.0,F,1.0,45,20
47849749,42.0,F,1.0,45,20
47849750,60.0,M,1.0,49,20
47849750,60.0,M,1.0,5,20
47849750,60.0,M,1.0,39,20
47849750,-1.0,M,2.0,49,20
47849750,-1.0,M,2.0,5,20
47849750,-1.0,M,2.0,39,20
47849750,-1.0,M,2.0,49,20
47849750,-1.0,M,2.0,5,20
47849750,-1.0,M,2.0,39,20
47849750,-1.0,M,2.0,49,20
47849750,-1.0,M,2.0,5,20
47849750,-1.0,M,2.0,39,20
47849750,27.0,M,2.0,49,20
47849750,27.0,M,2.0,5,20
47849750,27.0,M,2.0,39,20
47849751,15.0,M,1.0,5,20
47849752,31.0,M,1.0,35,18
47849753,-1.0,M,2.0,23,24
47849753,26.0,M,2.0,23,24
47849754,30.0,M,2.0,21,18
47849757,35.0,F,2.0,45,20
47849758,24.0,M,2.0,23,7
47849759,-1.0,U,0.0,49,20
47849759,-1.0,U,0.0,5,20
47849761,-1.0,U,0.0,49,20
47849761,-1.0,U,0.0,5,20
47849763,29.0,M,1.0,51,20
47849764,-1.0,U,0.0,49,20
47849765,36.0,M,1.0,5,20
47849766,29.0,M,1.0,51,20
47849767,-1.0,U,0.0,49,20
47849767,-1.0,U,0.0,5,20
47849768,27.0,F,1.0,51,20
47849775,-1.0,F,0.0,11,46
47849776,-1.0,U,0.0,14,18
47849776,-1.0,U,0.0,5,18
47849777,35.0,F,2.0,49,20
47849777,35.0,F,2.0,5,20
47849778,-1.0,M,1.0,49,20
47849778,-1.0,M,1.0,5,20
47849779,16.0,M,2.0,45,22
47849780,17.0,M,2.0,51,22
47849781,15.0,F,1.0,51,22
47849782,18.0,M,2.0,51,22
47849783,16.0,M,2.0,27,1
47849784,16.0,M,2.0,51,22
47849785,16.0,M,1.0,51,22
47849786,17.0,M,2.0,11,22
47849787,13.0,M,2.0,45,22
47849788,22.0,F,1.0,49,8
47849789,18.0,F,2.0,27,20
47849790,32.0,M,1.0,51,8
47849792,16.0,M,1.0,51,22
47849793,17.0,M,2.0,5,22
47849793,15.0,M,1.0,5,22
47849794,16.0,M,2.0,51,20
47849794,16.0,M,2.0,16,20
47849795,20.0,F,1.0,16,13
47849795,32.0,M,1.0,16,13
47849796,19.0,M,1.0,49,8
47849796,23.0,M,1.0,49,8
47849797,25.0,M,1.0,51,20
47849798,20.0,M,1.0,51,20
47849799,24.0,M,1.0,51,20
47849800,30.0,M,2.0,2,13
47849801,20.0,M,2.0,23,23
47849802,28.0,F,1.0,45,20
47849803,-1.0,U,0.0,5,20
47849804,49.0,F,1.0,51,46
47849806,62.0,M,1.0,44,46
47849807,38.0,M,2.0,29,13
47849807,38.0,M,2.0,44,13
47849809,24.0,M,2.0,32,46
47849809,24.0,M,2.0,40,13
47849809,23.0,M,2.0,32,46
47849809,23.0,M,2.0,40,13
47849810,-1.0,U,0.0,49,20
47849810,-1.0,U,0.0,5,20
47849813,12.0,F,2.0,39,22
47849815,27.0,M,2.0,23,24
47849816,54.0,M,2.0,23,12
47849817,42.0,F,2.0,51,20
47849818,-1.0,M,2.0,14,20
47849818,-1.0,M,2.0,5,20
47849819,-1.0,U,0.0,5,25
47849820,24.0,M,1.0,44,5
47849821,14.0,M,1.0,49,20
47849821,14.0,M,1.0,5,20
47849822,17.0,M,2.0,51,22
47849823,14.0,M,1.0,16,22
47849823,14.0,M,1.0,35,22
47849824,29.0,M,2.0,16,20
47849825,16.0,M,2.0,16,22
47849826,24.0,F,1.0,51,13
47849826,25.0,M,1.0,51,13
47849827,-1.0,M,2.0,40,18
47849827,25.0,M,2.0,40,18
47849828,38.0,F,1.0,51,5
47849829,63.0,F,1.0,23,8
47849829,42.0,F,1.0,23,8
47849830,25.0,F,1.0,51,20
47849830,27.0,M,2.0,51,20
47849831,30.0,F,1.0,51,46
47849832,28.0,M,1.0,16,18
47849833,41.0,F,1.0,5,20
47849833,40.0,M,1.0,5,20
47849834,24.0,M,1.0,21,13
47849834,24.0,M,1.0,28,13
47849834,-1.0,M,0.0,21,13
47849834,-1.0,M,0.0,28,13
47849834,-1.0,M,0.0,21,13
47849834,-1.0,M,0.0,28,13
47849834,21.0,M,1.0,21,13
47849834,21.0,M,1.0,28,13
47849834,17.0,M,1.0,21,13
47849834,17.0,M,1.0,28,13
47849835,52.0,M,2.0,35,13
47849835,43.0,M,2.0,35,13
47849836,20.0,M,2.0,27,13
47849838,31.0,M,1.0,51,14
47849838,31.0,M,1.0,5,14
47849839,16.0,M,1.0,5,20
47849839,-1.0,M,1.0,5,20
47849841,18.0,M,2.0,5,13
47849842,40.0,F,1.0,45,23
47849844,-1.0,U,0.0,49,20
47849844,-1.0,U,0.0,5,20
47849845,21.0,M,2.0,45,20
47849846,-1.0,U,0.0,49,24
47849846,-1.0,U,0.0,5,24
47849846,-1.0,U,0.0,49,24
47849846,-1.0,U,0.0,5,24
47849847,42.0,M,2.0,45,20
47849848,42.0,M,2.0,49,20
47849848,42.0,M,2.0,5,20
47849848,-1.0,U,0.0,49,20
47849848,-1.0,U,0.0,5,20
47849850,52.0,F,2.0,51,20
47849852,47.0,M,1.0,23,12
47849853,-1.0,U,0.0,49,20
47849853,-1.0,U,0.0,5,20
47849854,30.0,M,0.0,45,23
47849856,-1.0,U,0.0,51,20
47849857,47.0,M,1.0,44,21
47849858,14.0,M,1.0,23,8
47849858,14.0,M,1.0,23,8
47849859,40.0,M,1.0,51,20
47849859,40.0,M,1.0,5,20
47849861,-1.0,U,0.0,49,20
47849862,-1.0,M,2.0,5,20
47849862,17.0,M,2.0,5,20
47849862,18.0,M,1.0,5,20
47849862,-1.0,U,0.0,5,20
47849862,-1.0,U,0.0,5,20
47849862,-1.0,U,0.0,5,20
47849862,-1.0,U,0.0,5,20
47849864,26.0,M,1.0,35,1
47849865,-1.0,U,0.0,14,18
47849866,22.0,M,1.0,16,13
47849866,19.0,M,1.0,16,13
47849866,23.0,M,1.0,16,13
47849867,24.0,M,1.0,27,18
47849867,24.0,M,1.0,51,18
47849867,24.0,M,1.0,5,18
47849867,24.0,M,1.0,16,18
47849868,17.0,M,0.0,51,20
47849868,17.0,M,0.0,5,20
47849868,17.0,M,2.0,51,20
47849868,17.0,M,2.0,5,20
47849869,-1.0,F,0.0,44,20
47849869,-1.0,F,0.0,49,20
47849869,-1.0,F,0.0,5,20
47849869,22.0,M,2.0,44,20
47849869,22.0,M,2.0,49,20
47849869,22.0,M,2.0,5,20
47849869,20.0,M,2.0,44,20
47849869,20.0,M,2.0,49,20
47849869,20.0,M,2.0,5,20
47849869,20.0,M,2.0,44,20
47849869,20.0,M,2.0,49,20
47849869,20.0,M,2.0,5,20
47849869,20.0,M,2.0,44,20
47849869,20.0,M,2.0,49,20
47849869,20.0,M,2.0,5,20
47849869,21.0,M,1.0,44,20
47849869,21.0,M,1.0,49,20
47849869,21.0,M,1.0,5,20
47849869,20.0,F,1.0,44,20
47849869,20.0,F,1.0,49,20
47849869,20.0,F,1.0,5,20
47849869,20.0,F,1.0,44,20
47849869,20.0,F,1.0,49,20
47849869,20.0,F,1.0,5,20
47849869,21.0,M,1.0,44,20
47849869,21.0,M,1.0,49,20
47849869,21.0,M,1.0,5,20
47849869,21.0,M,1.0,44,20
47849869,21.0,M,1.0,49,20
47849869,21.0,M,1.0,5,20
47849869,26.0,M,1.0,44,20
47849869,26.0,M,1.0,49,20
47849869,26.0,M,1.0,5,20
47849869,21.0,M,1.0,44,20
47849869,21.0,M,1.0,49,20
47849869,21.0,M,1.0,5,20
47849869,20.0,M,1.0,44,20
47849869,20.0,M,1.0,49,20
47849869,20.0,M,1.0,5,20
47849870,33.0,F,2.0,27,20
47849871,29.0,M,1.0,5,20
47849872,18.0,M,1.0,5,20
47849872,19.0,M,1.0,5,20
47849872,15.0,M,1.0,5,20
47849873,-1.0,U,0.0,27,20
47849873,-1.0,U,0.0,5,20
47849875,27.0,F,2.0,16,13
47849876,21.0,M,1.0,27,20
47849876,21.0,M,1.0,5,20
47849876,20.0,M,1.0,27,20
47849876,20.0,M,1.0,5,20
47849876,21.0,M,1.0,27,20
47849876,21.0,M,1.0,5,20
47849876,-1.0,U,0.0,27,20
47849876,-1.0,U,0.0,5,20
47849877,-1.0,U,0.0,27,20
47849877,20.0,M,1.0,27,20
47849877,21.0,M,1.0,27,20
47849877,21.0,M,1.0,27,20
47849880,-1.0,U,0.0,49,20
47849880,-1.0,U,0.0,5,20
47849881,21.0,M,2.0,51,20
47849882,-1.0,M,0.0,45,23
47849884,25.0,M,2.0,51,20
47849886,20.0,M,1.0,45,20
47849886,21.0,M,1.0,45,20
47849886,18.0,M,1.0,45,20
47849886,18.0,M,1.0,45,20
47849887,16.0,F,2.0,51,20
47849888,25.0,M,1.0,23,8
47849888,25.0,M,1.0,35,8
47849889,26.0,F,2.0,27,20
47849890,18.0,F,2.0,27,20
47849890,18.0,F,2.0,5,20
47849893,20.0,M,2.0,5,20
47850701,-1.0,M,2.0,40,13
47850702,24.0,M,2.0,51,20
47850703,22.0,M,1.0,5,20
47850703,22.0,M,1.0,39,13
47850703,27.0,M,1.0,5,20
47850703,27.0,M,1.0,39,13
47850706,30.0,M,1.0,36,13
47850707,21.0,F,1.0,5,20
47850707,23.0,M,1.0,5,20
47850708,31.0,F,2.0,16,13
47850708,28.0,M,2.0,16,13
47850709,25.0,F,2.0,51,20
47850709,25.0,F,2.0,5,20
47850710,-1.0,U,0.0,27,20
47850710,-1.0,U,0.0,5,20
47850711,-1.0,U,0.0,5,20
47850713,-1.0,U,0.0,14,13
47850713,-1.0,U,0.0,5,13
47850714,-1.0,U,0.0,49,20
47850714,-1.0,U,0.0,14,20
47850714,-1.0,U,0.0,5,20
47850715,-1.0,U,0.0,5,20
47850717,14.0,M,2.0,51,22
47850718,16.0,F,2.0,45,22
47850719,-1.0,U,0.0,49,20
47850719,-1.0,U,0.0,5,20
47850721,14.0,F,2.0,51,22
47850722,34.0,F,2.0,45,14
47850723,61.0,M,1.0,23,8
47850724,38.0,M,1.0,51,13
47850726,27.0,M,1.0,5,14
47850727,14.0,M,2.0,39,22
47850728,19.0,F,1.0,45,20
47850729,41.0,M,1.0,51,20
47850730,-1.0,U,0.0,45,21
47850731,27.0,M,2.0,51,20
47850732,22.0,M,2.0,27,20
47850733,45.0,M,2.0,45,20
47850733,51.0,F,2.0,45,20
47850734,22.0,M,1.0,23,24
47850734,22.0,M,1.0,23,24
47850735,-1.0,U,0.0,49,20
47850736,-1.0,M,2.0,44,22
47850737,20.0,M,1.0,51,21
47850737,20.0,M,1.0,45,21
47850737,20.0,M,1.0,51,21
47850737,20.0,M,1.0,45,21
47850738,30.0,M,1.0,45,20
47850738,30.0,M,1.0,5,20
47850739,-1.0,U,0.0,49,20
47850739,-1.0,U,0.0,5,20
47850740,51.0,M,1.0,51,20
47850741,40.0,M,1.0,51,20
47850742,25.0,M,2.0,51,23
47850743,41.0,M,2.0,23,8
47850744,45.0,F,1.0,51,14
47850745,26.0,M,1.0,44,20
47850745,26.0,M,1.0,5,20
47850745,21.0,M,1.0,44,20
47850745,21.0,M,1.0,5,20
47850745,20.0,M,1.0,44,20
47850745,20.0,M,1.0,5,20
47850745,21.0,M,1.0,44,20
47850745,21.0,M,1.0,5,20
47850745,21.0,M,1.0,44,20
47850745,21.0,M,1.0,5,20
47850745,26.0,M,1.0,44,20
47850745,26.0,M,1.0,5,20
47850745,27.0,M,2.0,44,20
47850745,27.0,M,2.0,5,20
47850745,-1.0,M,1.0,44,20
47850745,-1.0,M,1.0,5,20
47850745,-1.0,M,1.0,44,20
47850745,-1.0,M,1.0,5,20
47850745,-1.0,M,1.0,44,20
47850745,-1.0,M,1.0,5,20
47850747,34.0,M,2.0,51,20
47850748,33.0,M,1.0,51,20
47850749,-1.0,U,0.0,5,20
