incident_id,age_num,sex_code,race_id,offense_type_id,location_id
77242076,40.0,M,2.0,23,23
77242077,31.0,F,1.0,44,42
77242080,27.0,M,1.0,44,11
77242080,24.0,F,1.0,44,11
77242080,27.0,M,1.0,44,11
77242081,30.0,M,1.0,45,18
77242082,30.0,M,1.0,51,20
77242083,56.0,M,2.0,51,20
77242084,37.0,F,1.0,51,20
77242085,35.0,F,1.0,23,46
77242086,38.0,M,1.0,51,20
77242088,25.0,M,2.0,23,24
77242089,21.0,M,2.0,51,13
77242090,19.0,M,2.0,16,20
77242090,22.0,M,2.0,16,20
77242092,22.0,M,2.0,27,20
77242093,45.0,M,2.0,23,8
77242093,25.0,M,2.0,23,8
77242093,25.0,F,2.0,23,8
77242093,18.0,F,2.0,23,8
77242093,25.0,F,2.0,23,8
77242094,47.0,M,1.0,51,20
77242094,47.0,M,1.0,5,20
77242096,19.0,M,2.0,51,13
77242096,19.0,M,2.0,21,13
77242097,23.0,F,1.0,51,20
77242097,37.0,M,1.0,51,20
77242098,23.0,M,2.0,45,20
77242098,23.0,M,2.0,5,20
77242099,21.0,F,2.0,51,20
77242099,21.0,F,2.0,45,13
77242099,21.0,F,2.0,5,13
77242099,21.0,F,2.0,51,20
77242099,21.0,F,2.0,45,13
77242099,21.0,F,2.0,5,13
77242099,21.0,F,2.0,51,20
77242099,21.0,F,2.0,45,13
77242099,21.0,F,2.0,5,13
77242100,34.0,M,2.0,56,20
77242101,41.0,M,2.0,49,20
77242101,41.0,M,2.0,5,20
77242102,26.0,M,2.0,51,20
77242103,-1.0,U,0.0,5,20
77242104,57.0,M,1.0,2,13
77242105,59.0,M,2.0,23,12
77242107,20.0,M,2.0,23,7
77242108,23.0,M,2.0,51,20
77242109,37.0,F,1.0,51,20
77242110,20.0,M,2.0,51,20
77242110,20.0,M,2.0,5,20
77242110,25.0,F,2.0,51,20
77242110,25.0,F,2.0,5,20
77242111,13.0,M,2.0,45,11
77242112,35.0,M,2.0,23,8
77242113,-1.0,M,2.0,21,13
77242113,-1.0,M,2.0,21,13
77242113,46.0,F,2.0,21,13
77242114,-1.0,U,0.0,49,20
77242114,-1.0,U,0.0,5,20
77242115,27.0,M,2.0,51,20
77242116,30.0,F,1.0,45,23
77242117,23.0,M,2.0,45,20
77242118,15.0,M,2.0,44,13
77242119,32.0,F,1.0,44,20
77242121,40.0,M,2.0,51,20
77242122,14.0,F,1.0,51,20
77242123,-1.0,M,2.0,45,14
77242124,-1.0,M,1.0,56,13
77242126,20.0,F,1.0,23,7
77242128,24.0,M,2.0,16,13
77242128,24.0,M,2.0,35,13
77242865,-1.0,U,0.0,49,20
77242865,-1.0,U,0.0,5,20
77242865,-1.0,U,0.0,49,20
77242865,-1.0,U,0.0,5,20
77242867,37.0,M,2.0,45,23
77242868,-1.0,F,0.0,23,46
77242868,-1.0,F,0.0,23,46
77242872,18.0,F,2.0,45,20
77242873,30.0,M,2.0,23,24
77242873,30.0,M,2.0,23,24
77242873,48.0,M,2.0,23,24
77242874,47.0,F,1.0,51,20
77242876,29.0,M,2.0,51,20
77242876,29.0,M,2.0,44,20
77242877,34.0,M,2.0,44,20
77242878,45.0,M,2.0,51,20
77242879,-1.0,U,0.0,14,20
77242880,34.0,F,1.0,51,20
77242881,-1.0,U,0.0,44,20
77242883,33.0,M,1.0,40,13
77242883,25.0,F,2.0,40,13
77242884,21.0,M,2.0,51,13
77242885,16.0,F,1.0,51,20
77242886,25.0,M,1.0,44,20
77242887,41.0,M,2.0,45,20
77242887,41.0,M,2.0,21,18
77242887,41.0,M,2.0,28,20
77242888,30.0,M,1.0,23,8
77242889,15.0,F,2.0,51,20
77242889,15.0,F,2.0,5,20
77242890,50.0,M,2.0,51,13
77242892,19.0,M,1.0,5,46
77242893,48.0,F,1.0,51,20
77242894,55.0,M,1.0,51,20
77242896,28.0,M,1.0,51,20
77242897,27.0,M,2.0,51,20
77242898,28.0,M,2.0,5,20
77242898,28.0,M,2.0,5,20
77242901,-1.0,U,0.0,49,20
77242901,-1.0,U,0.0,5,20
77242901,36.0,M,1.0,49,20
77242901,36.0,M,1.0,5,20
77242902,27.0,M,2.0,51,13
77242902,27.0,M,2.0,45,20
77242902,27.0,M,2.0,5,13
77242904,-1.0,U,0.0,49,20
77242904,-1.0,U,0.0,5,20
77242904,36.0,M,1.0,49,20
77242904,36.0,M,1.0,5,20
77242905,30.0,M,0.0,45,23
77242906,14.0,M,2.0,51,20
77242907,35.0,M,2.0,40,13
77242908,30.0,M,2.0,5,20
77242909,30.0,M,2.0,51,20
77242910,51.0,M,2.0,51,20
77242913,36.0,M,1.0,45,20
77242914,16.0,F,1.0,23,8
77242915,-1.0,U,0.0,49,20
77242915,-1.0,U,0.0,5,20
77242916,22.0,M,0.0,27,18
77242918,24.0,M,2.0,27,20
77242918,24.0,M,2.0,51,20
77242919,51.0,M,2.0,16,20
77242922,20.0,M,2.0,39,18
77242922,20.0,M,2.0,39,18
77242922,20.0,M,1.0,39,18
77242923,23.0,M,2.0,51,20
77242925,-1.0,U,0.0,21,13
77242926,19.0,F,1.0,51,20
77242926,19.0,F,1.0,5,20
77242927,33.0,M,2.0,51,20
77242928,34.0,M,2.0,44,20
77242930,17.0,M,2.0,16,41
77242932,27.0,F,1.0,5,3
77242934,34.0,M,1.0,51,20
77242935,36.0,M,1.0,49,20
77242935,36.0,M,1.0,5,20
77242936,33.0,F,1.0,51,20
77242936,18.0,F,1.0,51,20
77242937,23.0,M,2.0,44,20
77242938,36.0,M,1.0,16,18
77242938,30.0,M,1.0,16,18
77242939,30.0,M,2.0,51,20
77242940,23.0,M,1.0,49,20
77242941,51.0,M,1.0,27,18
77242941,51.0,M,1.0,21,18
77242942,41.0,F,1.0,51,18
77242943,17.0,M,2.0,5,20
77242944,21.0,M,2.0,27,20
77242944,21.0,M,2.0,5,20
77242945,21.0,M,2.0,45,20
77242946,20.0,M,1.0,51,20
77242948,24.0,F,2.0,51,20
77242949,32.0,M,1.0,16,13
77242950,23.0,F,2.0,5,20
77242951,33.0,F,2.0,16,20
77242951,33.0,F,2.0,35,20
77242951,23.0,F,2.0,16,20
77242951,23.0,F,2.0,35,20
77242952,24.0,M,1.0,45,23
77242953,24.0,M,2.0,51,13
77242953,24.0,M,2.0,5,13
77242954,33.0,M,2.0,27,46
77242955,29.0,M,2.0,16,20
77242956,27.0,M,1.0,2,13
77242957,-1.0,U,0.0,21,13
77242958,32.0,M,2.0,45,20
77242959,49.0,F,2.0,5,20
77242960,51.0,M,2.0,51,20
77242962,54.0,M,1.0,27,20
77242962,54.0,M,1.0,5,20
77242963,40.0,F,1.0,45,8
77242964,26.0,F,2.0,51,13
77242965,22.0,M,2.0,16,13
77242967,36.0,M,1.0,51,20
77242968,28.0,M,1.0,51,20
77242969,28.0,M,2.0,16,18
77242970,20.0,F,1.0,51,20
77242971,27.0,M,2.0,51,20
77242971,26.0,M,2.0,51,20
77242974,-1.0,M,2.0,49,20
77242974,-1.0,M,2.0,49,20
77242976,15.0,M,2.0,16,41
77242977,33.0,M,1.0,29,20
77242977,33.0,M,1.0,51,20
77242979,22.0,F,1.0,51,46
77242980,40.0,F,2.0,51,20
77242985,36.0,F,1.0,51,20
77242985,14.0,F,1.0,51,20
77242987,28.0,M,1.0,45,20
77242988,19.0,M,1.0,51,20
77242989,38.0,M,1.0,51,20
77242990,30.0,M,1.0,23,8
77242991,42.0,M,2.0,51,14
77242992,39.0,M,1.0,51,20
77242993,29.0,M,2.0,5,20
77242994,42.0,M,2.0,51,20
77242996,29.0,M,2.0,27,20
77242998,42.0,F,2.0,51,20
77242998,42.0,F,2.0,45,20
77242999,27.0,M,2.0,45,1
77243000,45.0,M,1.0,5,25
77243001,63.0,M,1.0,51,20
77243002,31.0,F,2.0,23,8
77243002,61.0,M,2.0,23,8
77243003,43.0,M,1.0,27,20
77243004,47.0,M,2.0,23,24
77243004,42.0,M,2.0,23,24
77243005,24.0,M,1.0,44,20
77243006,32.0,M,2.0,5,20
77243007,-1.0,U,0.0,49,20
77243007,-1.0,U,0.0,5,20
77243008,28.0,M,2.0,45,23
77243009,32.0,M,2.0,5,18
77243010,25.0,M,2.0,23,8
77243010,30.0,F,1.0,23,8
77243011,29.0,M,2.0,27,20
77243012,22.0,M,2.0,51,20
77243013,45.0,F,1.0,5,18
77243014,62.0,M,1.0,16,46
77243015,24.0,F,2.0,51,13
77243016,-1.0,M,2.0,45,23
77243017,41.0,M,2.0,16,13
77243017,41.0,M,2.0,35,13
77243017,30.0,M,2.0,16,13
77243017,30.0,M,2.0,35,13
77243018,-1.0,U,0.0,27,18
77243020,21.0,F,2.0,51,20
77243020,21.0,F,2.0,45,20
77243021,-1.0,M,0.0,39,13
77243022,25.0,M,2.0,16,20
77243023,41.0,M,4.0,51,20
77243024,21.0,M,2.0,51,20
77243025,-1.0,U,0.0,49,20
77243025,-1.0,U,0.0,5,20
77243761,-1.0,U,0.0,39,13
77243762,46.0,M,2.0,51,20
77243764,22.0,M,1.0,45,4
77243765,24.0,M,2.0,51,20
77243765,24.0,M,2.0,5,20
77243766,-1.0,M,0.0,49,7
77243766,-1.0,M,0.0,5,7
77243766,35.0,M,2.0,49,7
77243766,35.0,M,2.0,5,7
77243767,18.0,M,1.0,44,46
77243768,37.0,M,1.0,51,20
77243769,16.0,M,2.0,23,8
77243769,18.0,M,2.0,23,8
77243769,18.0,M,2.0,23,8
77243769,16.0,M,2.0,23,8
77243769,18.0,M,2.0,23,8
77243769,19.0,M,2.0,23,8
77243770,19.0,F,1.0,51,20
77243770,20.0,M,1.0,51,20
77243771,-1.0,U,0.0,49,20
77243771,-1.0,U,0.0,5,20
77243772,15.0,F,2.0,5,20
77243772,15.0,F,2.0,5,20
77243772,15.0,M,2.0,5,20
77243772,15.0,M,2.0,5,20
77243772,15.0,M,2.0,5,20
77243772,15.0,F,2.0,5,20
77243773,-1.0,U,0.0,5,13
77243774,23.0,F,2.0,49,20
77243774,21.0,M,2.0,49,20
77243775,47.0,M,1.0,23,12
77243776,-1.0,U,0.0,39,13
77243777,59.0,M,2.0,51,20
77243778,53.0,M,1.0,51,20
77243779,41.0,M,2.0,51,20
77243780,58.0,M,2.0,23,12
77243781,35.0,F,2.0,51,23
77243782,43.0,M,2.0,16,13
77243782,43.0,M,2.0,35,13
77243783,41.0,M,1.0,51,20
77243784,-1.0,M,1.0,44,20
77243788,47.0,M,1.0,23,23
77243789,28.0,M,1.0,16,18
77243790,17.0,M,1.0,16,20
77243790,17.0,M,1.0,39,13
77243790,17.0,M,1.0,16,20
77243790,17.0,M,1.0,39,13
77243791,37.0,M,2.0,51,20
77243795,13.0,M,2.0,5,13
77243795,12.0,M,2.0,5,13
77243795,13.0,M,2.0,5,13
77243796,36.0,F,2.0,49,24
77243796,47.0,M,2.0,49,24
77243798,15.0,M,2.0,45,41
77243801,38.0,M,1.0,51,20
77243802,14.0,F,1.0,16,41
77243803,38.0,F,1.0,45,20
77243805,41.0,M,1.0,51,20
77243806,15.0,M,1.0,16,41
77243807,44.0,M,1.0,51,20
77243810,43.0,M,2.0,23,24
77243811,31.0,M,2.0,51,20
77243811,31.0,M,2.0,5,20
77243812,17.0,M,1.0,51,20
77243813,30.0,M,2.0,49,20
77243813,30.0,M,2.0,5,20
77243815,35.0,F,1.0,51,20
77243816,34.0,M,1.0,51,20
77243817,44.0,M,2.0,27,20
77243817,44.0,M,2.0,51,20
77243817,49.0,M,2.0,27,20
77243817,49.0,M,2.0,51,20
77243818,-1.0,U,0.0,14,18
77243818,-1.0,U,0.0,5,18
77243819,25.0,M,1.0,51,20
77243820,59.0,M,1.0,35,20
77243821,30.0,M,1.0,39,13
77243822,31.0,M,2.0,51,20
77243823,46.0,M,2.0,51,20
77243824,25.0,F,1.0,35,13
77243824,25.0,F,1.0,30,13
77243826,37.0,M,2.0,23,7
77243827,30.0,F,2.0,23,8
77243829,31.0,F,2.0,51,20
77243830,-1.0,M,0.0,44,20
77243831,29.0,M,2.0,49,8
77243832,10.0,M,2.0,45,41
77243836,16.0,M,2.0,27,41
77243837,29.0,F,1.0,45,8
77243839,18.0,M,1.0,45,20
77243842,25.0,M,2.0,49,20
77243842,25.0,M,2.0,5,20
77243842,56.0,M,2.0,49,20
77243842,56.0,M,2.0,5,20
77243844,25.0,M,1.0,45,20
77243844,25.0,M,1.0,41,20
77243845,35.0,F,2.0,51,20
77243845,35.0,F,2.0,5,20
77243845,19.0,F,2.0,51,20
77243845,19.0,F,2.0,5,20
77243846,34.0,M,1.0,16,13
77243848,27.0,M,1.0,56,25
77243849,16.0,M,2.0,5,20
77243850,28.0,M,1.0,51,20
77243853,-1.0,M,2.0,45,23
77243854,28.0,M,1.0,16,20
77243855,41.0,M,2.0,16,20
77243856,38.0,M,2.0,16,20
77243857,90.0,M,1.0,44,46
77243859,30.0,M,2.0,16,13
77243861,33.0,M,2.0,51,13
77243862,27.0,M,1.0,5,20
77243863,-1.0,M,1.0,45,20
77243864,27.0,F,1.0,51,20
77243864,28.0,M,1.0,51,20
77243865,18.0,F,2.0,23,8
77243865,20.0,F,2.0,23,8
77243865,17.0,F,2.0,23,8
77243866,22.0,F,1.0,51,20
77243866,22.0,M,1.0,51,20
77243866,20.0,M,1.0,51,20
77243868,46.0,M,2.0,51,20
77243869,17.0,M,2.0,11,21
77243871,19.0,F,1.0,27,18
77243871,19.0,F,1.0,23,12
77243871,22.0,F,1.0,27,18
77243871,22.0,F,1.0,23,12
77243872,29.0,M,1.0,16,7
77243873,20.0,M,2.0,45,23
77243874,57.0,M,2.0,16,20
77243874,57.0,M,2.0,35,20
77243874,57.0,M,2.0,16,20
77243874,57.0,M,2.0,35,20
77243874,55.0,M,2.0,16,20
77243874,55.0,M,2.0,35,20
77243874,46.0,M,2.0,16,20
77243874,46.0,M,2.0,35,20
77243875,-1.0,M,1.0,5,13
77243876,20.0,F,1.0,51,20
77243877,22.0,F,2.0,51,20
77243878,20.0,M,2.0,2,13
77243879,27.0,M,1.0,20,20
77243879,27.0,M,1.0,5,20
77243879,27.0,M,1.0,20,20
77243879,27.0,M,1.0,5,20
77243879,27.0,M,1.0,20,20
77243879,27.0,M,1.0,5,20
77243880,20.0,M,1.0,51,20
77243880,20.0,M,1.0,16,20
77243880,20.0,M,1.0,35,20
77243881,-1.0,M,2.0,51,20
77243882,21.0,M,1.0,5,20
77243883,22.0,M,1.0,27,20
77243883,22.0,M,1.0,5,20
77243883,22.0,M,1.0,39,20
77243883,20.0,F,1.0,27,20
77243883,20.0,F,1.0,5,20
77243883,20.0,F,1.0,39,20
77243885,43.0,M,1.0,51,20
77243886,42.0,F,2.0,27,20
77243886,33.0,F,2.0,27,20
77243888,59.0,M,2.0,44,46
77243891,16.0,M,2.0,40,4
77243891,13.0,M,2.0,40,4
77243891,13.0,M,2.0,40,4
77243892,26.0,F,2.0,11,5
77243892,25.0,F,2.0,11,5
77243893,30.0,M,1.0,45,23
77243894,-1.0,U,0.0,45,20
77243895,26.0,M,2.0,27,13
77243897,18.0,F,1.0,27,20
77243897,18.0,F,1.0,51,20
77243898,-1.0,M,2.0,45,23
77243900,42.0,F,1.0,41,20
77243901,42.0,F,1.0,45,13
77243902,25.0,M,2.0,45,20
77243902,-1.0,M,2.0,45,20
77243903,-1.0,M,1.0,51,41
77243904,27.0,M,1.0,29,13
77243904,27.0,M,1.0,27,20
77243905,18.0,F,1.0,5,13
77243906,34.0,M,2.0,51,20
77243907,14.0,F,1.0,51,20
77243907,22.0,M,2.0,51,20
77243907,33.0,F,1.0,51,20
77243908,27.0,F,1.0,45,23
77243909,34.0,M,2.0,51,20
77243912,46.0,M,1.0,51,13
77243913,28.0,M,1.0,14,20
77243914,42.0,F,1.0,51,20
77243915,40.0,M,2.0,27,20
77243916,28.0,M,2.0,49,20
77243916,28.0,M,2.0,45,20
77243917,-1.0,U,0.0,49,5
77243917,-1.0,U,0.0,5,5
77243918,-1.0,M,2.0,21,23
77243919,24.0,F,4.0,51,20
77243919,24.0,F,4.0,5,20
77243922,-1.0,M,0.0,49,20
77244659,25.0,M,2.0,51,8
77244659,25.0,M,2.0,23,8
77244660,30.0,M,1.0,23,8
77244662,48.0,M,2.0,23,8
77244663,-1.0,M,0.0,45,20
77244664,24.0,M,2.0,27,20
77244665,22.0,M,2.0,23,8
77244667,34.0,M,1.0,45,23
77244671,30.0,F,1.0,23,8
77244672,45.0,M,2.0,51,20
77244672,45.0,M,2.0,45,20
77244673,28.0,M,2.0,40,13
77244673,-1.0,M,2.0,40,13
77244673,-1.0,M,2.0,40,13
77244674,23.0,M,2.0,23,8
77244677,-1.0,F,1.0,23,8
77244678,25.0,M,2.0,21,18
77244679,16.0,M,2.0,28,18
77244680,23.0,F,1.0,23,8
77244681,22.0,F,2.0,51,20
77244682,36.0,M,2.0,27,20
77244682,36.0,M,2.0,51,20
77244682,36.0,M,2.0,5,20
77244683,38.0,M,1.0,35,20
77244684,26.0,M,2.0,44,20
77244685,34.0,M,1.0,51,20
77244686,14.0,F,1.0,51,20
77244686,14.0,F,1.0,5,20
77244687,22.0,M,1.0,40,18
77244688,23.0,M,2.0,23,23
77244689,44.0,M,1.0,36,20
77244690,-1.0,U,0.0,49,20
77244690,-1.0,U,0.0,5,20
77244691,48.0,M,2.0,11,21
77244692,22.0,M,1.0,27,20
77244692,22.0,M,1.0,45,20
77244693,25.0,M,2.0,40,13
77244693,30.0,M,2.0,40,13
77244694,36.0,M,1.0,5,20
77244695,-1.0,U,0.0,27,20
77244695,-1.0,U,0.0,5,20
77244696,52.0,M,1.0,51,20
77244697,22.0,F,2.0,45,20
77244698,22.0,M,2.0,28,20
77244698,22.0,M,2.0,39,20
77244698,19.0,M,2.0,28,20
77244698,19.0,M,2.0,39,20
77244699,21.0,M,2.0,45,20
77244700,40.0,M,1.0,45,23
77244701,15.0,F,1.0,23,8
77244701,19.0,F,1.0,23,8
77244704,-1.0,U,0.0,49,20
77244705,24.0,M,1.0,45,23
77244706,26.0,F,1.0,51,14
77244707,-1.0,U,0.0,21,13
77244708,18.0,F,2.0,5,20
77244709,35.0,M,2.0,23,8
77244710,20.0,M,1.0,27,20
77244710,20.0,M,1.0,5,20
77244710,20.0,M,1.0,27,20
77244710,20.0,M,1.0,5,20
77244710,20.0,M,1.0,27,20
77244710,20.0,M,1.0,5,20
77244711,23.0,M,1.0,39,20
77244712,62.0,M,1.0,51,46
77244713,26.0,M,2.0,51,20
77244714,22.0,M,2.0,5,20
77244716,56.0,M,1.0,44,20
77244717,32.0,M,1.0,27,3
77244718,28.0,M,2.0,51,20
77244720,24.0,F,2.0,5,20
77244721,29.0,F,2.0,44,13
77244721,37.0,M,2.0,44,13
77244723,26.0,F,1.0,35,21
77244724,33.0,F,2.0,21,20
77244724,33.0,M,2.0,21,20
77244725,45.0,M,2.0,23,8
77244726,45.0,M,2.0,23,8
77244727,23.0,M,1.0,51,20
77244727,46.0,M,1.0,51,20
77244728,18.0,M,2.0,44,20
77244729,21.0,F,1.0,51,3
77244730,23.0,M,1.0,45,6
77244731,52.0,M,1.0,23,7
77244733,49.0,M,1.0,51,20
77244734,44.0,M,2.0,27,20
77244735,28.0,F,1.0,30,13
77244736,17.0,M,1.0,28,13
77244736,17.0,M,1.0,39,13
77244736,19.0,F,1.0,28,13
77244736,19.0,F,1.0,39,13
77244737,30.0,M,2.0,27,18
77244737,30.0,M,2.0,5,18
77244738,15.0,M,0.0,23,23
77244739,28.0,M,2.0,40,20
77244743,21.0,M,2.0,21,13
77244743,21.0,M,2.0,21,13
77244744,-1.0,U,0.0,49,20
77244746,29.0,M,2.0,23,21
77244746,29.0,M,2.0,23,21
77244747,21.0,F,2.0,51,11
77244748,27.0,F,1.0,51,20
77244749,26.0,M,2.0,51,20
77244750,62.0,M,1.0,45,20
77244751,27.0,F,2.0,45,20
77244753,55.0,F,1.0,23,12
77244755,24.0,M,1.0,45,23
77244756,42.0,M,1.0,45,23
77244757,25.0,M,1.0,16,13
77244758,38.0,M,2.0,5,20
77244759,-1.0,U,0.0,39,13
77244760,19.0,M,0.0,51,20
77244761,29.0,M,2.0,45,20
77244762,65.0,M,2.0,51,20
77244763,17.0,M,1.0,5,20
77244764,20.0,M,2.0,40,20
77244764,20.0,M,2.0,35,20
77244764,20.0,M,2.0,40,20
77244764,20.0,M,2.0,35,20
77244764,17.0,M,2.0,40,20
77244764,17.0,M,2.0,35,20
77244764,24.0,M,1.0,40,20
77244764,24.0,M,1.0,35,20
77244765,31.0,M,1.0,56,20
77244766,48.0,M,2.0,45,20
77244766,48.0,M,2.0,5,20
77244767,-1.0,U,0.0,7,18
77244767,-1.0,U,0.0,5,18
77244768,14.0,F,2.0,16,41
77244771,29.0,M,1.0,35,13
77244771,36.0,F,1.0,35,13
77244773,-1.0,U,0.0,45,5
77244774,16.0,M,2.0,16,41
77244776,19.0,M,2.0,49,20
77244776,19.0,M,2.0,5,20
77244776,18.0,M,2.0,49,20
77244776,18.0,M,2.0,5,20
77244776,19.0,M,2.0,49,20
77244776,19.0,M,2.0,5,20
77244778,39.0,F,2.0,5,20
77244779,-1.0,U,0.0,45,41
77244780,12.0,F,2.0,51,41
77244780,10.0,F,2.0,51,41
77244781,25.0,M,1.0,45,23
77244782,-1.0,U,0.0,49,20
77244782,-1.0,U,0.0,5,20
77244783,31.0,M,2.0,27,20
77244784,32.0,F,2.0,51,20
77244784,50.0,F,2.0,51,20
77244785,30.0,F,1.0,49,23
77244786,25.0,F,2.0,45,20
77244788,21.0,M,2.0,44,20
77244789,31.0,M,1.0,5,20
77244789,31.0,M,1.0,51,20
77244790,-1.0,F,1.0,5,20
77244791,40.0,M,1.0,49,20
77244795,28.0,F,2.0,45,1
77244799,43.0,M,2.0,27,25
77244799,43.0,M,2.0,5,25
77244800,30.0,M,2.0,23,7
77244801,43.0,M,1.0,51,46
77244802,46.0,M,1.0,23,8
77244803,17.0,M,2.0,45,41
77244804,30.0,F,2.0,23,8
77244804,31.0,F,2.0,23,8
77244805,35.0,M,2.0,49,20
77244806,30.0,M,1.0,49,12
77244808,34.0,M,0.0,45,23
77244809,28.0,M,2.0,45,24
77244810,38.0,F,1.0,23,12
77244811,26.0,M,2.0,51,18
77244812,32.0,M,2.0,27,20
77244814,50.0,M,1.0,44,20
77244815,26.0,F,1.0,49,20
77244816,35.0,M,1.0,51,20
77244817,32.0,M,1.0,51,20
77244818,-1.0,U,0.0,27,20
77244818,-1.0,U,0.0,5,20
77244819,85.0,M,1.0,44,20
77245557,24.0,M,2.0,21,18
77245558,20.0,M,1.0,40,18
77245558,20.0,M,1.0,40,18
77245559,28.0,F,1.0,51,20
77245559,28.0,F,1.0,45,20
77245560,22.0,M,2.0,45,20
77245561,26.0,M,1.0,44,13
77245561,26.0,M,1.0,16,13
77245561,71.0,M,1.0,44,13
77245561,71.0,M,1.0,16,13
77245562,20.0,M,2.0,5,20
77245563,25.0,M,1.0,45,23
77245565,38.0,M,2.0,27,20
77245570,21.0,M,2.0,28,21
77245571,-1.0,U,0.0,21,20
77245572,-1.0,U,0.0,49,20
77245573,18.0,M,2.0,16,13
77245573,18.0,M,2.0,35,13
77245574,21.0,F,2.0,5,20
77245575,28.0,M,1.0,5,20
77245575,28.0,M,1.0,51,20
77245576,70.0,M,1.0,45,23
77245577,38.0,M,2.0,45,20
77245577,38.0,M,2.0,5,20
77245578,-1.0,U,0.0,5,18
77245579,22.0,F,2.0,5,20
