offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
85629434,78203454,23,C,8,,,
85632714,78203455,45,C,18,,,
85623592,78203456,44,C,20,,,
85632849,78203457,51,C,24,,,
85628158,78203458,51,C,20,,,
85632715,78203459,23,C,8,,,
85632716,78203459,35,C,18,,,
85623593,78203460,14,C,13,,,
85623595,78203461,5,C,18,,,
85623594,78203461,14,C,18,,,
85637776,78203462,5,C,13,,,
85632850,78203465,16,C,13,,,
85628159,78203466,49,C,20,0,N,
85628614,78202237,23,C,8,,,
85629592,78202238,23,C,8,,,
85629593,78202239,23,C,8,,,
85623534,78202240,5,C,13,,,
85623535,78202241,51,C,20,,,
85623536,78202241,5,C,20,,,
85625400,78202242,5,C,13,,,
85628615,78202243,16,C,13,,,
91628552,83894588,36,C,20,,,
85625415,78203268,29,C,20,,,
85625416,78203268,27,C,20,,,
85623557,78203269,23,C,8,,,
85628636,78203270,5,C,20,,,
85623558,78203271,11,C,20,,,
85623021,78203273,23,C,8,,,
85637753,78203274,27,C,13,,,
85637754,78203274,5,C,13,,,
85627355,78203275,5,C,13,,,
85627356,78203275,39,C,13,,,
85637755,78203276,45,C,20,,,
85623022,78203277,23,C,8,,,
85637756,78203278,23,C,8,,,
85629611,78203279,49,C,20,0,F,
85629612,78203279,5,C,20,,,
85623023,78203280,49,C,20,0,F,
85623024,78203280,5,C,20,,,
85623148,78203281,49,C,20,0,F,
85623149,78203281,5,C,20,,,
85623025,78203282,51,C,20,,,
85623026,78203282,5,C,20,,,
85637757,78203283,23,C,8,,,
85623559,78203284,45,C,20,,,
85623150,78203285,45,C,25,,,
85627357,78203286,51,C,20,,,
85628637,78203287,14,C,20,,,
85628638,78203287,5,C,20,,,
85628639,78203288,44,C,13,,,
85637758,78203289,23,C,8,,,
85623151,78203290,35,C,20,,,
85644327,78214097,46,C,25,,,
85641554,78214152,46,C,25,,,
85644322,78214073,11,C,20,,,
85641566,78214205,45,C,25,,,
85629650,78204363,40,C,18,,,
85629651,78204363,41,C,8,,,
85629652,78204363,5,C,18,,,
85637779,78204364,45,C,20,,,
85623598,78204365,27,C,13,,,
85628160,78204366,27,C,13,,,
85632719,78204367,39,C,13,,,
85629653,78204368,16,C,20,,,
85637780,78204369,51,C,20,,,
85637781,78204370,51,C,20,,,
85637782,78204370,5,C,20,,,
85628161,78204371,44,C,41,,,
85629654,78204372,51,C,18,,,
85629655,78204373,39,C,13,,,
85629656,78204374,5,C,20,,,
85629657,78204375,51,C,13,,,
85628162,78204376,51,C,21,,,
85629658,78204377,51,C,6,,,
85629659,78204377,5,C,6,,,
85629660,78204378,23,C,24,,,
85632720,78204379,32,C,20,,,
85632852,78204380,43,C,20,,,
85632721,78204381,45,C,20,,,
85629661,78204382,27,C,20,,,
85632853,78204383,51,C,41,,,
85629662,78204384,14,C,18,,,
85628163,78204385,44,C,20,,,
85629439,78204386,5,C,18,,,
85623599,78204387,5,C,25,,,
85637783,78204388,23,C,8,,,
85629663,78204389,49,C,20,0,N,
85632854,78204390,45,C,21,,,
85623600,78204391,51,C,20,,,
85623601,78204391,49,C,20,0,N,
85623602,78204391,28,C,20,,,
85628164,78204393,23,C,8,,,
85623603,78204394,49,C,20,0,F,
85633271,78204394,5,C,20,,,
85629664,78204395,14,C,20,,,
85633272,78204396,45,C,20,,,
85628165,78204397,45,C,23,,,
85637784,78204398,23,C,8,,,
85629665,78204400,45,C,14,,,
85629440,78204401,51,C,3,,,
85628166,78204403,49,A,20,0,F,
85628167,78204403,5,C,20,,,
85629441,78204404,5,C,13,,,
85632722,78204405,5,C,20,,,
85632723,78204406,16,C,13,,,
85632855,78204407,51,C,20,,,
85632856,78204407,5,C,20,,,
85637787,78204408,5,C,5,,,
85629666,78204409,51,C,20,,,
85628168,78204410,51,C,20,,,
85629442,78204411,49,C,20,0,F,
85629443,78204411,5,C,20,,,
85633273,78204412,5,C,8,,,
85637788,78204413,5,C,20,,,
85629444,78204414,51,C,20,,,
85632724,78204415,5,C,20,,,
85637789,78204416,49,C,20,0,F,
85637790,78204416,5,C,20,,,
85632857,78204417,51,C,13,,,
85629445,78204418,45,C,23,,,
85629667,78204419,14,C,18,,,
85629668,78204419,5,C,18,,,
85629669,78204420,5,C,20,,,
85629670,78204421,49,C,20,0,F,
85629671,78204421,5,C,20,,,
85629446,78204422,51,C,42,,,
85632858,78204423,5,C,20,,,
85629447,78204424,51,C,20,,,
85629672,78204425,45,C,23,,,
85628169,78204426,5,C,20,,,
85632725,78204427,45,C,20,,,
85629673,78204428,49,C,20,0,F,
85629674,78204428,5,C,20,,,
85632859,78204429,14,C,13,,,
85632860,78204429,28,C,13,,,
85632861,78204429,5,C,13,,,
85629675,78204430,51,C,18,,,
85637791,78204431,45,C,20,,,
85633274,78204432,2,C,12,,,
85629676,78204433,51,C,13,,,
85629677,78204433,5,C,13,,,
85629448,78204434,49,C,20,0,F,
85629449,78204434,5,C,20,,,
85632862,78204435,23,C,12,,,
85637792,78204436,45,C,20,,,
85629678,78204437,51,C,20,,,
85629679,78204437,5,C,20,,,
85628170,78204438,49,A,20,0,N,
85630435,78204439,23,C,7,,,
85629450,78204440,27,C,20,,,
85628171,78204441,44,C,20,,,
85633275,78204442,49,C,20,0,F,
85633276,78204442,5,C,20,,,
85633277,78204443,49,C,8,0,F,
85637793,78204444,14,C,18,,,
85637794,78204444,5,C,18,,,
85633278,78204445,27,C,20,,,
85630436,78204446,5,C,20,,,
85633279,78204447,27,C,20,,,
85633280,78204447,51,C,20,,,
85629451,78204448,11,A,23,,,
85628172,78204449,44,C,20,,,
85622744,78201159,51,C,13,,,
85617920,78201160,51,C,20,,,
85622352,78201161,45,C,20,,,
85622353,78201161,21,C,20,,,
85622354,78201162,51,C,20,,,
85617921,78201163,27,C,20,,,
85617922,78201164,5,C,18,,,
85624627,78201165,14,C,13,,,
85617923,78201166,49,C,20,0,F,
85617924,78201166,5,C,20,,,
85627302,78201167,36,C,20,,,
85622745,78201168,14,A,18,,,
85627303,78201169,5,C,20,,,
85617925,78201170,36,A,20,,,
85627304,78201171,27,C,20,,,
85627305,78201171,5,C,20,,,
85627306,78201172,21,C,18,,,
85627307,78201173,5,C,20,,,
85622206,78201174,16,C,20,,,
85627308,78201175,49,C,20,0,F,
85627309,78201175,5,C,20,,,
85622207,78201176,23,C,12,,,
85622355,78201177,44,C,21,,,
85622208,78201178,27,C,20,,,
85622209,78201178,5,C,20,,,
85624628,78201179,51,C,20,,,
85624629,78201179,5,C,20,,,
85622210,78201180,41,C,25,,,
85622211,78201181,45,C,21,,,
85624630,78201182,40,C,13,,,
85617926,78201183,45,C,20,,,
92061059,84272392,23,C,8,,,
91628555,83894398,5,C,13,,,
91628554,83894398,27,C,13,,,
92064559,84275627,51,C,20,,,
85728323,78258174,23,C,8,,,
94096886,86048620,5,C,20,,,
94096890,86048623,35,C,13,,,
90376896,82810036,5,C,20,,,
85679004,78228367,41,C,20,,,
85637813,78204538,27,C,41,,,
85628192,78204539,46,C,20,,,
85628193,78204544,45,C,41,,,
85629463,78204546,45,C,20,,,
85650149,78213111,41,C,23,,,
85639346,78211936,49,C,20,0,F,
85639347,78211936,5,C,20,,,
85640695,78211937,8,C,20,,,
85643509,78211990,45,C,30,,,
85650216,78212081,45,C,4,,,
85640052,78210870,41,C,20,,,
85637102,78210872,49,C,20,0,F,
85637103,78210872,5,C,20,,,
90680688,83071627,51,C,20,,,
91629089,83895851,45,C,24,,,
85622288,78199006,44,C,20,,,
85618088,78199007,51,C,20,,,
85618089,78199007,45,C,20,,,
85618090,78199007,5,C,20,,,
85618091,78199008,44,C,20,,,
85624568,78199009,51,C,20,,,
85622677,78199010,49,C,20,0,N,
85624569,78199011,23,C,8,,,
85618092,78199012,45,C,23,,,
85622141,78199013,51,C,14,,,
85618093,78199014,23,C,8,,,
85613160,78199015,7,C,20,,,
85618094,78199016,51,C,4,,,
85617102,78199017,51,C,20,,,
85622678,78199018,16,C,13,,,
85622679,78199018,35,C,13,,,
85617103,78199019,49,C,20,0,N,
85613161,78199020,44,C,20,,,
85617104,78199021,51,C,20,,,
85613162,78199023,51,C,13,,,
85618095,78199024,51,C,13,,,
85617105,78199025,16,C,13,,,
85622289,78199026,51,C,13,,,
85617106,78199027,5,C,20,,,
85622142,78199029,27,C,20,,,
85622143,78199029,51,C,20,,,
85622144,78199029,5,C,20,,,
85618096,78199030,45,C,3,,,
85618097,78199031,51,C,20,,,
85622145,78199033,50,C,20,,,
85622146,78199033,5,C,20,,,
85613163,78199034,49,C,20,0,F,
85613164,78199034,5,C,20,,,
85613165,78199035,51,C,20,,,
85613166,78199035,5,C,20,,,
85617108,78199036,45,C,20,,,
85617109,78199036,21,C,20,,,
85622290,78199037,51,C,46,,,
85617110,78199038,27,C,20,,,
85622291,78199039,49,C,20,0,F,
85622292,78199039,5,C,20,,,
85624570,78199040,23,C,8,,,
85618098,78199041,45,C,14,,,
85622293,78199045,16,C,14,,,
85624571,78199046,21,C,18,,,
85622680,78199047,45,C,13,,,
85622681,78199048,51,C,3,,,
85622682,78199048,5,C,18,,,
85622148,78199049,40,C,13,,,
85622149,78199050,23,C,8,,,
85622683,78199051,23,C,8,,,
85622684,78199052,27,C,20,,,
85613168,78199053,45,C,20,,,
85617111,78199054,16,C,13,,,
85623537,78202244,5,C,20,,,
85628616,78202245,51,C,20,,,
85627334,78202246,49,A,20,0,F,
85622999,78202247,49,A,24,0,F,
85623000,78202247,5,C,24,,,
85625401,78202248,51,C,20,,,
85627335,78202249,21,C,13,,,
85628617,78202250,5,C,13,,,
85628618,78202251,49,C,20,0,N,
85623538,78202252,27,C,20,,,
85623539,78202252,51,C,20,,,
85628619,78202253,50,A,20,,,
85628620,78202253,5,C,20,,,
85623001,78202254,5,C,13,,,
85623540,78202255,45,C,20,,,
85623002,78202256,14,C,18,,,
85623003,78202256,5,C,18,,,
85623541,78202257,49,C,20,0,N,
85623132,78202258,5,C,20,,,
85629594,78202259,49,C,20,0,F,
85629595,78202259,5,C,20,,,
85627336,78202260,49,C,20,0,N,
85623133,78202261,39,C,13,,,
85627337,78202262,51,C,41,,,
85627338,78202263,27,C,41,,,
85623004,78202264,45,C,23,,,
85627339,78202265,45,C,5,,,
85623134,78202266,45,C,20,,,
85623135,78202267,27,C,7,,,
85623005,78202268,51,C,20,,,
85629596,78202269,45,C,41,,,
85623006,78202270,23,C,8,,,
85623136,78202271,45,A,20,,,
85627340,78202272,27,C,13,,,
85627341,78202272,5,C,13,,,
85629597,78202273,40,A,13,,,
85628621,78202274,44,C,20,,,
85627342,78202275,51,C,20,,,
85623137,78202276,5,C,20,,,
85623542,78202277,11,C,20,,,
85623543,78202277,16,C,20,,,
85623544,78202277,35,C,20,,,
85628622,78202278,51,C,18,,,
85623007,78202279,5,C,20,,,
85623008,78202281,27,C,13,,,
85623009,78202282,44,C,20,,,
85629598,78202283,44,C,18,,,
85628623,78202284,21,A,20,,,
85628624,78202284,5,C,20,,,
85629600,78202285,5,C,24,,,
85629599,78202285,49,C,24,0,F,
85625402,78202286,50,C,23,,,
85625403,78202286,5,C,23,,,
85629601,78202287,5,C,18,,,
85628625,78202288,49,A,20,0,F,
85628626,78202288,5,C,20,,,
85623545,78202289,51,C,46,,,
85627343,78202290,51,C,20,,,
85625404,78202291,51,C,46,,,
85627344,78202293,27,C,13,,,
85627345,78202293,5,C,13,,,
85625405,78202294,45,C,23,,,
85628627,78202296,45,C,12,,,
85623010,78202297,45,C,20,,,
85623139,78202298,23,C,8,,,
85628628,78202299,23,C,8,,,
85625406,78202300,5,C,13,,,
85623546,78202301,49,C,20,0,F,
85623547,78202301,5,C,20,,,
85625407,78202302,5,C,20,,,
85625408,78202303,11,C,8,,,
85628629,78202304,21,A,30,,,
85628630,78202304,5,C,30,,,
85623141,78202305,5,C,18,,,
85623140,78202305,7,C,18,,,
85625409,78202307,5,C,18,,,
85623548,78202308,49,A,20,0,F,
85623549,78202308,5,C,20,,,
85628631,78202309,44,C,20,,,
85629603,78202310,23,C,23,,,
85625410,78202311,44,C,20,,,
85625411,78202312,51,C,20,,,
85623142,78202313,29,C,20,,,
85623143,78202313,51,C,20,,,
85623550,78202314,16,C,20,,,
85623551,78202315,16,C,20,,,
85627346,78202316,2,C,13,,,
85625412,78202317,45,C,25,,,
85629604,78202318,16,C,13,,,
85623144,78202319,40,A,13,,,
85623145,78202319,39,C,13,,,
85623552,78202320,5,C,20,,,
85623553,78202321,44,C,46,,,
85625413,78202322,40,C,13,,,
85622331,78201048,45,C,23,,,
85622183,78201049,45,C,20,,,
85627283,78201050,5,C,25,,,
85622720,78201051,5,C,13,,,
85622332,78201052,45,C,3,,,
85622156,78200005,56,A,20,,,
85622306,78200006,7,C,18,,,
85622698,78200007,45,C,12,,,
85622157,78200008,51,C,20,,,
85624584,78200009,23,C,8,,,
85617124,78200010,40,C,13,,,
85622699,78200011,16,C,18,,,
85626501,78200013,23,C,12,,,
85622158,78200014,45,C,20,,,
85622701,78200015,49,C,20,0,F,
85622702,78200015,5,C,20,,,
85622307,78200016,5,C,20,,,
85617125,78200017,40,C,13,,,
85626502,78200018,45,C,20,,,
85622159,78200019,51,C,20,,,
85622160,78200020,44,C,14,,,
85626503,78200021,27,C,20,,,
85626504,78200021,5,C,20,,,
85618104,78200022,39,C,20,,,
85618105,78200023,21,C,20,,,
85622161,78200024,27,C,20,,,
85622162,78200024,5,C,13,,,
85623509,78201210,16,C,13,,,
85623510,78201210,35,C,13,,,
85623511,78201210,39,C,13,,,
85622215,78201211,46,C,24,,,
85627312,78201212,49,C,20,0,F,
85627313,78201212,5,C,20,,,
85623512,78201213,11,C,41,,,
85622357,78201214,5,C,20,,,
85623513,78201215,27,C,18,,,
85623514,78201216,49,C,20,0,F,
85623515,78201216,5,C,20,,,
85622358,78201217,45,C,23,,,
85628588,78201218,44,C,25,,,
85625381,78201219,45,C,20,,,
85625382,78201219,5,C,20,,,
85622359,78201220,51,C,20,,,
85629578,78201221,40,A,13,,,
85628589,78201222,51,C,20,,,
85625383,78201223,21,C,23,,,
85627314,78201224,5,C,18,,,
85628590,78201225,27,C,13,,,
85622216,78201226,27,C,13,,,
85622217,78201227,51,C,20,,,
85629579,78201228,39,C,18,,,
85627315,78201230,5,C,20,,,
85625384,78201231,21,C,20,,,
85623516,78201232,27,C,20,,,
85623517,78201233,7,C,13,,,
85623518,78201233,21,C,20,,,
85622218,78201234,49,C,6,0,N,
85628591,78201235,5,C,13,,,
85628592,78201236,5,C,18,,,
85628593,78201237,11,A,8,,,
85628594,78201238,45,C,23,,,
85628595,78201239,27,C,20,,,
85628596,78201239,5,C,20,,,
85628597,78201240,11,C,25,,,
85627316,78201241,44,C,20,,,
85625385,78201242,27,C,20,,,
85625386,78201243,14,C,13,,,
85625387,78201243,5,C,13,,,
85622361,78201244,35,C,13,,,
85625388,78201245,2,C,18,,,
85627317,78201246,35,C,20,,,
85624585,78200025,49,C,20,0,F,
85624586,78200025,5,C,20,,,
85622703,78200026,45,C,13,,,
85618106,78200027,41,C,25,,,
85624587,78200028,7,C,18,,,
85627263,78200029,49,C,20,0,N,
85627264,78200029,14,C,20,,,
85622308,78200030,27,C,20,,,
85627265,78200031,51,C,13,,,
85627266,78200032,51,C,18,,,
85622704,78200034,51,C,20,,,
85618107,78200035,21,C,20,,,
85618108,78200035,5,C,13,,,
85617126,78200036,2,C,21,,,
85622309,78200037,21,C,13,,,
85622310,78200037,28,C,13,,,
85622705,78200038,51,C,20,,,
85622163,78200039,49,C,20,0,N,
85622706,78200040,5,C,20,,,
85759051,78276361,46,C,20,,,
85758262,78275284,45,C,20,,,
85754080,78275312,16,C,13,,,
85761304,78275326,51,C,3,,,
85754830,78275341,27,C,41,,,
85764240,78275343,29,C,13,,,
85764241,78275343,40,C,13,,,
85758644,78275346,51,C,3,,,
85758645,78275347,23,C,8,,,
85764243,78275350,45,C,20,,,
85758269,78275357,40,A,13,,,
85761310,78275360,51,C,18,,,
85758835,78275364,51,C,20,,,
85759032,78275368,11,C,41,,,
85754833,78275380,44,C,20,,,
85761313,78275381,23,C,12,,,
85759036,78275388,27,C,13,,,
85759037,78275388,51,C,13,,,
85759042,78275429,49,C,20,0,N,
85754850,78275458,45,C,20,,,
85622213,78201201,16,C,13,,,
85622214,78201201,39,C,13,,,
85623505,78201202,51,C,13,,,
85625378,78201204,51,C,20,,,
85625379,78201205,2,C,13,,,
85622356,78201206,51,C,20,,,
85623506,78201207,49,C,20,0,F,
85623507,78201207,5,C,20,,,
85623508,78201208,11,C,7,,,
85625380,78201209,51,C,20,,,
85634171,78208743,49,C,20,0,N,
85636989,78207608,50,C,20,,,
85636990,78207608,5,C,20,,,
85629541,78207609,50,C,20,,,
85629542,78207609,5,C,20,,,
85633629,78208827,45,C,20,,,
85639287,78208863,45,C,4,,,
85640013,78208864,49,C,20,0,N,
85640014,78208864,5,C,20,,,
85634090,78206522,45,C,41,,,
85637851,78206523,5,C,20,,,
85639207,78207638,46,C,20,,,
85637000,78207642,45,C,20,,,
85634198,78208873,44,C,15,,,
85684859,78235617,2,C,20,,,
85628784,78200111,51,C,13,,,
85617135,78200112,51,C,20,,,
85617136,78200112,5,C,20,,,
85628785,78200113,5,C,20,,,
85624597,78200114,45,C,20,,,
85617137,78200115,23,C,8,,,
85622713,78200116,49,A,20,0,F,
85628786,78200117,49,C,20,0,F,
85629552,78200117,5,C,20,,,
85617138,78200118,27,C,20,,,
85627276,78200119,51,C,12,,,
85624598,78200120,45,C,19,,,
85622322,78200121,23,C,8,,,
85622323,78200122,51,C,20,,,
85622324,78200123,27,C,13,,,
85622325,78200123,5,C,20,,,
85624599,78200124,21,C,18,,,
85624600,78200124,5,C,13,,,
85624601,78200125,45,C,20,,,
85629553,78200126,56,C,20,,,
85624602,78200127,45,C,20,,,
85627277,78200128,51,C,20,,,
85629554,78200129,27,C,20,,,
85622714,78200130,27,C,20,,,
85622715,78200130,44,C,20,,,
85627278,78200131,23,C,12,,,
85627279,78200131,35,C,12,,,
85622716,78200132,51,C,20,,,
85622326,78200133,5,C,20,,,
85622717,78200134,51,C,13,,,
85622718,78200135,5,C,3,,,
85622180,78200136,51,C,20,,,
85622327,78200137,30,C,13,,,
85622328,78200138,21,C,18,,,
85627280,78200139,7,C,18,,,
85627281,78200139,21,C,20,,,
85629555,78200140,51,C,20,,,
85622719,78200141,14,C,20,,,
85629556,78200142,7,C,23,,,
85629557,78200142,5,C,23,,,
85622329,78200143,7,C,18,,,
85622330,78200143,5,C,18,,,
85629558,78200144,45,C,25,,,
85622181,78200145,7,C,13,,,
85622182,78200145,5,C,13,,,
85627282,78200146,14,C,20,,,
85617139,78200147,49,C,20,0,N,
85629559,78200149,41,C,8,,,
85622724,78201071,51,C,20,,,
85617143,78201072,45,C,20,,,
85629563,78201073,45,C,41,,,
85627285,78201074,50,C,20,,,
85627286,78201074,5,C,20,,,
85622339,78201075,23,C,12,,,
85624606,78201076,45,C,20,,,
85624607,78201077,45,C,6,,,
85629564,78201078,41,C,12,,,
85622725,78201079,29,C,20,,,
85622726,78201079,27,C,20,,,
85622727,78201080,45,C,25,,,
85622728,78201081,14,C,20,,,
85622729,78201081,5,C,13,,,
85622730,78201082,44,C,41,,,
85622186,78201083,27,C,20,,,
85622187,78201083,51,C,20,,,
85622188,78201084,23,C,8,,,
85622340,78201085,49,C,20,0,F,
85622341,78201085,5,C,20,,,
85622342,78201087,49,C,20,0,F,
85622343,78201087,5,C,20,,,
85627287,78201088,46,A,25,,,
85624608,78201090,5,C,20,,,
85622731,78201091,45,C,8,,,
85622732,78201092,41,C,25,,,
85624609,78201093,51,C,20,,,
85624610,78201093,45,C,20,,,
85624611,78201093,5,C,20,,,
85624612,78201094,44,C,20,,,
85622190,78201095,44,C,20,,,
85622191,78201095,21,C,20,,,
85622192,78201095,39,C,20,,,
85622344,78201096,23,C,8,,,
85622193,78201097,39,C,20,,,
85622733,78201098,44,C,20,,,
85622194,78201099,51,C,41,,,
85627288,78201100,49,C,20,0,N,
85629565,78201101,27,C,20,,,
85622734,78201102,5,C,18,,,
85622735,78201103,51,C,20,,,
85629566,78201104,51,C,20,,,
85622345,78201106,27,C,20,,,
85622346,78201106,5,C,20,,,
85622736,78201107,27,C,13,,,
85622737,78201108,51,C,13,,,
85629567,78201109,51,C,13,,,
85629568,78201109,5,C,13,,,
85624617,78201112,27,C,20,,,
85624618,78201112,5,C,20,,,
85622195,78201113,51,C,18,,,
85624619,78201114,23,C,8,,,
85624620,78201116,7,C,18,,,
85622738,78201117,14,C,13,,,
85624621,78201118,5,C,14,,,
85627291,78201119,51,C,46,,,
85629569,78201120,5,C,20,,,
85627292,78201121,5,C,18,,,
85622739,78201122,45,C,18,,,
85629570,78201123,51,C,41,,,
85628632,78202323,51,C,20,,,
85629605,78202324,49,C,20,0,F,
85629606,78202324,5,C,20,,,
85623011,78202325,49,C,6,0,F,
85623012,78202325,5,C,6,,,
85628633,78202327,45,C,20,,,
85623013,78202328,45,C,41,,,
85623014,78202329,45,C,5,,,
85628634,78202330,5,C,20,,,
85623015,78202332,16,C,20,,,
85623016,78202333,51,C,46,,,
85628635,78202334,51,C,20,,,
85625414,78202335,51,C,20,,,
85627347,78202336,14,C,20,,,
85623554,78202337,23,C,8,,,
85629607,78202338,27,C,13,,,
85623017,78202339,51,C,20,,,
85623555,78202340,23,C,24,,,
85623146,78202341,49,C,20,0,F,
85623147,78202341,5,C,20,,,
85629608,78202342,23,C,8,,,
85623556,78202343,45,C,20,,,
85623018,78202344,23,C,8,,,
85627348,78202345,5,C,20,,,
85627349,78202348,14,C,13,,,
85627350,78202348,5,C,13,,,
85623020,78202349,51,C,14,,,
85627351,78202350,51,C,20,,,
85629609,78202351,49,C,46,0,N,
85627353,78202352,5,C,20,,,
85627352,78202352,44,C,20,,,
85629610,78202353,45,C,13,,,
85630489,78206530,45,C,20,,,
85630491,78206545,41,C,20,,,
85637853,78206554,41,C,20,,,
85632922,78206571,46,C,20,,,
85629516,78206577,7,C,18,,,
85629517,78206577,5,C,18,,,
85630458,78205448,45,C,13,,,
85633302,78205450,2,C,2,,,
85630460,78205452,36,C,20,,,
85630461,78205457,46,C,20,,,
85632736,78205458,7,C,13,,,
85632887,78205460,49,C,20,0,N,
85633307,78205492,7,C,18,,,
85629647,78204348,45,C,20,,,
85623596,78204349,56,C,27,,,
85629435,78204350,51,C,20,,,
85623597,78204351,23,C,8,,,
85637777,78204352,56,C,20,,,
85637778,78204354,45,C,20,,,
85632717,78204355,14,C,18,,,
85629436,78204356,51,C,13,,,
85632851,78204357,5,C,20,,,
85629437,78204358,51,C,20,,,
85632718,78204359,45,C,25,,,
85629438,78204360,23,C,8,,,
85629648,78204361,36,C,20,,,
85629649,78204362,49,C,20,0,N,
85627354,78202354,49,C,20,0,N,
85629571,78201124,27,C,13,,,
85627293,78201125,20,C,20,,,
85617144,78201126,51,C,20,,,
85622196,78201127,51,C,20,,,
85622197,78201128,27,C,20,,,
85622198,78201128,5,C,20,,,
