offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
88139342,78203280,1,4,,U,0,,,,
88139343,78203281,0,,,,,,,,
88139344,78203282,1,5,15,M,2,,,,
88139345,78203283,1,5,31,F,1,,,,
88139346,78203284,1,5,24,M,2,,,,
88139347,78203285,1,4,,M,2,,,,
88139348,78203285,2,4,,M,2,,,,
88139349,78203286,1,5,50,F,1,,,,
88139350,78203287,1,4,,U,0,,,,
88139351,78203288,1,5,55,M,2,,,,
88139352,78203289,1,5,17,F,1,,,,
88139353,78203290,1,5,64,M,1,,,,
88154069,78214097,0,,,,,,,,
88154143,78214152,0,,,,,,,,
88154042,78214073,1,5,43,M,2,,,,
88155750,78214205,0,,,,,,,,
88141136,78204363,2,4,,M,1,,,,
88141137,78204363,3,4,,M,1,,,,
88141135,78204363,1,5,21,M,1,,,,
88141138,78204363,4,5,19,M,1,,,,
88141139,78204363,5,5,19,M,1,,,,
88141140,78204363,6,5,21,M,1,,,,
88141141,78204363,7,5,24,M,1,,,,
88141142,78204364,1,4,,M,2,,,,
88141143,78204365,1,5,18,M,1,,,,
88141144,78204366,1,5,26,M,1,1,,,
88141145,78204366,2,5,18,M,1,1,,,
88141146,78204367,1,4,,U,0,3,,,
88141147,78204368,1,5,63,M,2,,,,
88141148,78204369,1,5,47,M,1,,,,
88141149,78204370,1,5,22,M,2,,,,
88141150,78204371,1,5,18,M,1,,,,
88141151,78204372,1,5,26,M,1,,,,
88141152,78204373,1,4,,U,0,3,,,
88141153,78204374,1,5,21,M,2,,,,
88141154,78204375,1,5,22,M,1,,,,
88141155,78204376,1,5,25,M,1,,,,
88141156,78204377,1,5,17,M,1,,,,
88141157,78204378,1,5,23,F,1,2,,,
88141158,78204379,1,5,44,M,2,2,,,
88141159,78204380,1,5,53,M,2,,,,
88141160,78204381,1,4,,M,1,,,,
88141161,78204382,1,5,27,F,2,2,,,
88141162,78204383,1,5,16,M,2,2,,,
88141163,78204384,1,5,20,M,2,,,,
88141164,78204385,1,5,16,M,2,,,,
88141165,78204386,1,5,40,F,2,,,,
88141166,78204387,0,,,,,,,,
88141167,78204388,0,,,,,,,,
88141168,78204389,1,5,30,F,1,,,,
88141169,78204390,1,4,,U,0,,,,
88141170,78204391,1,5,46,M,2,,,,
88141171,78204393,1,5,43,F,1,,,,
88141172,78204393,2,5,43,F,1,,,,
88141173,78204394,1,4,,U,0,,,,
88141174,78204395,0,,,,,,,,
88141175,78204396,1,5,26,F,1,,,,
88141176,78204396,2,5,31,M,2,,,,
88141177,78204397,0,,,,,,,,
88141178,78204398,1,5,21,M,1,,,,
88141181,78204400,1,4,,U,0,,,,
88141182,78204401,1,5,45,M,1,,,,
88141185,78204403,1,4,,U,0,,,,
88141186,78204404,1,4,,U,0,,,,
88141187,78204405,0,,,,,,,,
88141188,78204406,1,5,20,F,2,,,,
88141189,78204407,1,5,30,M,1,,,,
88141190,78204408,1,5,22,M,1,,,,
88141191,78204409,1,5,21,M,1,,,,
88141192,78204410,1,5,24,M,2,,,,
88141193,78204411,0,,,,,,,,
88141194,78204412,0,,,,,,,,
88141195,78204413,0,,,,,,,,
88141196,78204414,1,5,19,F,1,,,,
88141197,78204415,0,,,,,,,,
88141198,78204416,1,5,29,M,1,,,,
88141199,78204417,1,4,,U,0,,,,
88141200,78204418,1,5,24,M,1,,,,
88141201,78204419,1,4,,U,0,,,,
88141202,78204420,1,5,14,M,2,,,,
88141203,78204420,2,5,12,M,2,,,,
88141204,78204420,3,5,12,M,2,,,,
88141205,78204421,1,4,,U,0,,,,
88141206,78204422,1,5,23,F,2,,,,
88141207,78204423,0,,,,,,,,
88141208,78204424,1,5,22,M,2,,,,
88141209,78204425,1,5,50,F,1,,,,
88141210,78204426,1,5,45,M,2,,,,
88141211,78204427,0,,,,,,,,
88141212,78204428,0,,,,,,,,
88141213,78204429,1,4,,M,0,,,,
88141214,78204429,2,5,39,M,2,,,,
88141215,78204430,1,5,14,M,2,,,,
88141217,78204431,2,4,,M,0,,,,
88141216,78204431,1,5,40,F,2,,,,
88141218,78204431,3,5,22,F,2,,,,
88141219,78204432,1,5,42,F,1,,,,
88141220,78204433,1,5,20,M,1,,,,
88141221,78204434,0,,,,,,,,
88141222,78204435,1,5,49,F,1,,,,
88141223,78204436,1,5,41,M,2,,,,
88141224,78204437,1,5,54,M,2,,,,
88141225,78204438,1,4,,M,0,,,,
88141226,78204439,1,5,18,M,2,,,,
88141227,78204440,1,5,29,M,2,,,,
88141228,78204441,1,4,,F,0,,,,
88141229,78204441,2,4,,F,0,,,,
88141230,78204442,1,5,22,M,2,,,,
88141231,78204443,1,5,48,M,2,2,,,
88141232,78204444,0,,,,,,,,
88141233,78204445,1,5,50,F,2,,,,
88141234,78204446,1,5,13,M,2,,,,
88141235,78204447,1,5,40,M,2,,,,
88141236,78204448,1,5,32,M,2,,,,
88141237,78204449,1,5,21,M,2,,,,
88137492,78201159,1,5,38,M,1,,,,
88137494,78201160,2,5,32,F,1,,,,
88137493,78201160,1,5,31,M,2,,,,
88137495,78201161,1,4,,U,0,,,,
88137496,78201162,1,5,68,M,2,,,,
88137497,78201162,2,5,25,M,2,,,,
88137498,78201163,1,5,34,M,1,,,,
88137499,78201164,0,,,,,,,,
88137500,78201165,0,,,,,,,,
88137501,78201166,0,,,,,,,,
88137502,78201167,1,5,30,M,2,,,,
88137503,78201168,1,5,50,M,2,,,,
88137504,78201169,0,,,,,,,,
88137505,78201170,1,5,32,M,1,,,,
88137506,78201171,1,4,,U,0,,,,
88137507,78201172,0,,,,,,,,
88137508,78201173,1,5,23,F,1,,,,
88137509,78201174,1,5,34,M,1,,,,
88137510,78201175,1,4,,U,0,,,,
88137511,78201176,1,5,33,M,1,,,,
88137512,78201177,1,5,25,M,2,,,,
88137513,78201178,1,5,25,M,2,,,,
88137514,78201179,1,5,18,M,2,,,,
88137515,78201180,0,,,,,,,,
88137516,78201181,0,,,,,,,,
88137517,78201182,1,5,20,M,1,,,,
88137518,78201182,2,5,20,M,2,,,,
88137519,78201182,3,5,30,M,1,,,,
88137520,78201183,1,5,25,M,2,,,,
95017416,84272392,1,5,22,M,2,2,,22,0
94579850,83894398,5,4,,M,1,1,,,
94580368,83894398,2,5,18,M,1,1,,18,0
94580369,83894398,3,5,23,M,1,1,,23,0
94580366,83894398,1,5,22,M,1,1,,22,0
94580372,83894398,4,4,,M,1,1,,,
95018960,84275627,1,5,38,M,1,1,,38,0
88219704,78258174,1,5,30,F,2,2,,,
97067560,86048620,1,5,45,M,2,2,,45,0
97067565,86048623,2,5,25,M,1,1,,25,0
97067564,86048623,1,5,18,M,1,2,,18,0
93308895,82810036,1,5,18,M,2,2,,18,0
88175939,78228367,1,5,55,F,1,2,,,
88142879,78204538,1,5,9,M,1,,,,
88142880,78204539,0,,,,,,,,
88142885,78204544,1,5,12,M,1,,,,
88142887,78204546,1,5,30,F,1,,,,
88153938,78213111,1,5,23,M,2,,,,
88150502,78211936,1,4,,U,0,,,,
88150504,78211937,2,5,14,M,1,1,,,
88150503,78211937,1,5,14,M,2,1,,,
88152120,78211990,1,5,19,M,2,,,,
88152227,78212081,0,,,,,,,,
88150269,78210870,0,,,,,,,,
88150271,78210872,0,,,,,,,,
93620425,83071627,1,5,37,M,1,2,,37,0
94581374,83895851,1,5,44,F,1,2,,44,0
88133984,78199006,1,5,48,M,1,,,,
88133985,78199007,1,5,20,F,2,,,,
88133986,78199008,1,5,29,M,1,,,,
88133987,78199009,1,5,71,M,1,,,,
88133988,78199010,0,,,,,,,,
88133989,78199011,1,5,58,F,2,,,,
88133990,78199012,1,5,34,F,1,,,,
88133991,78199013,1,5,29,M,1,,,,
88133992,78199014,1,5,17,F,2,,,,
88133993,78199015,0,,,,,,,,
88133994,78199016,1,5,55,M,1,,,,
88133995,78199017,1,5,54,M,1,,,,
88133996,78199018,1,5,35,M,1,,,,
88133997,78199019,1,5,29,F,2,,,,
88133998,78199019,2,5,26,F,2,,,,
88133999,78199020,1,5,35,M,1,,,,
88134000,78199021,1,5,38,F,1,,,,
88134002,78199023,2,4,,U,0,,,,
88134001,78199023,1,5,25,F,2,,,,
88134003,78199024,1,5,29,M,2,,,,
88134004,78199025,1,5,28,M,2,,,,
88134005,78199026,1,5,44,M,1,,,,
88134006,78199027,1,5,34,F,2,,,,
88134008,78199029,1,5,29,M,2,,,,
88134009,78199030,1,5,24,M,1,,,,
88134010,78199031,1,5,50,M,1,,,,
88134011,78199033,0,,,,,,,,
88134012,78199034,0,,,,,,,,
88134013,78199035,1,5,31,M,2,,,,
88134014,78199036,1,5,30,M,2,,,,
88134015,78199037,1,5,23,M,1,,,,
88134016,78199038,1,5,71,M,2,,,,
88134017,78199039,0,,,,,,,,
88135557,78199040,1,5,37,F,2,,,,
88135558,78199041,1,5,25,M,2,,,,
88135559,78199041,2,5,22,F,2,,,,
88135562,78199045,1,5,37,M,1,,,,
88135563,78199045,2,5,43,M,1,,,,
88135564,78199046,1,5,20,M,2,,,,
88135565,78199046,2,5,20,M,2,,,,
88135566,78199047,0,,,,,,,,
88135567,78199048,1,5,35,M,1,,,,
88135568,78199049,1,5,15,M,2,,,,
88135569,78199049,2,5,15,M,2,,,,
88135570,78199049,3,5,16,M,2,,,,
88135571,78199049,4,5,25,M,2,,,,
88135572,78199050,1,5,57,M,1,,,,
88135573,78199051,1,5,33,F,1,,,,
88135577,78199052,4,5,18,M,2,,,,
88135574,78199052,1,5,17,M,2,,,,
88135578,78199052,5,5,18,M,1,,,,
88135579,78199052,6,5,17,M,2,,,,
88135575,78199052,2,4,,M,2,,,,
88135576,78199052,3,4,,M,2,,,,
88135580,78199053,1,5,23,F,2,,,,
88135581,78199054,1,5,35,M,2,,,,
88139207,78202244,0,,,,,,,,
88139208,78202245,1,5,64,M,2,,,,
88139209,78202246,1,5,20,M,1,,,,
88139210,78202246,2,5,19,M,1,,,,
88139211,78202246,3,5,20,M,1,,,,
88139213,78202247,2,5,20,M,1,1,,,
88139212,78202247,1,5,19,M,1,2,,,
88139214,78202247,3,5,20,M,1,2,,,
88139215,78202248,1,5,25,M,2,,,,
88139216,78202249,1,4,,U,0,,,,
88139217,78202250,1,5,42,F,1,,,,
88139218,78202251,1,5,32,M,1,,,,
88139219,78202251,2,5,32,M,1,,,,
88139220,78202252,1,5,65,F,1,,,,
88139221,78202252,2,5,72,M,1,,,,
88139222,78202253,0,,,,,,,,
88139223,78202254,0,,,,,,,,
88139224,78202255,0,,,,,,,,
88139225,78202256,1,5,45,M,0,,,,
88139226,78202257,1,5,40,M,2,,,,
88139227,78202257,2,5,40,M,2,,,,
88139228,78202258,0,,,,,,,,
88139229,78202259,1,5,45,M,1,,,,
88139230,78202259,2,5,40,M,0,,,,
88139231,78202260,0,,,,,,,,
88139234,78202261,3,4,,F,2,,,,
88139232,78202261,1,5,22,M,2,,,,
88139233,78202261,2,5,22,M,2,,,,
88139235,78202262,1,5,13,M,1,,,,
88139236,78202263,1,5,15,M,2,,,,
88139237,78202264,1,5,67,M,1,,,,
88139238,78202265,0,,,,,,,,
88139239,78202266,1,5,40,F,2,,,,
88139240,78202267,1,5,35,M,1,,,,
88139241,78202268,1,5,16,M,1,,,,
88139242,78202269,0,,,,,,,,
88139243,78202270,1,5,22,F,1,,,,
88139244,78202271,1,5,20,F,1,,,,
88139245,78202272,1,5,20,M,1,,,,
88139246,78202273,1,5,19,M,2,,,,
88139247,78202274,1,5,23,F,1,,,,
88139248,78202275,1,5,38,M,2,,,,
88139249,78202276,1,4,,U,0,,,,
88139250,78202277,1,5,41,M,2,,,,
88139251,78202278,1,5,39,M,1,,,,
88139252,78202279,1,5,50,M,1,,,,
88139254,78202281,1,5,25,M,2,,,,
88139255,78202282,1,5,20,F,1,,,,
88139256,78202283,1,5,33,M,2,,,,
88139257,78202284,0,,,,,,,,
88139258,78202285,0,,,,,,,,
88139259,78202286,0,,,,,,,,
88139260,78202287,0,,,,,,,,
88139261,78202288,0,,,,,,,,
88139262,78202289,1,5,70,M,1,,,,
88139264,78202290,2,5,38,M,2,,,,
88139263,78202290,1,5,28,M,2,,,,
88139265,78202291,1,5,14,F,2,,,,
88139266,78202293,1,5,22,M,1,,,,
88139267,78202294,1,4,,M,2,,,,
88139269,78202296,0,,,,,,,,
88139270,78202297,1,5,46,F,1,,,,
88139271,78202298,1,5,33,M,1,,,,
88139272,78202299,1,5,29,M,1,,,,
88139273,78202300,0,,,,,,,,
88139274,78202301,1,5,16,M,2,,,,
88139275,78202302,1,5,19,F,1,,,,
88139276,78202303,1,4,,U,0,,,,
88139277,78202304,0,,,,,,,,
88139278,78202305,0,,,,,,,,
88139279,78202307,0,,,,,,,,
88139280,78202308,1,4,,U,0,,,,
88139281,78202309,1,5,20,M,2,,,,
88139282,78202310,1,5,45,M,2,,,,
88139283,78202311,1,5,37,M,2,,,,
88139284,78202312,1,5,18,M,1,,,,
88139285,78202313,1,5,26,M,2,,,,
88139286,78202314,1,5,28,M,1,,,,
88139287,78202315,1,5,33,M,2,,,,
88139288,78202316,1,5,23,F,2,,,,
88139289,78202317,1,4,,M,0,,,,
88139290,78202318,1,5,31,M,1,,,,
88139291,78202319,1,5,22,M,2,2,,,
88139292,78202320,1,5,33,M,2,,,,
88139293,78202321,1,5,29,F,2,,,,
88139294,78202322,1,4,,M,2,,,,
88139295,78202322,2,4,,M,2,,,,
88135837,78201048,1,5,26,F,1,,,,
88135838,78201049,1,5,31,M,2,,,,
88135839,78201049,2,5,29,F,1,,,,
88135840,78201050,1,4,,U,0,,,,
88135841,78201051,1,5,18,M,1,,,,
88135842,78201051,2,5,18,M,1,,,,
88135843,78201052,0,,,,,,,,
88135660,78200005,1,5,40,M,2,,,,
88135661,78200006,0,,,,,,,,
88135662,78200007,1,5,22,F,2,,,,
88135663,78200008,1,5,47,M,2,,,,
88135664,78200009,1,4,,M,2,,,,
88135665,78200010,1,5,30,M,2,,,,
88135666,78200010,2,5,20,M,2,,,,
88135667,78200011,1,5,28,M,1,,,,
88135669,78200013,1,5,33,F,1,,,,
88135670,78200014,1,5,43,M,2,,,,
88135671,78200015,0,,,,,,,,
88135672,78200016,1,5,53,M,2,,,,
88135673,78200017,1,5,25,M,1,,,,
88135674,78200018,0,,,,,,,,
88135675,78200019,1,5,39,M,2,,,,
88135676,78200020,1,5,51,M,2,,,,
88135677,78200021,1,5,26,M,2,2,,,
88135678,78200022,1,5,87,M,2,,,,
88135679,78200023,0,,,,,,,,
88135680,78200024,1,5,25,M,2,,,,
88135681,78200024,2,5,26,F,1,,,,
88137553,78201210,1,4,,U,0,,,,
88137554,78201211,0,,,,,,,,
88137555,78201212,0,,,,,,,,
88137556,78201213,1,5,15,M,1,,,,
88137557,78201214,1,5,38,M,1,,,,
88137558,78201215,1,5,27,M,1,,,,
88137559,78201216,0,,,,,,,,
88137560,78201217,1,5,54,F,1,,,,
88137561,78201218,1,5,25,M,2,,,,
88137562,78201219,1,5,23,M,2,,,,
88137563,78201220,1,5,14,M,1,,,,
88137564,78201221,1,5,21,M,2,,,,
88137565,78201221,2,5,21,M,2,,,,
88137566,78201222,1,5,32,M,2,2,,,
88137567,78201223,1,5,18,M,2,,,,
88137568,78201223,2,5,19,M,2,,,,
88137569,78201224,1,5,55,M,1,,,,
88137570,78201225,1,4,,U,0,,,,
88137573,78201226,3,4,,U,0,,,,
88137571,78201226,1,5,21,M,2,,,,
88137572,78201226,2,5,17,M,2,,,,
88137574,78201227,1,5,20,F,1,1,,,
88137575,78201228,1,4,,U,0,,,,
88137577,78201230,1,5,33,M,2,,,,
88137578,78201231,0,,,,,,,,
88137579,78201232,1,5,35,M,1,,,,
88137580,78201233,1,4,,U,0,,,,
88137581,78201234,1,4,,M,0,,,,
88137582,78201235,1,4,,U,0,,,,
88137583,78201236,0,,,,,,,,
88137584,78201237,1,5,22,M,1,,,,
88137585,78201238,1,5,52,M,1,,,,
88137586,78201238,2,5,40,M,1,,,,
88137587,78201239,1,4,,U,0,,,,
88137589,78201240,2,4,,F,1,,,,
88137588,78201240,1,5,26,M,1,,,,
88137590,78201241,1,5,30,M,1,,,,
88137591,78201242,1,5,38,F,2,,,,
88137592,78201243,0,,,,,,,,
88137593,78201244,1,5,31,M,1,,,,
88137594,78201245,1,5,20,M,2,,,,
88137595,78201246,1,5,31,M,1,,,,
88135682,78200025,1,5,25,M,1,,,,
88135683,78200026,1,5,19,F,2,,,,
88135684,78200026,2,5,21,M,2,,,,
88135685,78200026,3,5,21,M,2,,,,
88135686,78200027,0,,,,,,,,
88135687,78200028,1,5,42,M,1,,,,
88135688,78200029,0,,,,,,,,
88135689,78200030,1,5,21,M,2,,,,
88135690,78200031,1,5,37,M,1,,,,
88135691,78200032,1,5,24,F,1,,,,
88135693,78200034,1,5,34,M,2,,,,
88135694,78200035,1,5,22,M,2,,,,
88135695,78200035,2,5,18,M,2,,,,
88135698,78200036,3,5,30,F,1,,,,
88135696,78200036,1,5,30,M,1,,,,
88135697,78200036,2,5,30,M,1,,,,
88135699,78200036,4,5,30,F,1,,,,
88135700,78200037,1,5,16,M,2,,,,
88135701,78200037,2,5,16,M,2,,,,
88135702,78200038,1,5,52,F,2,,,,
88135703,78200039,0,,,,,,,,
88135704,78200040,0,,,,,,,,
88245149,78276361,1,4,,F,1,3,,,
88243400,78275284,1,5,20,M,1,2,,,
88243401,78275284,2,5,23,M,1,2,,,
88243436,78275312,1,5,38,M,1,2,,,
88243461,78275326,1,5,32,M,2,2,,,
88243478,78275341,1,5,6,M,2,2,,,
88243480,78275343,1,5,34,M,2,2,,,
88243484,78275346,1,5,29,M,1,2,,,
88243485,78275347,1,5,40,M,1,3,,,
88243488,78275350,0,,,,,,,,
88243495,78275357,1,5,22,M,2,2,,,
88243496,78275357,2,5,45,M,2,2,,,
88243499,78275360,1,5,40,M,2,2,,,
88243503,78275364,1,5,43,M,2,2,,,
88243508,78275368,0,,,,,,,,
88243520,78275380,1,5,30,F,2,2,,,
88243521,78275381,1,5,25,F,1,2,,,
88243522,78275381,2,5,25,M,1,2,,,
88243529,78275388,1,5,16,F,2,2,,,
88243530,78275388,2,5,15,M,2,2,,,
88243531,78275388,3,5,15,M,2,2,,,
88243532,78275388,4,5,15,F,2,2,,,
88243533,78275388,5,5,17,F,1,2,,,
88243535,78275388,7,5,17,F,1,2,,,
88243534,78275388,6,5,13,F,2,2,,,
88243593,78275429,1,4,,U,0,3,,,
88245112,78275458,1,5,32,F,2,2,,,
88137543,78201201,1,5,37,M,2,,,,
88137544,78201202,1,5,26,M,1,,,,
88137546,78201204,1,5,22,M,2,,,,
88137547,78201204,2,5,24,F,2,,,,
88137548,78201205,1,5,28,F,2,,,,
88137549,78201206,1,5,36,M,2,,,,
88137550,78201207,0,,,,,,,,
88137551,78201208,1,5,55,M,1,,,,
88137552,78201209,1,5,37,M,1,,,,
88146742,78208743,1,4,,U,0,,,,
88144893,78207608,0,,,,,,,,
88144894,78207609,0,,,,,,,,
88146838,78208827,1,5,21,M,1,2,,,
88148423,78208863,0,,,,,,,,
88148424,78208864,0,,,,,,,,
88143126,78206522,0,,,,,,,,
88143127,78206523,1,5,58,M,1,,,,
88144924,78207638,1,5,45,F,2,,,,
88144929,78207642,0,,,,,,,,
88148433,78208873,1,5,28,M,2,,,,
88185252,78235617,1,5,46,M,1,2,,,
88135791,78200111,1,5,44,M,2,,,,
88135792,78200112,1,5,51,M,2,,,,
88135793,78200113,0,,,,,,,,
88135794,78200114,1,5,15,M,2,,,,
88135795,78200115,1,5,25,M,1,,,,
88135796,78200116,1,5,25,F,2,2,,,
88135797,78200117,0,,,,,,,,
88135798,78200118,1,5,57,M,1,,,,
88135799,78200119,1,5,22,M,2,,,,
88135800,78200120,0,,,,,,,,
88135801,78200121,1,5,36,M,1,,,,
88135802,78200121,2,5,36,M,1,,,,
88135803,78200122,1,5,30,F,1,,,,
88135804,78200122,2,5,50,M,2,,,,
88135805,78200123,1,4,,M,2,,,,
