incident_id,age_num,sex_code,race_id,offense_type_id,location_id
78198982,26.0,M,2.0,51,14
78198982,26.0,M,2.0,5,14
78198983,22.0,M,2.0,51,20
78198983,22.0,M,2.0,5,13
78198984,18.0,F,2.0,44,20
78198985,-1.0,U,0.0,14,20
78198987,16.0,M,1.0,51,20
78198988,19.0,F,1.0,51,20
78198989,-1.0,U,0.0,49,20
78198989,-1.0,U,0.0,5,20
78198990,45.0,F,2.0,49,20
78198991,-1.0,M,0.0,21,20
78198992,26.0,M,2.0,51,20
78198993,18.0,M,2.0,40,13
78198993,18.0,M,2.0,40,13
78198993,30.0,M,2.0,40,13
78198993,-1.0,M,2.0,40,13
78198994,19.0,M,2.0,44,20
78198995,-1.0,U,0.0,49,20
78198995,-1.0,U,0.0,5,20
78198996,33.0,M,2.0,49,20
78198996,33.0,M,2.0,21,20
78198997,12.0,F,2.0,51,20
78198997,-1.0,M,2.0,51,20
78198997,13.0,F,2.0,51,20
78198997,12.0,F,2.0,51,20
78198998,35.0,M,2.0,5,20
78198999,29.0,F,2.0,27,20
78199000,-1.0,U,0.0,5,18
78199001,-1.0,U,0.0,5,20
78199001,-1.0,U,0.0,5,20
78199002,20.0,M,1.0,40,13
78199002,20.0,M,1.0,40,13
78199002,20.0,M,1.0,40,13
78199002,20.0,M,2.0,40,13
78199002,20.0,M,2.0,40,13
78199002,20.0,M,2.0,40,13
78199002,20.0,M,2.0,40,13
78199005,24.0,M,1.0,23,24
78199005,24.0,M,1.0,23,24
78199006,48.0,M,1.0,44,20
78199007,20.0,F,2.0,51,20
78199007,20.0,F,2.0,45,20
78199007,20.0,F,2.0,5,20
78199008,29.0,M,1.0,44,20
78199009,71.0,M,1.0,51,20
78199011,58.0,F,2.0,23,8
78199012,34.0,F,1.0,45,23
78199013,29.0,M,1.0,51,14
78199014,17.0,F,2.0,23,8
78199016,55.0,M,1.0,51,4
78199017,54.0,M,1.0,51,20
78199018,35.0,M,1.0,16,13
78199018,35.0,M,1.0,35,13
78199019,29.0,F,2.0,49,20
78199019,26.0,F,2.0,49,20
78199020,35.0,M,1.0,44,20
78199021,38.0,F,1.0,51,20
78199023,-1.0,U,0.0,51,13
78199023,25.0,F,2.0,51,13
78199024,29.0,M,2.0,51,13
78199025,28.0,M,2.0,16,13
78199026,44.0,M,1.0,51,13
78199027,34.0,F,2.0,5,20
78199029,29.0,M,2.0,27,20
78199029,29.0,M,2.0,51,20
78199029,29.0,M,2.0,5,20
78199030,24.0,M,1.0,45,3
78199031,50.0,M,1.0,51,20
78199035,31.0,M,2.0,51,20
78199035,31.0,M,2.0,5,20
78199036,30.0,M,2.0,45,20
78199036,30.0,M,2.0,21,20
78199037,23.0,M,1.0,51,46
78199038,71.0,M,2.0,27,20
78199040,37.0,F,2.0,23,8
78199041,25.0,M,2.0,45,14
78199041,22.0,F,2.0,45,14
78199045,37.0,M,1.0,16,14
78199045,43.0,M,1.0,16,14
78199046,20.0,M,2.0,21,18
78199046,20.0,M,2.0,21,18
78199048,35.0,M,1.0,51,3
78199048,35.0,M,1.0,5,18
78199049,15.0,M,2.0,40,13
78199049,15.0,M,2.0,40,13
78199049,16.0,M,2.0,40,13
78199049,25.0,M,2.0,40,13
78199050,57.0,M,1.0,23,8
78199051,33.0,F,1.0,23,8
78199052,18.0,M,2.0,27,20
78199052,17.0,M,2.0,27,20
78199052,18.0,M,1.0,27,20
78199052,17.0,M,2.0,27,20
78199052,-1.0,M,2.0,27,20
78199052,-1.0,M,2.0,27,20
78199053,23.0,F,2.0,45,20
78199054,35.0,M,2.0,16,13
78199055,20.0,M,2.0,27,20
78199055,20.0,M,2.0,5,20
78199056,-1.0,U,0.0,49,20
78199056,-1.0,U,0.0,5,20
78199057,29.0,M,2.0,51,20
78199058,29.0,M,1.0,51,20
78199059,25.0,M,2.0,51,13
78199061,41.0,M,2.0,51,20
78199062,22.0,F,2.0,5,13
78199063,26.0,M,2.0,51,20
78199064,21.0,M,2.0,21,13
78199064,63.0,M,2.0,21,13
78199952,-1.0,U,0.0,14,13
78199952,-1.0,U,0.0,5,13
78199953,59.0,M,2.0,27,20
78199956,33.0,F,1.0,51,20
78199956,33.0,F,1.0,35,20
78199957,24.0,M,1.0,45,23
78199957,24.0,M,1.0,45,23
78199957,24.0,F,1.0,45,23
78199958,30.0,M,2.0,23,8
78199961,15.0,M,2.0,56,20
78199962,14.0,M,4.0,16,41
78199964,-1.0,M,2.0,51,20
78199965,34.0,M,2.0,39,20
78199966,29.0,M,1.0,23,23
78199968,40.0,M,1.0,21,18
78199969,23.0,M,1.0,23,8
78199970,53.0,M,1.0,29,20
78199971,21.0,F,1.0,51,20
78199973,35.0,M,1.0,44,20
78199975,-1.0,M,2.0,40,20
78199975,-1.0,M,2.0,40,20
78199975,-1.0,U,0.0,40,20
78199975,-1.0,U,0.0,40,20
78199976,42.0,M,1.0,7,30
78199979,29.0,M,1.0,20,20
78199981,-1.0,F,2.0,51,18
78199982,24.0,M,2.0,27,20
78199982,24.0,M,2.0,5,20
78199982,24.0,M,2.0,39,20
78199983,19.0,F,2.0,51,13
78199983,19.0,F,2.0,5,13
78199983,19.0,F,1.0,51,13
78199983,19.0,F,1.0,5,13
78199984,31.0,F,2.0,27,23
78199985,25.0,F,2.0,49,20
78199985,25.0,F,2.0,5,20
78199986,14.0,F,1.0,45,20
78199987,25.0,M,2.0,23,24
78199988,35.0,M,2.0,51,8
78199988,35.0,M,2.0,23,8
78199990,-1.0,M,0.0,36,25
78199990,25.0,M,2.0,36,25
78199991,31.0,M,1.0,23,12
78199992,-1.0,U,0.0,46,20
78199993,-1.0,F,2.0,23,12
78199993,-1.0,M,2.0,23,12
78199994,28.0,M,1.0,51,13
78199995,35.0,M,1.0,5,13
78199995,30.0,M,1.0,5,13
78199996,27.0,M,2.0,5,23
78199997,61.0,M,2.0,20,20
78199998,20.0,M,2.0,40,3
78199999,41.0,F,2.0,51,20
78199999,43.0,F,2.0,51,20
78200000,26.0,F,1.0,51,20
78200000,26.0,M,2.0,51,20
78200001,-1.0,M,2.0,49,20
78200001,-1.0,M,2.0,5,20
78200001,-1.0,M,2.0,49,20
78200001,-1.0,M,2.0,5,20
78200003,45.0,M,1.0,49,5
78200003,45.0,M,1.0,5,5
78200004,20.0,U,0.0,27,24
78200004,20.0,U,0.0,5,24
78200005,40.0,M,2.0,56,20
78200007,22.0,F,2.0,45,12
78200008,47.0,M,2.0,51,20
78200009,-1.0,M,2.0,23,8
78200010,30.0,M,2.0,40,13
78200010,20.0,M,2.0,40,13
78200011,28.0,M,1.0,16,18
78200013,33.0,F,1.0,23,12
78200014,43.0,M,2.0,45,20
78200016,53.0,M,2.0,5,20
78200017,25.0,M,1.0,40,13
78200019,39.0,M,2.0,51,20
78200020,51.0,M,2.0,44,14
78200021,26.0,M,2.0,27,20
78200021,26.0,M,2.0,5,20
78200022,87.0,M,2.0,39,20
78200024,25.0,M,2.0,27,20
78200024,25.0,M,2.0,5,13
78200024,26.0,F,1.0,27,20
78200024,26.0,F,1.0,5,13
78200025,25.0,M,1.0,49,20
78200025,25.0,M,1.0,5,20
78200026,19.0,F,2.0,45,13
78200026,21.0,M,2.0,45,13
78200026,21.0,M,2.0,45,13
78200028,42.0,M,1.0,7,18
78200030,21.0,M,2.0,27,20
78200031,37.0,M,1.0,51,13
78200032,24.0,F,1.0,51,18
78200034,34.0,M,2.0,51,20
78200035,22.0,M,2.0,21,20
78200035,22.0,M,2.0,5,13
78200035,18.0,M,2.0,21,20
78200035,18.0,M,2.0,5,13
78200036,30.0,F,1.0,2,21
78200036,30.0,M,1.0,2,21
78200036,30.0,M,1.0,2,21
78200036,30.0,F,1.0,2,21
78200037,16.0,M,2.0,21,13
78200037,16.0,M,2.0,28,13
78200037,16.0,M,2.0,21,13
78200037,16.0,M,2.0,28,13
78200038,52.0,F,2.0,51,20
78200041,20.0,M,1.0,51,20
78200041,20.0,M,1.0,5,20
78200042,44.0,M,2.0,16,13
78200044,-1.0,M,2.0,44,1
78200045,35.0,M,1.0,5,20
78200046,28.0,F,1.0,30,13
78200047,34.0,M,2.0,5,20
78200048,43.0,M,2.0,45,20
78200050,25.0,M,2.0,45,25
78200051,33.0,M,2.0,51,20
78200051,33.0,M,2.0,5,20
78200052,23.0,M,2.0,27,20
78200052,-1.0,U,0.0,27,20
78200053,18.0,M,1.0,51,20
78200054,38.0,M,1.0,49,20
78200055,30.0,F,2.0,23,30
78200057,50.0,M,2.0,23,8
78200057,32.0,F,1.0,23,8
78200057,40.0,F,1.0,23,8
78200058,27.0,M,2.0,45,20
78200059,16.0,M,2.0,51,20
78200061,40.0,M,2.0,23,8
78200063,22.0,M,2.0,51,20
78200064,-1.0,U,0.0,45,18
78200064,-1.0,U,0.0,21,18
78200066,44.0,F,1.0,45,20
78200068,17.0,F,1.0,51,46
78200069,17.0,M,1.0,45,20
78200070,12.0,F,2.0,40,20
78200070,12.0,F,2.0,5,20
78200070,17.0,F,2.0,40,20
78200070,17.0,F,2.0,5,20
78200070,15.0,F,2.0,40,20
78200070,15.0,F,2.0,5,20
78200070,16.0,F,1.0,40,20
78200070,16.0,F,1.0,5,20
78200070,15.0,F,2.0,40,20
78200070,15.0,F,2.0,5,20
78200070,16.0,F,2.0,40,20
78200070,16.0,F,2.0,5,20
78200070,14.0,F,2.0,40,20
78200070,14.0,F,2.0,5,20
78200071,25.0,M,2.0,40,23
78200072,13.0,F,1.0,51,20
78200073,40.0,F,2.0,51,11
78200074,-1.0,M,2.0,40,14
78200076,23.0,F,2.0,5,20
78200077,46.0,M,2.0,51,13
78200078,30.0,M,1.0,27,13
78200079,-1.0,M,0.0,44,8
78200080,25.0,M,4.0,36,20
78200081,27.0,M,2.0,35,20
78200082,26.0,M,1.0,51,20
78200083,40.0,M,1.0,51,20
78200084,36.0,F,1.0,45,10
78200085,24.0,F,1.0,45,23
78200086,26.0,M,2.0,44,46
78200087,-1.0,U,0.0,2,20
78200087,-1.0,U,0.0,41,20
78200088,42.0,F,1.0,23,8
78200089,37.0,F,1.0,5,20
78200090,-1.0,M,0.0,40,13
78200091,46.0,M,2.0,49,20
78200092,34.0,F,2.0,5,20
78200094,21.0,M,2.0,51,13
78200094,21.0,F,2.0,51,13
78200094,21.0,F,2.0,51,13
78200094,21.0,F,2.0,51,13
78200095,20.0,F,2.0,23,8
78200097,-1.0,U,0.0,45,3
78200098,-1.0,U,0.0,5,13
78200100,57.0,M,2.0,16,20
78200100,57.0,M,2.0,35,20
78200102,21.0,M,2.0,51,20
78200103,48.0,M,1.0,51,20
78200104,16.0,M,2.0,49,20
78200104,16.0,M,2.0,49,20
78200104,16.0,M,2.0,49,20
78200104,16.0,M,2.0,49,20
78200105,28.0,M,2.0,51,13
78200106,33.0,M,1.0,51,21
78200107,26.0,F,1.0,51,20
78200108,19.0,M,2.0,16,13
78200109,-1.0,U,0.0,27,13
78200110,-1.0,M,2.0,49,20
78200110,-1.0,M,2.0,5,20
78200110,-1.0,M,2.0,49,20
78200110,-1.0,M,2.0,5,20
78200111,44.0,M,2.0,51,13
78200112,51.0,M,2.0,51,20
78200112,51.0,M,2.0,5,20
78200114,15.0,M,2.0,45,20
78200115,25.0,M,1.0,23,8
78200116,25.0,F,2.0,49,20
78200118,57.0,M,1.0,27,20
78200119,22.0,M,2.0,51,12
78200121,36.0,M,1.0,23,8
78200121,36.0,M,1.0,23,8
78200122,30.0,F,1.0,51,20
78200122,50.0,M,2.0,51,20
78200123,-1.0,M,2.0,27,13
78200123,-1.0,M,2.0,5,20
78200123,-1.0,M,2.0,27,13
78200123,-1.0,M,2.0,5,20
78200123,-1.0,M,2.0,27,13
78200123,-1.0,M,2.0,5,20
78200123,-1.0,M,2.0,27,13
78200123,-1.0,M,2.0,5,20
78200124,21.0,U,0.0,21,18
78200124,21.0,U,0.0,5,13
78200125,26.0,M,1.0,45,20
78200126,17.0,M,1.0,56,20
78200128,38.0,M,1.0,51,20
78200129,43.0,M,2.0,27,20
78200130,20.0,M,1.0,27,20
78200130,20.0,M,1.0,44,20
78200130,18.0,F,1.0,27,20
78200130,18.0,F,1.0,44,20
78200131,53.0,M,1.0,23,12
78200131,53.0,M,1.0,35,12
78200132,36.0,F,2.0,51,20
78200133,23.0,M,2.0,5,20
78200134,24.0,F,2.0,51,13
78200135,25.0,M,1.0,5,3
78200136,55.0,M,2.0,51,20
78200137,20.0,F,1.0,30,13
78200138,-1.0,U,0.0,21,18
78200139,-1.0,M,2.0,7,18
78200139,-1.0,M,2.0,21,20
78200139,-1.0,U,0.0,7,18
78200139,-1.0,U,0.0,21,20
78200139,-1.0,M,2.0,7,18
78200139,-1.0,M,2.0,21,20
78200140,27.0,M,2.0,51,20
78200142,42.0,M,1.0,7,23
78200142,42.0,M,1.0,5,23
78200143,42.0,M,1.0,7,18
78200143,42.0,M,1.0,5,18
78200147,60.0,F,1.0,49,20
78200149,21.0,M,2.0,41,8
78201048,26.0,F,1.0,45,23
78201049,31.0,M,2.0,45,20
78201049,29.0,F,1.0,45,20
78201050,-1.0,U,0.0,5,25
78201051,18.0,M,1.0,5,13
78201051,18.0,M,1.0,5,13
78201053,56.0,M,1.0,16,13
78201054,-1.0,U,0.0,40,5
78201054,20.0,M,1.0,40,5
78201055,-1.0,M,2.0,49,20
78201055,-1.0,M,2.0,21,20
78201055,-1.0,M,2.0,5,20
78201057,20.0,F,1.0,45,23
78201058,27.0,M,1.0,45,24
78201062,41.0,F,2.0,51,20
78201064,26.0,M,1.0,35,13
78201064,26.0,M,1.0,39,13
78201064,15.0,M,1.0,35,13
78201064,15.0,M,1.0,39,13
78201065,36.0,M,2.0,51,20
78201068,42.0,M,1.0,7,18
78201069,30.0,F,1.0,49,20
78201069,30.0,M,1.0,49,20
78201069,30.0,M,1.0,49,20
78201070,31.0,F,2.0,51,20
78201071,40.0,M,2.0,51,20
78201071,40.0,M,2.0,51,20
78201075,49.0,M,2.0,23,12
78201076,30.0,F,2.0,45,20
78201076,26.0,F,2.0,45,20
78201077,49.0,M,1.0,45,6
78201077,-1.0,M,0.0,45,6
78201078,31.0,M,2.0,41,12
78201078,29.0,F,1.0,41,12
78201079,38.0,M,2.0,29,20
78201079,38.0,M,2.0,27,20
78201082,12.0,F,2.0,44,41
78201083,42.0,F,1.0,27,20
78201083,42.0,F,1.0,51,20
78201084,25.0,M,2.0,23,8
78201084,25.0,F,1.0,23,8
78201085,-1.0,U,0.0,49,20
78201085,-1.0,U,0.0,5,20
78201087,-1.0,U,0.0,49,20
78201087,-1.0,U,0.0,5,20
78201088,-1.0,U,0.0,46,25
78201090,-1.0,M,2.0,5,20
78201091,22.0,M,2.0,45,8
78201093,34.0,M,2.0,51,20
78201093,34.0,M,2.0,45,20
78201093,34.0,M,2.0,5,20
78201094,31.0,M,2.0,44,20
78201094,-1.0,F,1.0,44,20
78201095,26.0,M,2.0,44,20
78201095,26.0,M,2.0,21,20
78201095,26.0,M,2.0,39,20
78201095,31.0,M,2.0,44,20
78201095,31.0,M,2.0,21,20
78201095,31.0,M,2.0,39,20
78201095,27.0,F,1.0,44,20
78201095,27.0,F,1.0,21,20
78201095,27.0,F,1.0,39,20
78201095,-1.0,M,2.0,44,20
78201095,-1.0,M,2.0,21,20
78201095,-1.0,M,2.0,39,20
78201096,30.0,M,2.0,23,8
78201097,-1.0,U,0.0,39,20
78201098,26.0,M,2.0,44,20
78201099,16.0,M,2.0,51,41
78201100,-1.0,M,1.0,49,20
78201101,-1.0,U,0.0,27,20
78201102,28.0,M,1.0,5,18
78201103,50.0,F,2.0,51,20
78201104,-1.0,F,0.0,51,20
78201106,28.0,M,2.0,27,20
78201106,28.0,M,2.0,5,20
78201107,-1.0,U,0.0,27,13
78201108,-1.0,M,2.0,51,13
78201109,20.0,F,2.0,51,13
78201109,20.0,F,2.0,5,13
78201109,20.0,M,1.0,51,13
78201109,20.0,M,1.0,5,13
78201112,-1.0,U,0.0,27,20
78201112,-1.0,U,0.0,5,20
78201113,25.0,M,2.0,51,18
78201114,40.0,F,1.0,23,8
78201114,50.0,M,2.0,23,8
78201118,-1.0,U,0.0,5,14
78201119,35.0,F,1.0,51,46
78201120,29.0,M,1.0,5,20
78201121,33.0,M,1.0,5,18
78201122,-1.0,U,0.0,45,18
78201123,15.0,M,2.0,51,41
78201123,16.0,M,2.0,51,41
78201124,-1.0,M,1.0,27,13
78201124,-1.0,M,1.0,27,13
78201124,-1.0,M,1.0,27,13
78201124,-1.0,M,1.0,27,13
78201125,42.0,M,2.0,20,20
78201126,26.0,F,1.0,51,20
78201127,30.0,M,2.0,51,20
78201128,18.0,M,1.0,27,20
78201128,18.0,M,1.0,5,20
78201128,18.0,M,1.0,27,20
78201128,18.0,M,1.0,5,20
78201128,-1.0,M,0.0,27,20
78201128,-1.0,M,0.0,5,20
78201128,-1.0,M,0.0,27,20
78201128,-1.0,M,0.0,5,20
78201130,26.0,M,1.0,23,8
78201131,25.0,M,2.0,51,13
78201131,25.0,M,2.0,5,13
78201131,23.0,F,2.0,51,13
78201131,23.0,F,2.0,5,13
78201132,19.0,F,2.0,23,8
78201132,36.0,F,2.0,23,8
78201133,16.0,F,1.0,16,41
78201134,-1.0,M,2.0,44,20
78201135,-1.0,M,1.0,45,23
78201139,53.0,F,1.0,45,20
78201142,14.0,M,2.0,45,41
78201143,16.0,F,1.0,16,41
78201144,16.0,M,1.0,16,41
78201145,15.0,M,1.0,16,41
78201146,59.0,F,1.0,51,20
78201147,20.0,M,2.0,27,20
78201148,17.0,M,1.0,16,20
78201148,17.0,M,1.0,35,20
78201150,20.0,F,2.0,23,12
78201151,51.0,M,2.0,5,13
78201152,19.0,M,2.0,51,12
78201152,19.0,M,2.0,23,12
78201152,19.0,F,2.0,51,12
78201152,19.0,F,2.0,23,12
78201152,19.0,M,2.0,51,12
78201152,19.0,M,2.0,23,12
78201152,19.0,M,2.0,51,12
78201152,19.0,M,2.0,23,12
78201153,21.0,M,0.0,27,20
78201153,21.0,M,0.0,5,20
78201154,-1.0,U,0.0,5,13
78201155,-1.0,M,0.0,21,7
78201155,-1.0,M,0.0,21,7
78201156,36.0,F,2.0,27,20
78201156,36.0,F,2.0,51,20
78201156,30.0,M,2.0,27,20
78201156,30.0,M,2.0,51,20
78201157,-1.0,F,0.0,40,13
78201157,-1.0,F,0.0,40,13
78201158,50.0,M,2.0,51,20
78201159,38.0,M,1.0,51,13
78201160,32.0,F,1.0,51,20
78201160,31.0,M,2.0,51,20
78201161,-1.0,U,0.0,45,20
78201161,-1.0,U,0.0,21,20
78201162,68.0,M,2.0,51,20
78201162,25.0,M,2.0,51,20
78201163,34.0,M,1.0,27,20
78201167,30.0,M,2.0,36,20
78201168,50.0,M,2.0,14,18
78201170,32.0,M,1.0,36,20
78201171,-1.0,U,0.0,27,20
78201171,-1.0,U,0.0,5,20
78201173,23.0,F,1.0,5,20
78201174,34.0,M,1.0,16,20
78201175,-1.0,U,0.0,49,20
78201175,-1.0,U,0.0,5,20
78201176,33.0,M,1.0,23,12
78201177,25.0,M,2.0,44,21
78201178,25.0,M,2.0,27,20
78201178,25.0,M,2.0,5,20
78201179,18.0,M,2.0,51,20
78201179,18.0,M,2.0,5,20
78201182,20.0,M,1.0,40,13
78201182,20.0,M,2.0,40,13
78201182,30.0,M,1.0,40,13
78201183,25.0,M,2.0,45,20
78201187,55.0,M,1.0,51,20
78201188,49.0,F,1.0,51,20
78201189,17.0,M,2.0,36,20
78201189,22.0,M,2.0,36,20
78201190,27.0,F,0.0,5,18
78201193,51.0,M,2.0,35,20
78201195,-1.0,U,0.0,45,20
78201196,20.0,M,1.0,16,13
78201196,20.0,M,1.0,35,13
78201197,20.0,F,1.0,51,20
78201198,26.0,M,1.0,51,20
78201200,25.0,M,2.0,40,20
78201201,37.0,M,2.0,16,13
78201201,37.0,M,2.0,39,13
78201202,26.0,M,1.0,51,13
78201204,22.0,M,2.0,51,20
78201204,24.0,F,2.0,51,20
78201205,28.0,F,2.0,2,13
78201206,36.0,M,2.0,51,20
78201208,55.0,M,1.0,11,7
78201209,37.0,M,1.0,51,20
78201210,-1.0,U,0.0,16,13
78201210,-1.0,U,0.0,35,13
78201210,-1.0,U,0.0,39,13
78201213,15.0,M,1.0,11,41
78201214,38.0,M,1.0,5,20
78201215,27.0,M,1.0,27,18
78201217,54.0,F,1.0,45,23
78201218,25.0,M,2.0,44,25
78201219,23.0,M,2.0,45,20
78201219,23.0,M,2.0,5,20
78201220,14.0,M,1.0,51,20
78201221,21.0,M,2.0,40,13
78201221,21.0,M,2.0,40,13
78201222,32.0,M,2.0,51,20
78201223,18.0,M,2.0,21,23
78201223,19.0,M,2.0,21,23
78201224,55.0,M,1.0,5,18
78201225,-1.0,U,0.0,27,13
78201226,-1.0,U,0.0,27,13
78201226,21.0,M,2.0,27,13
78201226,17.0,M,2.0,27,13
78201227,20.0,F,1.0,51,20
78201228,-1.0,U,0.0,39,18
78201230,33.0,M,2.0,5,20
78201232,35.0,M,1.0,27,20
78201233,-1.0,U,0.0,7,13
78201233,-1.0,U,0.0,21,20
78201234,-1.0,M,0.0,49,6
78201235,-1.0,U,0.0,5,13
78201237,22.0,M,1.0,11,8
78201238,52.0,M,1.0,45,23
78201238,40.0,M,1.0,45,23
78201239,-1.0,U,0.0,27,20
78201239,-1.0,U,0.0,5,20
78201240,-1.0,F,1.0,11,25
78201240,26.0,M,1.0,11,25
78201241,30.0,M,1.0,44,20
78201242,38.0,F,2.0,27,20
78201244,31.0,M,1.0,35,13
78201245,20.0,M,2.0,2,18
78201246,31.0,M,1.0,35,20
78202156,17.0,F,1.0,51,20
78202157,-1.0,U,0.0,5,20
78202159,-1.0,M,2.0,27,13
78202159,20.0,M,1.0,27,13
78202160,37.0,M,2.0,51,20
78202162,31.0,F,2.0,29,20
78202162,31.0,F,2.0,27,20
78202164,22.0,F,0.0,51,20
78202165,48.0,F,2.0,21,13
78202166,25.0,M,2.0,39,18
78202167,20.0,M,2.0,40,20
78202167,21.0,M,2.0,40,20
78202169,36.0,M,1.0,14,18
78202169,36.0,M,1.0,21,18
78202169,36.0,M,1.0,5,18
78202171,25.0,M,2.0,16,13
78202171,25.0,M,2.0,35,13
78202173,16.0,F,2.0,51,46
78202173,16.0,F,2.0,5,46
78202174,19.0,M,2.0,51,13
78202174,19.0,M,2.0,49,20
78202174,19.0,M,2.0,45,20
78202174,19.0,M,2.0,5,20
78202175,25.0,M,2.0,49,20
78202175,25.0,M,2.0,49,20
78202177,20.0,M,1.0,23,12
78202177,18.0,M,1.0,23,12
78202181,24.0,F,1.0,23,8
78202182,32.0,F,2.0,44,20
78202184,28.0,F,2.0,23,8
78202184,28.0,F,2.0,35,8
78202184,25.0,F,2.0,23,8
78202184,25.0,F,2.0,35,8
78202185,47.0,M,2.0,23,7
78202185,52.0,M,2.0,23,7
78202186,35.0,M,1.0,23,24
78202188,26.0,M,1.0,51,20
78202188,26.0,M,1.0,5,20
78202189,21.0,M,2.0,45,20
78202190,49.0,M,1.0,51,20
78202190,29.0,F,1.0,51,20
78202191,33.0,F,2.0,51,13
78202191,33.0,F,2.0,5,13
78202192,34.0,M,1.0,56,20
78202193,52.0,M,2.0,40,13
78202194,-1.0,U,0.0,27,20
78202194,-1.0,U,0.0,5,20
78202194,30.0,M,1.0,27,20
78202194,30.0,M,1.0,5,20
78202195,43.0,M,1.0,51,13
78202196,22.0,M,2.0,39,13
78202196,17.0,M,2.0,39,13
78202197,53.0,F,2.0,51,14
78202198,26.0,F,2.0,5,20
78202200,24.0,F,2.0,27,20
78202201,26.0,M,2.0,5,20
78202202,20.0,M,1.0,14,18
78202202,20.0,M,1.0,7,18
78202202,20.0,M,1.0,21,18
78202202,20.0,M,1.0,14,18
78202202,20.0,M,1.0,7,18
78202202,20.0,M,1.0,21,18
78202203,18.0,M,2.0,21,13
78202204,27.0,M,1.0,51,20
78202205,22.0,M,1.0,16,18
78202205,22.0,M,1.0,39,18
78202206,20.0,M,2.0,16,13
78202206,20.0,M,2.0,35,13
78202207,-1.0,M,2.0,49,24
78202207,-1.0,M,2.0,5,24
78202207,-1.0,M,2.0,49,24
78202207,-1.0,M,2.0,5,24
78202208,16.0,M,2.0,51,20
78202209,42.0,M,1.0,7,18
78202211,38.0,M,2.0,51,20
78202213,14.0,F,0.0,51,41
78202216,18.0,F,1.0,16,41
78202216,18.0,F,1.0,35,41
78202218,23.0,M,2.0,51,20
78202220,30.0,F,1.0,23,8
78202220,33.0,M,1.0,23,8
78202221,25.0,F,1.0,45,23
78202223,32.0,M,2.0,27,18
78202224,-1.0,U,0.0,36,20
78202225,38.0,M,2.0,29,20
78202225,38.0,M,2.0,51,20
78202229,67.0,M,1.0,51,20
78202230,25.0,M,2.0,23,8
78202231,-1.0,F,2.0,44,20
78202232,70.0,M,1.0,49,20
78202232,70.0,M,1.0,5,20
78202233,55.0,F,1.0,45,42
