offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
59528018,52875922,1,4,,M,0,,,,
59529570,52875923,1,4,,M,2,,,,
59529571,52875924,1,4,,U,0,,,,
59529572,52875925,0,,,,,,,,
59529573,52875926,1,5,39,M,2,,,,
59529574,52875927,1,5,46,F,1,,,,
59529575,52875928,1,5,40,M,1,,,,
59529576,52875929,1,5,13,M,2,,,,
59529577,52875930,1,5,17,M,1,,,,
59529578,52875931,1,5,12,M,2,,,,
59529579,52875931,2,5,12,M,1,,,,
59529581,52875932,2,4,,U,0,,,,
59529580,52875932,1,5,23,M,1,,,,
59529582,52875933,1,5,20,M,1,,,,
59529583,52875934,1,5,48,M,2,,,,
59529584,52875935,1,5,46,M,1,,,,
59529585,52875936,1,5,44,M,2,,,,
59529589,52875937,4,4,,F,2,,,,
59529588,52875937,3,4,,F,2,,,,
59529587,52875937,2,4,,F,2,,,,
59529586,52875937,1,4,,F,2,,,,
59529590,52875938,1,4,,U,0,,,,
59529591,52875939,1,5,46,M,1,,,,
59529593,52875940,2,5,34,F,1,,,,
59529592,52875940,1,5,34,M,1,,,,
59529594,52875941,0,,,,,,,,
59529596,52875942,2,5,25,M,2,,,,
59529595,52875942,1,5,37,M,2,,,,
59529597,52875943,1,5,23,M,2,,,,
59529598,52875944,1,5,37,M,1,,,,
59529599,52875945,1,5,30,F,2,,,,
59529602,52875946,3,5,25,F,1,,,,
59529601,52875946,2,5,35,M,1,,,,
59529600,52875946,1,5,30,F,1,,,,
59529604,52875948,0,,,,,,,,
59529605,52875949,0,,,,,,,,
59529606,52875950,1,5,32,M,2,,,,
59529607,52875951,0,,,,,,,,
59529611,52875952,4,5,25,M,1,,,,
59529610,52875952,3,5,22,M,1,,,,
59529609,52875952,2,5,22,F,1,,,,
59529608,52875952,1,5,21,M,0,,,,
59529612,52875953,1,5,14,F,2,,,,
59529613,52875955,1,5,20,M,1,,,,
59529614,52875956,1,5,22,M,1,,,,
59529615,52875957,0,,,,,,,,
59529616,52875958,1,5,20,M,2,,,,
59529618,52875959,2,5,21,M,2,,,,
59529617,52875959,1,5,25,M,2,,,,
59529619,52875960,0,,,,,,,,
59529620,52875961,0,,,,,,,,
59529623,52875962,3,4,,M,2,,,,
59529622,52875962,2,4,,M,2,,,,
59529621,52875962,1,4,,M,2,,,,
59529624,52875964,1,5,30,F,2,,,,
59529625,52875965,1,5,35,M,1,,,,
59526145,52874850,1,5,21,M,1,,,,
59526146,52874851,1,5,50,M,1,,,,
59526147,52874852,0,,,,,,,,
59526148,52874853,1,5,20,M,2,,,,
59526149,52874854,1,4,,U,0,,,,
59526150,52874855,1,4,,U,0,,,,
59526152,52874856,2,4,,M,0,,,,
59526151,52874856,1,4,,M,0,,,,
59526153,52874857,0,,,,,,,,
59526154,52874858,1,4,,U,0,,,,
59526155,52874859,0,,,,,,,,
59526156,52874860,1,5,28,F,2,,,,
59526157,52874861,1,4,,U,0,,,,
59527711,52874862,1,5,25,M,1,,,,
59527712,52874863,1,5,36,M,1,,,,
59527713,52874864,0,,,,,,,,
59527715,52874865,2,5,45,F,2,,,,
59527714,52874865,1,5,57,M,2,,,,
59527716,52874866,0,,,,,,,,
59527717,52874867,1,5,30,M,1,,,,
59527718,52874868,0,,,,,,,,
59527719,52874869,1,4,,M,1,,,,
59527720,52874870,0,,,,,,,,
59527722,52874871,2,5,36,M,2,,,,
59527721,52874871,1,5,14,F,2,,,,
59527723,52874872,1,4,,U,0,,,,
59527724,52874873,0,,,,,,,,
59527725,52874874,0,,,,,,,,
59527726,52874875,1,4,,U,0,,,,
59527727,52874876,1,5,32,M,1,,,,
59527729,52874877,2,4,,U,0,,,,
59527728,52874877,1,4,,U,0,,,,
59527730,52874878,1,4,,M,0,,,,
59574769,52913003,1,5,23,M,1,,,,
59529834,52876948,2,5,25,M,2,,,,
59529833,52876948,1,5,25,M,2,,,,
59529835,52876949,1,5,25,M,2,,,,
59529836,52876950,1,5,22,M,2,,,,
59529838,52876951,2,5,22,F,2,,,,
59529837,52876951,1,5,24,M,2,,,,
59529840,52876952,2,5,15,U,0,,,,
59529842,52876952,4,5,14,M,2,,,,
59529841,52876952,3,5,14,M,2,,,,
59529839,52876952,1,5,15,M,2,,,,
59529843,52876953,0,,,,,,,,
59529844,52876954,0,,,,,,,,
59529845,52876955,0,,,,,,,,
59529846,52876956,1,4,,U,0,,,,
59529847,52876957,0,,,,,,,,
59529848,52876958,1,4,,U,0,,,,
59529852,52876960,0,,,,,,,,
59529853,52876961,1,5,18,F,2,,,,
59529854,52876962,1,5,37,M,1,,,,
59529855,52876963,1,5,30,M,1,,,,
59529856,52876964,1,5,47,F,1,,,,
59529857,52876965,1,5,15,M,1,,,,
59529858,52876966,1,5,51,M,1,,,,
59529859,52876967,1,5,30,M,2,,,,
59529860,52876968,0,,,,,,,,
59529861,52876969,0,,,,,,,,
59529863,52876970,2,5,12,F,2,,,,
59529862,52876970,1,5,13,F,2,,,,
59529865,52876971,2,5,29,M,1,,,,
59529864,52876971,1,5,27,M,1,,,,
59529866,52876972,1,5,57,M,1,,,,
59529867,52876973,1,5,25,M,0,,,,
59529868,52876974,0,,,,,,,,
59529869,52876975,1,5,33,M,1,,,,
59529626,52875966,0,,,,,,,,
59529628,52875967,2,4,,U,0,,,,
59529627,52875967,1,4,,U,0,,,,
59529630,52875967,4,5,13,M,2,,,,
59529629,52875967,3,5,13,M,2,,,,
59529631,52875968,1,5,11,F,5,,,,
59529632,52875969,1,4,,U,0,,,,
59529633,52875970,1,5,30,F,1,,,,
59529634,52875971,1,5,48,M,2,,,,
59529635,52875972,0,,,,,,,,
59529636,52875973,1,5,41,F,1,,,,
59529637,52875974,1,5,50,M,1,,,,
59529639,52875975,2,5,20,M,1,,,,
59529638,52875975,1,5,50,M,1,,,,
59529642,52875976,3,5,41,M,2,,,,
59529641,52875976,2,5,34,M,2,,,,
59529640,52875976,1,5,18,M,2,,,,
59529643,52875977,1,5,59,M,2,,,,
59529644,52875978,0,,,,,,,,
59529645,52875979,0,,,,,,,,
59529646,52875980,1,5,15,F,1,,,,
59529648,52875981,2,4,,F,1,,,,
59529647,52875981,1,5,38,F,1,,,,
59529649,52875982,1,5,41,M,1,,,,
59529650,52875983,1,5,50,M,2,,,,
59529651,52875984,1,5,37,F,2,,,,
59529652,52875985,0,,,,,,,,
59529653,52875986,1,5,33,M,2,,,,
59529654,52875987,1,5,15,M,1,,,,
59529655,52875988,1,5,17,M,2,,,,
59529656,52875989,1,5,16,M,2,,,,
59529657,52875990,1,4,,M,2,,,,
59529658,52875991,1,5,28,F,1,,,,
59529659,52875992,1,5,44,M,2,,,,
59529661,52875993,2,5,20,M,2,,,,
59529660,52875993,1,5,22,M,2,,,,
59529662,52875994,0,,,,,,,,
59524178,52872901,2,5,24,F,1,,,,
59524177,52872901,1,5,26,M,1,,,,
59524179,52872902,1,5,45,F,1,,,,
59524180,52872903,1,5,13,M,2,,,,
59524181,52872904,0,,,,,,,,
59524182,52872905,1,4,,U,0,,,,
59524186,52872906,4,4,,F,2,,,,
59524185,52872906,3,4,,F,2,,,,
59524183,52872906,1,4,,M,2,,,,
59524184,52872906,2,4,,M,0,,,,
59524187,52872907,1,5,32,F,2,,,,
59537100,52882671,1,5,40,M,2,,,,
59540859,52885635,0,,,,,,,,
59540884,52885657,1,5,19,M,1,,,,
59522435,52871920,1,5,36,F,2,,,,
59522436,52871921,1,5,38,M,0,,,,
59522437,52871922,0,,,,,,,,
59522438,52871923,1,5,26,M,1,,,,
59523991,52871924,1,5,44,F,1,,,,
59523992,52871925,1,5,22,M,2,,,,
59523993,52871926,1,5,40,M,1,,,,
59523994,52871927,1,5,34,M,2,,,,
59523995,52871928,1,5,23,F,1,,,,
59523996,52871929,1,5,22,M,2,,,,
59523997,52871930,0,,,,,,,,
59523998,52871931,1,5,22,F,1,,,,
59524000,52871932,2,4,,M,2,,,,
59523999,52871932,1,4,,M,2,,,,
59524001,52871933,0,,,,,,,,
59524002,52871934,1,4,,U,0,,,,
59524003,52871935,0,,,,,,,,
59524004,52871936,0,,,,,,,,
59524005,52871937,1,5,35,M,2,,,,
59524006,52871938,1,5,15,F,2,,,,
59524007,52871939,0,,,,,,,,
59524008,52871941,0,,,,,,,,
59524010,52871942,2,5,20,M,1,,,,
59524009,52871942,1,4,,U,0,,,,
59524011,52871943,1,5,37,M,2,,,,
59524012,52871944,1,5,20,M,1,,,,
59524013,52871945,0,,,,,,,,
59524014,52871946,0,,,,,,,,
59524015,52871947,1,5,16,F,1,,,,
59524016,52871948,1,5,16,F,0,,,,
59524017,52871949,1,5,15,F,2,,,,
59524018,52871950,0,,,,,,,,
59524019,52871951,1,5,40,F,2,,,,
59538948,52883701,1,5,35,M,2,,,,
59539017,52883762,1,5,26,M,2,,,,
59539022,52883766,1,5,28,M,1,,,,
59537163,52882728,1,5,16,F,1,,,,
59537166,52882730,2,5,30,F,3,,,,
59537168,52882730,4,5,29,F,2,,,,
59537167,52882730,3,5,32,M,2,,,,
59537165,52882730,1,5,31,F,2,,,,
59537172,52882733,0,,,,,,,,
59537174,52882735,0,,,,,,,,
59535341,52881700,1,5,35,M,2,,,,
59535363,52881720,1,5,17,M,1,,,,
59527731,52874879,1,5,20,M,2,,,,
59527732,52874880,1,5,46,F,1,,,,
59527733,52874881,1,5,33,F,1,,,,
59527736,52874882,3,5,15,M,2,,,,
59527735,52874882,2,5,15,M,2,,,,
59527734,52874882,1,5,15,M,2,,,,
59527737,52874883,1,4,,U,0,,,,
59527738,52874884,1,5,22,M,2,,,,
59527739,52874885,1,4,,U,0,,,,
59527740,52874886,1,5,35,M,2,,,,
59527741,52874887,1,5,25,M,2,,,,
59527742,52874888,0,,,,,,,,
59550252,52893467,1,5,48,M,1,,,,
59524027,52871958,1,5,25,F,1,,,,
59524028,52871959,1,5,15,M,2,,,,
59524029,52871960,1,5,40,M,1,,,,
59524031,52871961,2,5,17,M,2,,,,
59524030,52871961,1,5,18,M,2,,,,
59524032,52871962,1,5,17,M,1,,,,
59524033,52871963,0,,,,,,,,
59524034,52871964,1,5,26,M,2,,,,
59524035,52871965,0,,,,,,,,
59524036,52871966,1,5,18,M,2,,,,
59539106,52884649,1,5,21,F,2,,,,
59539115,52884658,0,,,,,,,,
59527743,52874889,1,5,21,M,2,,,,
59527744,52874890,1,5,17,M,1,,,,
59527745,52874891,1,5,55,M,2,,,,
59527746,52874892,1,5,25,F,1,,,,
59527748,52874893,2,5,21,M,2,,,,
59527747,52874893,1,5,21,M,2,,,,
59527749,52874894,0,,,,,,,,
59527750,52874895,1,4,,U,0,,,,
59527751,52874896,1,4,,U,0,,,,
59527752,52874897,0,,,,,,,,
59527753,52874898,1,5,42,M,1,,,,
59527754,52874899,1,5,20,M,2,,,,
59527755,52874900,1,5,34,M,1,,,,
59527756,52874901,1,5,18,M,2,,,,
59527757,52874902,1,5,21,F,1,,,,
59527759,52874903,2,4,,M,0,,,,
59527758,52874903,1,4,,M,0,,,,
59527760,52874904,1,5,22,M,1,,,,
59527761,52874905,0,,,,,,,,
59527763,52874906,2,5,43,M,2,,,,
59527762,52874906,1,5,30,F,1,,,,
59527764,52874907,1,5,20,M,2,,,,
59527765,52874908,1,5,18,M,1,,,,
59527767,52874909,2,5,22,M,1,,,,
59527766,52874909,1,5,22,M,1,,,,
59527768,52874910,1,5,36,M,1,,,,
59527770,52874911,2,5,23,M,1,,,,
59527769,52874911,1,5,22,M,1,,,,
59527771,52874912,1,5,18,M,1,,,,
59527772,52874913,0,,,,,,,,
59527773,52874914,0,,,,,,,,
59527775,52874915,2,5,25,F,1,,,,
59527774,52874915,1,5,25,M,1,,,,
59527776,52874916,0,,,,,,,,
59527777,52874917,1,5,24,M,2,,,,
59527779,52874918,2,5,24,F,2,,,,
59527778,52874918,1,5,28,M,2,,,,
59527780,52874919,0,,,,,,,,
59527781,52874920,0,,,,,,,,
59527782,52874921,1,5,34,M,1,,,,
59527784,52874922,2,5,29,F,1,,,,
59527783,52874922,1,5,30,M,1,,,,
59527785,52874923,0,,,,,,,,
59527786,52874924,0,,,,,,,,
59527787,52874925,1,5,17,M,2,,,,
59527788,52874926,0,,,,,,,,
59527789,52874927,1,5,21,M,1,,,,
59527790,52874928,0,,,,,,,,
59527791,52874929,1,5,39,M,2,,,,
59527792,52874930,1,5,13,M,2,,,,
59527793,52874931,0,,,,,,,,
59527797,52874932,4,5,41,M,2,,,,
59527796,52874932,3,5,34,M,2,,,,
59527794,52874932,1,4,,U,0,,,,
59527795,52874932,2,4,,U,0,,,,
59527798,52874933,1,5,50,M,1,,,,
59527799,52874934,1,5,44,M,1,,,,
59527800,52874935,1,5,28,M,2,,,,
59527801,52874936,1,5,52,M,1,,,,
59527805,52874937,4,5,41,M,2,,,,
59527804,52874937,3,5,33,M,2,,,,
59527803,52874937,2,5,34,M,2,,,,
59527802,52874937,1,5,41,M,2,,,,
59527806,52874937,5,5,34,M,2,,,,
59527807,52874938,1,5,30,M,2,,,,
59527809,52874939,2,5,15,F,1,,,,
59527808,52874939,1,5,17,M,1,,,,
59527810,52874940,1,4,,M,2,,,,
59527811,52874940,2,4,,U,0,,,,
59527812,52874941,1,5,45,M,0,,,,
59527814,52874942,2,4,,U,0,,,,
59527813,52874942,1,4,,U,0,,,,
59527816,52874942,4,5,41,M,2,,,,
59527815,52874942,3,5,34,M,2,,,,
59527819,52874943,3,5,41,M,2,,,,
59527818,52874943,2,5,34,M,2,,,,
59527817,52874943,1,4,,U,0,,,,
59527820,52874944,1,5,21,M,1,,,,
59527821,52874945,1,4,,M,1,,,,
59527822,52874946,1,5,23,F,1,,,,
59527823,52874947,1,5,41,F,1,,,,
59527824,52874948,1,5,46,F,1,,,,
59527825,52874949,1,5,27,F,1,,,,
59527826,52874950,1,5,23,F,1,,,,
59527828,52874951,2,5,40,F,1,,,,
59527827,52874951,1,5,56,M,1,,,,
59527829,52874952,1,5,46,M,1,,,,
59527830,52874953,1,4,,U,0,,,,
59527831,52874954,1,5,16,M,1,,,,
59527832,52874955,1,5,21,F,2,,,,
59527833,52874956,1,5,29,M,2,,,,
59527834,52874957,1,4,,U,0,,,,
59527835,52874958,0,,,,,,,,
59527838,52874960,2,5,50,M,1,,,,
59527837,52874960,1,5,50,M,1,,,,
59527839,52874961,0,,,,,,,,
59527840,52874962,1,4,,U,0,,,,
59527841,52874963,1,5,30,M,1,,,,
59527842,52874964,1,4,,U,0,,,,
59552151,52894548,0,,,,,,,,
59567165,52906263,1,5,9,U,0,,,,
59524188,52872908,1,5,49,M,1,,,,
59524189,52872909,0,,,,,,,,
59524190,52872910,0,,,,,,,,
59524192,52872911,2,5,20,M,2,,,,
59524191,52872911,1,5,20,M,2,,,,
59524193,52872912,1,4,,U,0,,,,
59524200,52872913,7,5,27,F,2,,,,
59524197,52872913,4,5,45,F,2,,,,
59524196,52872913,3,5,25,M,2,,,,
59524195,52872913,2,5,35,F,2,,,,
59524194,52872913,1,5,35,F,2,,,,
59524199,52872913,6,4,,M,0,,,,
59524198,52872913,5,4,,F,0,,,,
59524201,52872914,1,5,34,M,1,,,,
59524202,52872916,1,4,,U,0,,,,
59524203,52872917,1,5,28,F,2,,,,
59524204,52872918,1,5,41,F,1,,,,
59524205,52872919,1,5,16,F,2,,,,
59524206,52872920,1,5,53,M,2,,,,
59524207,52872921,0,,,,,,,,
59524208,52872922,1,4,,U,0,,,,
59524209,52872923,0,,,,,,,,
59524211,52872924,2,5,40,F,1,,,,
59524210,52872924,1,5,40,F,1,,,,
59524212,52872925,1,5,60,M,2,,,,
59524214,52872926,2,5,20,M,2,,,,
59524213,52872926,1,5,28,F,2,,,,
59524215,52872927,1,5,14,F,1,,,,
59524216,52872928,1,5,20,M,1,,,,
59524217,52872929,1,5,25,F,1,,,,
59524218,52872930,1,5,21,M,1,,,,
59524219,52872931,0,,,,,,,,
59524220,52872932,1,5,16,M,1,,,,
59524221,52872933,0,,,,,,,,
59524222,52872934,1,5,45,F,2,,,,
59524225,52872935,3,5,19,F,2,,,,
59524224,52872935,2,5,24,M,2,,,,
59524223,52872935,1,5,49,F,2,,,,
59524226,52872936,1,5,21,F,2,,,,
59524227,52872937,1,4,,U,0,,,,
59524228,52872938,1,5,51,M,2,,,,
59524229,52872939,1,5,40,M,2,,,,
59524231,52872940,2,5,20,M,2,,,,
59524230,52872940,1,5,20,M,2,,,,
59524232,52872941,0,,,,,,,,
59524233,52872942,1,5,20,M,2,,,,
59524234,52872943,0,,,,,,,,
59524235,52872944,1,5,14,M,2,,,,
59524236,52872945,1,5,17,M,1,,,,
59524237,52872946,1,4,,U,0,,,,
59524238,52872947,0,,,,,,,,
59524239,52872948,1,5,19,M,2,,,,
59524240,52872949,1,5,26,F,2,,,,
59524241,52872950,0,,,,,,,,
59524242,52872951,1,5,29,M,2,,,,
59522321,52870989,0,,,,,,,,
59522322,52871011,1,5,27,F,2,,,,
59522327,52871019,1,5,29,M,1,,,,
59522328,52871020,1,5,21,M,2,,,,
59522329,52871020,2,5,18,M,1,,,,
59522331,52871021,2,4,,M,2,,,,
59522330,52871021,1,4,,M,2,,,,
59522332,52871021,3,4,,M,2,,,,
59522333,52871023,1,5,26,F,1,,,,
59524243,52872952,1,5,20,M,1,,,,
59524244,52872953,1,4,,U,0,,,,
59524245,52872954,1,5,20,M,2,,,,
59524249,52872955,4,5,20,M,2,,,,
59524248,52872955,3,5,20,M,2,,,,
59524247,52872955,2,5,20,M,2,,,,
59524246,52872955,1,5,20,M,2,,,,
59524250,52872956,1,5,21,F,1,,,,
59524251,52872957,1,5,22,M,1,,,,
59524252,52872958,1,5,30,M,2,,,,
59524253,52872959,1,4,,U,0,,,,
59524254,52872961,1,5,19,M,2,,,,
59524255,52872962,1,5,24,F,1,,,,
59524256,52872963,1,5,24,M,2,,,,
59524257,52872964,1,5,31,F,1,,,,
59524260,52872965,3,5,54,M,1,,,,
59524261,52872965,4,5,45,M,1,,,,
59524259,52872965,2,5,40,M,1,,,,
59524258,52872965,1,5,40,M,1,,,,
59524262,52872966,1,5,35,F,2,,,,
59524264,52872967,2,5,27,F,1,,,,
59524263,52872967,1,5,37,M,1,,,,
59524265,52872968,0,,,,,,,,
59524266,52872969,1,4,,U,0,,,,
59524267,52872970,1,5,30,M,2,,,,
59524268,52872971,1,4,,F,1,,,,
59524269,52872972,1,5,18,M,2,,,,
59524270,52872973,1,4,,U,0,,,,
59524271,52872974,1,5,80,F,0,,,,
59524272,52872975,1,5,50,M,2,,,,
59524275,52872976,3,5,25,M,2,,,,
59524274,52872976,2,5,25,M,2,,,,
59524273,52872976,1,5,27,M,2,,,,
59524277,52872977,2,5,31,M,1,,,,
59524276,52872977,1,5,30,F,1,,,,
59524278,52872978,0,,,,,,,,
59524279,52872979,1,5,25,F,0,,,,
59524280,52872980,0,,,,,,,,
59524281,52872981,1,5,18,M,1,,,,
59524282,52872982,1,5,36,M,1,,,,
59524283,52872983,1,5,20,F,1,,,,
59524284,52872984,1,5,30,M,1,,,,
59524285,52872985,1,5,34,M,2,,,,
59524286,52872986,1,5,40,M,1,,,,
59524287,52872986,2,5,38,F,2,,,,
59524288,52872987,1,5,48,M,2,,,,
59524289,52872988,1,5,21,M,2,,,,
59524290,52872989,1,4,,U,0,,,,
59524291,52872990,1,4,,M,0,,,,
59524292,52872991,1,5,48,M,1,,,,
59524293,52872992,1,5,39,M,1,,,,
59524037,52871967,1,4,,U,0,,,,
59524038,52871967,2,4,,U,0,,,,
59524039,52871968,1,5,24,M,2,,,,
59524040,52871969,1,5,14,M,1,,,,
59524041,52871970,1,4,,M,2,,,,
59524042,52871971,1,5,14,F,1,,,,
59524043,52871972,1,5,5,M,2,,,,
59524044,52871973,0,,,,,,,,
59524045,52871974,1,5,40,M,2,,,,
59524046,52871975,1,5,51,M,1,,,,
59524047,52871977,1,4,,M,1,,,,
59533598,52880734,0,,,,,,,,
59535173,52880752,1,5,18,M,1,,,,
59535200,52880771,1,5,38,M,5,,,,
59535215,52880784,1,5,33,F,1,,,,
59526015,52873936,2,4,,F,1,,,,
59526014,52873936,1,5,33,F,1,,,,
59526016,52873937,1,5,21,F,2,,,,
59526018,52873938,2,5,42,M,2,,,,
59526017,52873938,1,5,19,M,2,,,,
59526019,52873939,0,,,,,,,,
59526020,52873940,1,5,36,M,1,,,,
59526021,52873941,1,5,18,M,2,,,,
59526022,52873942,1,5,29,M,2,,,,
59526023,52873944,0,,,,,,,,
59526024,52873945,1,5,16,M,2,,,,
59526025,52873946,1,5,18,M,2,,,,
59526026,52873948,1,5,19,M,2,,,,
59526030,52873949,4,5,22,M,2,,,,
59526029,52873949,3,5,22,M,2,,,,
59526028,52873949,2,5,22,M,2,,,,
59526027,52873949,1,5,22,M,2,,,,
59526031,52873950,1,5,31,M,1,,,,
59531623,52878773,0,,,,,,,,
59531624,52878774,1,5,46,M,1,,,,
59531625,52878775,1,4,,U,0,,,,
59531626,52878776,1,5,30,F,1,,,,
59531627,52878777,0,,,,,,,,
59531628,52878778,0,,,,,,,,
59531629,52878779,0,,,,,,,,
59531630,52878780,1,5,25,M,1,,,,
59531632,52878781,2,5,41,M,2,,,,
59531631,52878781,1,5,34,M,2,,,,
59531633,52878782,1,5,17,M,2,,,,
59531635,52878783,2,5,41,M,2,,,,
59531634,52878783,1,5,34,M,2,,,,
59531636,52878784,1,5,11,F,2,,,,
59531638,52878785,2,5,18,M,1,,,,
59531639,52878785,3,5,17,M,1,,,,
59531637,52878785,1,5,20,M,1,,,,
59531640,52878786,0,,,,,,,,
