offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
59313120,52871950,5,C,22,,,
59305076,52871951,51,C,20,,,
59326077,52883701,44,C,20,,,
59330023,52883762,2,C,2,,,
59326089,52883766,45,C,20,,,
59324595,52882728,56,C,4,,,
59324596,52882730,46,C,20,,,
59326057,52882733,5,C,20,,,
59324978,52882735,11,C,20,,,
59314471,52881700,51,C,20,,,
59331952,52881720,45,C,22,,,
59316307,52874879,23,C,8,,,
59312172,52874880,23,C,12,,,
59322187,52874881,51,C,20,,,
59315216,52874882,51,C,13,,,
59317584,52874883,27,C,20,,,
59317585,52874883,5,C,20,,,
59321813,52874884,51,C,20,,,
59322188,52874885,14,C,20,,,
59312173,52874886,44,C,20,,,
59321814,52874887,11,A,21,,,
59321815,52874888,14,C,18,,,
59321816,52874888,5,C,18,,,
59341315,52893467,56,C,20,,,
59309111,52871958,5,C,20,,,
59307492,52871959,51,C,22,,,
59313124,52871960,45,C,23,,,
59313125,52871961,16,C,13,,,
59313126,52871962,41,C,24,,,
59321720,52871963,45,C,20,,,
59313127,52871964,51,C,20,,,
59305077,52871965,45,C,21,,,
59306404,52871966,27,C,22,,,
59325421,52884649,2,C,24,,,
59330036,52884658,49,C,6,0,F,
59330037,52884658,5,C,6,,,
59317586,52874889,51,C,7,,,
59317587,52874889,28,C,7,,,
59317588,52874889,39,C,7,,,
59322189,52874890,27,C,20,,,
59322190,52874890,5,C,20,,,
59321817,52874891,51,C,20,,,
59322191,52874892,51,C,20,,,
59316308,52874893,5,C,3,,,
59321818,52874894,39,C,13,,,
59322192,52874895,27,C,13,,,
59321819,52874896,21,C,13,,,
59309949,52874897,14,C,13,,,
59309950,52874897,5,C,13,,,
59312174,52874898,51,C,25,,,
59309951,52874899,16,C,13,,,
59322193,52874900,51,C,20,,,
59312175,52874901,27,C,13,,,
59312176,52874901,39,C,13,,,
59312177,52874902,2,C,21,,,
59316309,52874903,20,C,13,,,
59312178,52874904,23,C,23,,,
59322194,52874905,14,C,13,,,
59321820,52874906,51,C,20,,,
59315217,52874907,51,C,13,,,
59316310,52874908,14,C,13,,,
59316311,52874908,5,C,13,,,
59322195,52874909,40,C,14,,,
59316312,52874910,51,C,20,,,
59312179,52874911,40,C,14,,,
59316313,52874912,14,C,13,,,
59316314,52874912,5,C,13,,,
59315218,52874913,5,C,20,,,
59317589,52874914,45,C,22,,,
59322196,52874915,45,C,23,,,
59312180,52874916,5,C,20,,,
59312181,52874917,51,C,20,,,
59312182,52874918,51,C,20,,,
59309952,52874919,14,C,18,,,
59309953,52874919,5,C,18,,,
59317590,52874920,49,C,5,0,F,
59317591,52874920,5,C,5,,,
59316315,52874921,27,C,20,,,
59316316,52874922,51,C,21,,,
59312183,52874923,14,C,18,,,
59312184,52874923,5,C,18,,,
59312185,52874924,14,C,13,,,
59312186,52874924,5,C,13,,,
59322197,52874925,40,C,20,,,
59322198,52874926,5,C,20,,,
59317592,52874927,51,C,20,,,
59316317,52874928,14,C,18,,,
59316318,52874928,5,C,18,,,
59317593,52874929,51,C,20,,,
59315219,52874930,5,C,13,,,
59322199,52874931,45,C,23,,,
59316319,52874932,49,C,20,0,F,
59316320,52874932,5,C,20,,,
59312187,52874933,45,C,23,,,
59316321,52874934,36,C,20,,,
59322200,52874935,44,C,20,,,
59309954,52874936,51,C,20,,,
59315220,52874937,49,C,20,0,F,
59315221,52874937,45,C,13,,,
59315222,52874937,5,C,20,,,
59317594,52874938,51,C,20,,,
59315223,52874939,23,C,12,,,
59312188,52874940,27,C,13,,,
59312189,52874940,5,C,13,,,
59322201,52874941,5,C,20,,,
59317595,52874942,49,C,20,0,F,
59317596,52874942,5,C,20,,,
59322202,52874943,49,C,20,0,F,
59322203,52874943,5,C,20,,,
59315224,52874944,45,C,23,,,
59312190,52874945,45,C,23,,,
59317597,52874946,35,C,13,,,
59317598,52874947,30,C,13,,,
59322204,52874948,30,C,13,,,
59312191,52874949,30,C,13,,,
59322205,52874950,30,C,13,,,
59317599,52874951,30,C,13,,,
59317600,52874951,15,C,13,,,
59316322,52874952,51,C,20,,,
59322206,52874953,49,C,20,0,F,
59322207,52874953,5,C,20,,,
59317601,52874954,51,C,20,,,
59309955,52874955,51,C,20,,,
59309956,52874955,5,C,20,,,
59322208,52874956,44,C,20,,,
59316323,52874957,21,C,20,,,
59316324,52874958,21,A,20,,,
59316325,52874958,5,C,20,,,
59315225,52874960,45,C,18,,,
59312193,52874961,45,C,1,,,
59316326,52874962,21,C,20,,,
59312194,52874963,5,C,14,,,
59315226,52874964,45,C,20,,,
59338982,52894548,49,C,20,0,F,
59338983,52894548,5,C,20,,,
59356768,52906263,56,A,20,,,
59322140,52872908,16,C,20,,,
59321739,52872909,45,C,23,,,
59305103,52872910,45,C,23,,,
59321740,52872911,45,C,25,,,
59322141,52872912,49,C,20,0,F,
59322142,52872912,5,C,20,,,
59315487,52872913,45,C,2,,,
59309134,52872914,51,C,20,,,
59309135,52872916,2,A,20,,,
59306424,52872917,5,C,20,,,
59309136,52872918,51,C,20,,,
59313147,52872919,51,C,20,,,
59309137,52872920,51,C,20,,,
59315488,52872921,5,C,20,,,
59306425,52872922,5,C,18,,,
59306426,52872923,41,C,20,,,
59315489,52872924,45,C,23,,,
59307187,52872925,39,C,20,,,
59306427,52872925,35,C,20,,,
59305104,52872926,27,C,20,,,
59313148,52872927,51,C,22,,,
59305105,52872928,44,C,20,,,
59315490,52872929,23,C,8,,,
59313149,52872930,51,C,20,,,
59313150,52872930,5,C,20,,,
59307188,52872931,45,C,20,,,
59322143,52872932,45,C,20,,,
59322144,52872933,49,C,19,15,F,
59322145,52872933,5,C,19,,,
59322146,52872934,44,C,11,,,
59315151,52872935,23,C,8,,,
59305106,52872936,23,C,8,,,
59313151,52872937,41,A,22,,,
59315491,52872938,21,C,20,,,
59315492,52872939,44,C,13,,,
59305107,52872940,49,C,20,0,F,
59305108,52872940,5,C,20,,,
59322147,52872941,41,C,2,,,
59313152,52872942,45,C,25,,,
59313153,52872942,2,C,18,,,
59322148,52872943,45,C,23,,,
59321741,52872944,5,C,20,,,
59313154,52872945,44,C,20,,,
59315493,52872946,49,C,20,0,N,
59321742,52872947,49,C,20,0,N,
59321743,52872948,51,C,25,,,
59322149,52872949,40,C,23,,,
59322150,52872950,49,C,20,0,F,
59322151,52872950,5,C,20,,,
59315494,52872951,51,C,20,,,
59305053,52870989,46,C,20,,,
59307479,52871011,11,A,5,,,
59306384,52871019,27,C,3,,,
59306385,52871019,14,C,18,,,
59312928,52871020,51,C,3,,,
59312929,52871021,39,C,13,,,
59313099,52871023,51,C,20,,,
59315152,52872952,45,C,20,,,
59321744,52872953,40,C,13,,,
59305109,52872954,51,C,20,,,
59312104,52872954,49,C,20,0,N,
59312105,52872954,5,C,20,,,
59322152,52872955,49,C,20,0,N,
59315495,52872956,51,C,7,,,
59312106,52872957,23,C,23,,,
59315153,52872958,40,C,23,,,
59315496,52872959,5,C,20,,,
59315154,52872961,45,C,20,,,
59312107,52872962,5,C,20,,,
59321745,52872963,44,C,20,,,
59315497,52872964,51,C,20,,,
59315498,52872964,5,C,20,,,
59322153,52872965,23,C,8,,,
59312108,52872966,41,C,12,,,
59315155,52872967,45,C,20,,,
59312109,52872968,49,C,20,0,N,
59309138,52872969,45,C,23,,,
59309139,52872970,51,C,13,,,
59313155,52872971,45,C,23,,,
59309140,52872972,36,C,22,,,
59312110,52872973,49,C,20,0,F,
59312111,52872973,5,C,20,,,
59315499,52872974,45,C,23,,,
59321746,52872975,51,C,20,,,
59312112,52872976,51,C,13,,,
59315156,52872977,49,C,8,0,N,
59309141,52872978,49,C,20,0,F,
59309142,52872978,5,C,20,,,
59313156,52872979,44,C,12,,,
59321747,52872980,45,C,23,,,
59309143,52872981,28,C,13,,,
59309144,52872981,16,C,13,,,
59322154,52872982,51,C,20,,,
59309145,52872983,51,C,13,,,
59309146,52872983,5,C,20,,,
59322155,52872984,51,C,20,,,
59321748,52872985,16,C,15,,,
59315157,52872986,51,C,20,,,
59313157,52872987,27,C,20,,,
59313158,52872988,51,C,20,,,
59313159,52872988,16,C,13,,,
59313160,52872989,49,A,20,0,N,
59315158,52872990,27,C,18,,,
59315159,52872991,51,C,20,,,
59315160,52872991,44,C,13,,,
59321749,52872992,51,C,3,,,
59322117,52871967,46,C,20,,,
59322118,52871968,51,C,13,,,
59313128,52871969,51,C,20,,,
59313129,52871969,5,C,20,,,
59309112,52871970,36,C,14,,,
59309113,52871971,5,C,20,,,
59322119,52871972,56,C,1,,,
59307493,52871973,45,C,21,,,
59313130,52871974,51,C,13,,,
59306405,52871975,5,C,18,,,
59321721,52871977,45,C,23,,,
59324540,52880734,45,C,22,,,
59314447,52880752,27,C,25,,,
59314451,52880771,46,C,20,,,
59331925,52880784,45,C,23,,,
59321782,52873936,21,C,20,,,
59321783,52873937,51,C,13,,,
59321784,52873938,16,C,13,,,
59313177,52873939,7,C,18,,,
59313178,52873939,5,C,18,,,
59322170,52873940,51,C,20,,,
59322171,52873940,5,C,20,,,
59313179,52873941,51,C,20,,,
59312135,52873942,51,C,13,,,
59316296,52873944,49,C,20,0,F,
59316297,52873944,5,C,20,,,
59312136,52873945,51,C,20,,,
59316298,52873946,14,C,18,,,
59321785,52873948,51,C,20,,,
59321786,52873948,5,C,20,,,
59312137,52873949,40,C,14,,,
59315186,52873950,16,C,13,,,
59313052,52878773,49,C,19,3,F,
59313053,52878773,5,C,19,,,
59316089,52878774,45,C,20,,,
59314391,52878775,41,C,20,,,
59318448,52878776,49,C,20,0,N,
59318449,52878776,14,C,20,,,
59316090,52878777,49,C,19,1,F,
59316091,52878777,5,C,19,,,
59331073,52878778,39,C,20,,,
59317175,52878779,49,C,20,0,F,
59317176,52878779,5,C,20,,,
59316092,52878780,51,C,20,,,
59314392,52878781,49,C,20,0,N,
59314393,52878781,5,C,20,,,
59331074,52878782,23,C,8,,,
59314394,52878783,49,C,20,0,F,
59314395,52878783,5,C,20,,,
59317177,52878784,51,C,20,,,
59331075,52878785,16,C,13,,,
59328008,52878786,5,C,13,,,
59314396,52878787,51,C,20,,,
59313054,52878788,45,C,23,,,
59318450,52878789,27,C,13,,,
59328009,52878790,23,C,8,,,
59318451,52878791,27,C,17,,,
59318452,52878791,5,C,18,,,
59331076,52878792,49,C,20,0,N,
59316093,52878793,51,C,20,,,
59316094,52878793,5,C,20,,,
59328010,52878794,56,C,20,,,
59317178,52878795,51,C,13,,,
59313055,52878796,39,C,13,,,
59314397,52878797,51,C,13,,,
59317179,52878798,51,C,20,,,
59314398,52878799,27,C,20,,,
59331077,52878800,51,C,20,,,
59331078,52878801,7,C,18,,,
59331079,52878801,5,C,18,,,
59318417,52877796,45,C,23,,,
59316380,52877797,51,C,10,,,
59316055,52877798,27,C,20,,,
59327977,52877799,23,C,12,,,
59316381,52877800,23,C,8,,,
59316056,52877801,45,C,13,,,
59327978,52877802,51,C,20,,,
59327979,52877802,45,C,20,,,
59327980,52877802,5,C,20,,,
59316057,52877803,51,C,20,,,
59316058,52877803,5,C,20,,,
59318418,52877804,51,C,20,,,
59318419,52877804,5,C,20,,,
59316059,52877805,14,C,20,,,
59316060,52877805,5,C,20,,,
59331052,52877806,45,C,23,,,
59316382,52877807,45,C,20,,,
59352085,52901349,36,C,20,,,
59305078,52871978,49,A,20,0,F,
59305079,52871978,5,C,20,,,
59307494,52871979,5,C,13,,,
59307495,52871980,51,C,13,,,
59321722,52871981,51,C,13,,,
59321723,52871982,16,C,18,,,
59321724,52871983,5,C,13,,,
59305080,52871984,51,C,20,,,
59321725,52871985,45,C,20,,,
59307496,52871986,5,C,21,,,
59307497,52871987,49,C,20,0,N,
59309114,52871988,5,C,22,,,
59313131,52871990,44,C,20,,,
59305081,52871991,27,C,20,,,
59305082,52871991,5,C,20,,,
59322120,52871992,5,C,20,,,
59306406,52871993,5,C,18,,,
59309115,52871994,45,C,23,,,
59321726,52871995,23,C,8,,,
59322121,52871996,45,C,20,,,
59313132,52871997,27,C,22,,,
59307498,52871998,16,C,22,,,
59313133,52871999,51,C,22,,,
59313134,52871999,5,C,22,,,
59313135,52872000,45,C,18,,,
59305083,52872001,45,C,22,,,
59313136,52872002,46,C,20,,,
59313137,52872003,23,C,8,,,
59305084,52872004,23,C,8,,,
59305085,52872005,51,C,20,,,
59309116,52872006,49,C,20,0,F,
59309117,52872006,5,C,20,,,
59307499,52872007,51,C,20,,,
59309118,52872008,49,C,20,0,N,
59305086,52872009,45,C,23,,,
59313138,52872010,21,C,13,,,
59309119,52872011,49,C,20,0,F,
59309120,52872011,5,C,20,,,
59305087,52872012,51,C,20,,,
59305088,52872012,5,C,20,,,
59306407,52872013,16,C,13,,,
59309121,52872014,51,C,20,,,
59307500,52872015,44,C,20,,,
59322122,52872016,40,C,23,,,
59305089,52872017,49,C,20,0,F,
59305090,52872017,45,C,20,,,
59305091,52872017,5,C,20,,,
59305092,52872018,51,C,20,,,
59305093,52872018,5,C,20,,,
59322123,52872019,51,C,20,,,
59322124,52872020,49,C,3,0,F,
59322125,52872020,5,C,3,,,
59307501,52872021,51,C,13,,,
59309122,52872022,51,C,20,,,
59309123,52872022,5,C,20,,,
59321727,52872023,5,C,20,,,
59307502,52872024,29,C,13,,,
59322126,52872025,7,C,13,,,
59322127,52872025,5,C,13,,,
59307503,52872026,51,C,22,,,
59306408,52872027,23,A,8,,,
59306409,52872028,45,C,22,,,
59305094,52872029,49,C,20,0,F,
59305095,52872029,5,C,20,,,
59305096,52872030,14,C,18,,,
59307504,52872031,51,C,22,,,
59306410,52872033,49,A,20,0,F,
59306411,52872033,5,C,20,,,
59321728,52872034,14,C,18,,,
59321729,52872034,5,C,18,,,
59309124,52872035,16,C,13,,,
59309125,52872035,35,C,13,,,
59306412,52872036,45,C,25,,,
59307505,52872037,51,C,22,,,
59322128,52872038,45,C,23,,,
59322129,52872039,5,C,20,,,
59309126,52872040,49,C,20,0,F,
59309127,52872040,5,C,20,,,
59305097,52872041,23,C,12,,,
59307506,52872042,49,C,20,0,F,
59307507,52872042,5,C,20,,,
59321730,52872043,7,C,18,,,
59321731,52872043,5,C,18,,,
59313139,52872045,51,C,20,,,
59322130,52872046,49,C,20,0,F,
59322131,52872046,5,C,20,,,
59321732,52872047,49,C,20,0,N,
59322132,52872048,51,C,46,,,
59306413,52872049,51,C,15,,,
59322133,52872050,51,C,20,,,
59313140,52872051,49,C,20,0,N,
59306414,52872052,45,C,20,,,
59325381,52882793,45,C,20,,,
59312138,52873951,7,C,20,,,
59312139,52873951,5,C,20,,,
59315187,52873952,45,C,23,,,
59322172,52873953,5,C,20,,,
59322173,52873954,40,C,13,,,
59315188,52873955,2,C,13,,,
59322174,52873956,51,C,18,,,
59312140,52873957,39,C,13,,,
59313180,52873958,51,C,20,,,
59321787,52873959,49,C,20,0,N,
59321788,52873960,16,C,20,,,
59313181,52873961,49,C,20,0,F,
59313182,52873961,5,C,20,,,
59317571,52873962,21,C,20,,,
59315189,52873963,51,C,13,,,
59309168,52873964,16,C,22,,,
59312141,52873965,11,C,2,,,
59312142,52873966,5,C,18,,,
59322175,52873967,16,C,20,,,
59317572,52873968,45,C,4,,,
59321789,52873969,27,C,20,,,
59309169,52873970,51,C,20,,,
59309170,52873970,5,C,13,,,
59315190,52873971,44,C,20,,,
59322176,52873972,51,C,20,,,
59315191,52873973,56,C,13,,,
59315192,52873974,51,C,22,,,
59315193,52873974,5,C,22,,,
59316299,52873975,51,C,20,,,
59321790,52873976,49,C,20,0,F,
59321791,52873976,5,C,20,,,
59312143,52873977,49,C,20,0,N,
59315194,52873978,45,C,23,,,
59312144,52873979,44,C,20,,,
