offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
74109925,65797737,1,5,25,F,1,,,,
74111462,65797759,4,5,26,M,1,,,,
74111461,65797759,3,5,17,F,1,,,,
74111460,65797759,2,5,22,M,1,,,,
74111459,65797759,1,5,35,M,1,,,,
74111463,65797760,1,4,,U,0,,,,
74111464,65797761,0,,,,,,,,
74111465,65797762,1,5,23,M,2,,,,
74111467,65797763,2,5,25,F,2,,,,
74111466,65797763,1,5,21,F,1,,,,
74111468,65797764,0,,,,,,,,
74111469,65797765,0,,,,,,,,
74111470,65797766,1,5,35,M,1,,,,
74111471,65797767,1,5,34,F,1,,,,
74111472,65797768,1,4,,F,1,,,,
74111475,65797769,3,5,24,M,2,,,,
74111474,65797769,2,5,23,M,2,,,,
74111473,65797769,1,5,23,M,2,,,,
74111476,65797770,1,5,39,M,2,,,,
74111477,65797771,1,5,38,M,2,,,,
74111478,65797772,1,5,29,F,2,,,,
74111479,65797773,1,5,20,M,1,,,,
74111480,65797774,1,5,35,M,0,,,,
74111481,65797775,1,5,20,F,2,,,,
74111482,65797776,1,5,20,M,1,,,,
74111483,65797777,1,5,52,F,1,,,,
74111484,65797778,1,4,,M,2,,,,
74111485,65797778,2,5,40,M,2,,,,
74111486,65797779,1,5,19,M,2,,,,
74111487,65797780,1,5,30,M,2,,,,
74111488,65797781,1,5,19,M,1,,,,
74111489,65797782,1,5,18,M,2,,,,
74111490,65797783,1,5,27,M,2,,,,
74111491,65797784,0,,,,,,,,
74111493,65797785,2,5,19,M,2,,,,
74111492,65797785,1,5,21,M,2,,,,
74111494,65797786,1,5,37,M,2,,,,
74111495,65797787,1,4,,U,0,,,,
74111496,65797788,1,4,,U,0,,,,
74111497,65797789,1,5,40,M,1,,,,
74111498,65797790,1,5,30,M,1,,,,
74111499,65797791,0,,,,,,,,
74111500,65797792,1,5,49,F,1,,,,
74111501,65797793,1,5,27,F,1,,,,
74111502,65797794,0,,,,,,,,
74111505,65797795,3,5,26,M,2,,,,
74111503,65797795,1,5,26,M,2,,,,
74111504,65797795,2,5,28,M,2,,,,
74111506,65797796,1,5,47,M,2,,,,
74111507,65797797,0,,,,,,,,
74111508,65797798,1,5,14,M,1,,,,
74111509,65797799,1,5,25,F,2,,,,
74111510,65797800,1,5,35,F,1,,,,
74111511,65797801,1,4,,U,0,,,,
74111512,65797802,0,,,,,,,,
74111513,65797803,1,5,27,M,1,,,,
74111514,65797804,0,,,,,,,,
74111515,65797805,1,5,46,M,1,,,,
74111516,65797806,1,5,43,F,1,,,,
74111518,65797807,2,5,26,F,1,,,,
74111517,65797807,1,5,26,F,1,,,,
74111519,65797808,1,5,23,F,2,,,,
74111520,65797809,1,5,42,M,1,,,,
74111521,65797810,0,,,,,,,,
74111522,65797811,1,5,22,M,2,,,,
74111523,65797812,1,5,25,M,2,,,,
74111524,65797813,1,5,34,F,1,,,,
74111525,65797814,1,4,,U,0,,,,
74111526,65797815,0,,,,,,,,
74111527,65797816,1,5,28,M,1,,,,
74111528,65797817,1,5,44,M,1,,,,
74111529,65797818,1,5,23,F,2,,,,
74111530,65797819,1,5,38,F,1,,,,
74108122,65796574,2,5,23,M,2,,,,
74108121,65796574,1,5,23,M,2,,,,
74108123,65796575,1,5,20,M,2,,,,
74109629,65796576,1,5,23,M,1,,,,
74109631,65796577,2,5,22,M,1,,,,
74109630,65796577,1,5,30,M,1,,,,
74109632,65796577,3,5,28,M,1,,,,
74109633,65796578,1,5,27,M,2,,,,
74109634,65796579,1,5,20,M,2,,,,
74109635,65796580,0,,,,,,,,
74109636,65796581,1,5,29,M,1,,,,
74109637,65796582,1,5,36,F,1,,,,
74109638,65796583,1,5,38,F,1,,,,
74109639,65796584,1,5,30,F,2,,,,
74109640,65796585,1,5,18,M,1,,,,
74109642,65796586,2,5,30,M,2,,,,
74109641,65796586,1,5,50,F,2,,,,
74109645,65796587,3,5,20,F,1,,,,
74109644,65796587,2,5,20,M,1,,,,
74109643,65796587,1,5,20,M,1,,,,
74109646,65796588,0,,,,,,,,
74109650,65796589,4,5,20,M,2,,,,
74109649,65796589,3,5,16,M,2,,,,
74109648,65796589,2,5,18,M,2,,,,
74109647,65796589,1,5,17,M,2,,,,
74109651,65796590,1,5,50,M,1,,,,
74109652,65796591,1,5,34,M,1,,,,
74109653,65796592,0,,,,,,,,
74109654,65796593,1,4,,M,2,,,,
74109655,65796594,0,,,,,,,,
74109656,65796595,1,5,20,M,2,,,,
74109657,65796596,1,4,,M,0,,,,
74109658,65796597,1,5,35,M,2,,,,
74109659,65796598,0,,,,,,,,
74109660,65796599,1,5,44,M,1,,,,
74109661,65796600,1,5,51,F,2,,,,
74109662,65796601,1,4,,U,0,,,,
74109663,65796602,1,5,32,M,2,,,,
74109664,65796603,1,5,47,M,1,,,,
74109665,65796604,1,5,19,M,2,,,,
74109666,65796605,1,5,21,M,1,,,,
74109667,65796606,1,5,39,M,1,,,,
74109669,65796607,2,5,18,F,1,,,,
74109668,65796607,1,5,18,F,1,,,,
74109670,65796608,1,5,35,F,2,,,,
74109671,65796609,1,5,19,F,1,,,,
74109672,65796610,0,,,,,,,,
74109673,65796611,1,4,,U,0,,,,
74109674,65796612,1,5,53,M,2,,,,
74109675,65796613,1,5,34,M,1,,,,
74109676,65796614,1,5,47,M,1,,,,
74109677,65796615,0,,,,,,,,
74109678,65796616,1,5,35,M,1,,,,
74109679,65796617,0,,,,,,,,
74109680,65796618,0,,,,,,,,
74109681,65796619,0,,,,,,,,
74109682,65796620,1,5,16,M,1,,,,
74109683,65796621,0,,,,,,,,
74109685,65796622,2,5,16,F,1,,,,
74109684,65796622,1,5,16,F,1,,,,
74109686,65796623,1,5,70,M,2,,,,
74109688,65796623,3,5,16,M,1,,,,
74109687,65796623,2,5,10,M,1,,,,
74109689,65796624,1,4,,M,0,,,,
74109690,65796625,1,5,26,F,1,,,,
74109692,65796625,3,4,,F,0,,,,
74109691,65796625,2,5,26,F,0,,,,
74109693,65796626,1,5,34,F,1,,,,
74109694,65796627,0,,,,,,,,
74109695,65796628,1,5,55,M,2,,,,
74109696,65796629,1,5,28,M,1,,,,
74109698,65796630,2,5,30,M,2,,,,
74109697,65796630,1,5,30,M,2,,,,
74109699,65796631,1,5,19,M,2,,,,
74109700,65796632,1,5,34,M,1,,,,
74109701,65796633,1,5,39,M,1,,,,
74109702,65796634,1,4,,U,0,,,,
74109703,65796635,1,5,22,M,2,,,,
74109704,65796636,1,5,46,M,1,,,,
74109926,65797738,1,5,43,M,2,,,,
74109927,65797739,1,5,40,F,1,,,,
74109928,65797740,1,5,47,M,1,,,,
74109929,65797741,1,5,37,F,1,,,,
74109930,65797742,1,5,18,M,2,,,,
74109931,65797743,1,5,42,F,1,,,,
74109932,65797744,0,,,,,,,,
74109933,65797745,1,5,24,M,2,,,,
74109936,65797746,3,5,40,M,1,,,,
74109935,65797746,2,5,44,F,1,,,,
74109934,65797746,1,5,40,M,1,,,,
74111444,65797747,1,5,39,F,1,,,,
74111447,65797748,3,5,20,M,2,,,,
74111446,65797748,2,5,20,M,2,,,,
74111445,65797748,1,5,20,M,2,,,,
74111448,65797749,1,5,38,M,2,,,,
74111449,65797750,1,4,,U,0,,,,
74111450,65797751,1,5,26,F,2,,,,
74111452,65797752,2,5,28,M,1,,,,
74111451,65797752,1,5,25,M,1,,,,
74111453,65797753,0,,,,,,,,
74111454,65797754,1,5,37,M,1,,,,
74111455,65797755,1,5,32,M,1,,,,
74111456,65797756,1,5,30,M,1,,,,
74111457,65797757,1,5,49,M,1,,,,
74111458,65797758,1,5,30,F,2,,,,
74115168,65801985,1,5,50,M,2,,,,
74115169,65801986,1,5,26,M,1,,,,
74115170,65801987,1,4,,U,0,,,,
74115171,65801988,1,5,28,F,2,,,,
74115172,65801989,1,5,21,M,1,,,,
74115173,65801990,1,5,21,M,1,,,,
74115174,65801991,1,5,24,M,1,,,,
74107822,65794497,1,5,20,M,2,,,,
74115275,65802078,1,5,22,M,2,,,,
74115276,65802079,1,5,28,M,1,,,,
74115277,65802080,1,4,,F,0,,,,
74115278,65802081,1,4,,U,0,,,,
74115279,65802082,1,5,26,M,2,,,,
74115280,65802083,0,,,,,,,,
74115281,65802084,1,5,49,F,1,,,,
74115282,65802085,1,5,29,M,2,,,,
74115283,65802086,1,5,15,F,2,,,,
74115293,65802093,0,,,,,,,,
74115294,65802094,0,,,,,,,,
74115296,65802095,2,5,15,M,2,,,,
74115295,65802095,1,5,16,F,2,,,,
74115297,65802096,0,,,,,,,,
74115298,65802097,0,,,,,,,,
74115302,65802101,1,5,65,M,1,,,,
74115303,65802102,0,,,,,,,,
74115306,65802105,0,,,,,,,,
74115307,65802106,0,,,,,,,,
74115309,65802108,1,4,,U,0,,,,
74115310,65802109,1,5,32,F,1,,,,
74115311,65802110,1,4,,U,0,,,,
74115320,65802117,0,,,,,,,,
74115324,65802120,1,5,37,M,1,,,,
74115338,65802131,1,5,31,M,1,,,,
74115340,65802133,1,5,52,F,0,,,,
74115344,65802137,1,5,48,M,1,,,,
74115352,65802145,0,,,,,,,,
74113539,65800978,1,5,12,M,2,,,,
74113542,65800979,3,5,20,M,2,,,,
74113541,65800979,2,5,20,M,2,,,,
74113540,65800979,1,5,20,M,2,,,,
74113543,65800980,1,5,34,M,2,,,,
74113544,65800981,1,5,45,M,2,,,,
74113546,65800983,0,,,,,,,,
74113547,65800984,1,4,,F,0,,,,
74113549,65800985,2,5,15,M,2,,,,
74113550,65800985,3,5,33,F,1,,,,
74113548,65800985,1,5,16,M,1,,,,
74113551,65800986,1,5,32,F,1,,,,
74113552,65800987,1,5,30,M,2,,,,
74113555,65800989,1,4,,F,1,,,,
74113556,65800990,1,5,25,M,1,,,,
74113557,65800991,1,5,14,F,2,,,,
74113558,65800992,1,5,50,M,2,,,,
74113559,65800993,1,5,18,F,1,,,,
74113560,65800994,1,5,32,F,1,,,,
74113561,65800995,1,5,31,M,1,,,,
74113562,65800996,1,5,53,M,1,,,,
74113563,65800997,1,5,49,M,1,,,,
74115071,65800998,3,5,19,M,2,,,,
74115070,65800998,2,5,19,M,2,,,,
74115069,65800998,1,5,19,M,2,,,,
74115072,65800999,1,5,26,M,1,,,,
74115073,65801000,1,5,46,M,2,,,,
74115077,65801001,4,5,19,F,1,,,,
74115075,65801001,2,5,16,F,1,,,,
74115074,65801001,1,5,16,M,1,,,,
74115076,65801001,3,5,18,M,2,,,,
74115078,65801002,0,,,,,,,,
74115079,65801003,1,4,,U,0,,,,
74115080,65801003,2,5,17,M,1,,,,
74115081,65801004,1,5,20,M,2,,,,
74115082,65801004,2,4,,M,2,,,,
74115083,65801005,1,5,24,M,2,,,,
74115084,65801006,1,5,14,M,1,,,,
74115085,65801007,0,,,,,,,,
74115086,65801008,1,5,29,M,2,,,,
74115088,65801009,2,4,,M,0,,,,
74115087,65801009,1,4,,M,0,,,,
74115089,65801010,1,5,22,F,2,,,,
74115090,65801011,1,5,27,F,2,,,,
74115091,65801012,1,4,,M,0,,,,
74115092,65801013,1,5,23,M,2,,,,
74115093,65801014,1,5,30,M,2,,,,
74115094,65801015,1,5,19,M,1,,,,
74115095,65801016,0,,,,,,,,
74115096,65801017,1,5,47,M,2,,,,
74115097,65801018,0,,,,,,,,
74115098,65801019,1,5,32,M,2,,,,
74115099,65801020,1,5,30,M,2,,,,
74115100,65801021,0,,,,,,,,
74115101,65801022,1,5,25,M,2,,,,
74115102,65801023,1,5,20,M,2,,,,
74115103,65801024,1,5,25,M,2,,,,
74115104,65801025,1,5,13,M,2,,,,
74115106,65801026,2,5,29,F,1,,,,
74115105,65801026,1,5,26,F,1,,,,
74115107,65801027,1,5,37,M,2,,,,
74115108,65801027,2,5,25,M,1,,,,
74115109,65801028,1,5,28,M,2,,,,
74115110,65801029,1,5,39,M,2,,,,
74115111,65801030,1,5,22,F,1,,,,
74115113,65801031,2,5,29,M,1,,,,
74115112,65801031,1,5,27,M,1,,,,
74115114,65801032,1,4,,F,1,,,,
74115116,65801033,2,5,54,F,1,,,,
74115115,65801033,1,5,20,F,1,,,,
74115117,65801034,1,5,25,M,1,,,,
74115118,65801035,1,5,27,M,2,,,,
74115119,65801036,1,4,,M,0,,,,
74115121,65801037,2,5,37,M,1,,,,
74115120,65801037,1,5,21,F,1,,,,
74115122,65801038,1,5,36,M,1,,,,
74115123,65801039,0,,,,,,,,
74115126,65801040,3,5,16,M,1,,,,
74115125,65801040,2,5,19,F,1,,,,
74115124,65801040,1,5,23,M,1,,,,
74115127,65801041,0,,,,,,,,
74115129,65801042,2,5,27,F,1,,,,
74115128,65801042,1,5,27,F,1,,,,
74115130,65801043,1,5,18,M,1,,,,
74115131,65801044,1,5,20,F,1,,,,
74115132,65801045,1,5,20,M,2,,,,
74115133,65801046,1,5,32,M,2,,,,
74115134,65801047,0,,,,,,,,
74115135,65801048,1,5,38,M,1,,,,
74115136,65801049,0,,,,,,,,
74115140,65801050,4,5,20,M,2,,,,
74115139,65801050,3,5,20,M,2,,,,
74115138,65801050,2,5,20,M,2,,,,
74115137,65801050,1,5,20,M,2,,,,
74115142,65801051,2,5,22,F,2,,,,
74115141,65801051,1,5,20,F,2,,,,
74117028,65803203,1,5,33,F,1,,,,
74107922,65794594,1,4,,U,0,,,,
74107923,65794595,1,5,28,F,2,,,,
74107924,65794596,1,4,,M,1,,,,
74113320,65799878,0,,,,,,,,
74113321,65799879,0,,,,,,,,
74113322,65799880,0,,,,,,,,
74113323,65799881,1,5,11,M,5,,,,
74113326,65799882,3,5,42,M,1,,,,
74113325,65799882,2,5,44,M,1,,,,
74113324,65799882,1,5,46,M,1,,,,
74113327,65799883,0,,,,,,,,
74113328,65799884,1,4,,U,0,,,,
74113329,65799885,1,5,10,M,2,,,,
74113330,65799886,0,,,,,,,,
74113331,65799887,1,5,11,M,1,,,,
74113332,65799888,1,5,44,F,1,,,,
74113333,65799889,1,5,31,F,2,,,,
74113334,65799890,1,5,32,M,1,,,,
74113335,65799891,1,5,41,F,1,,,,
74113337,65799892,2,5,15,M,2,,,,
74113336,65799892,1,5,15,M,2,,,,
74113338,65799893,1,5,24,M,2,,,,
74113339,65799894,1,5,23,M,1,,,,
74113340,65799895,1,5,27,F,2,,,,
74113341,65799896,0,,,,,,,,
74113342,65799897,1,5,34,F,2,,,,
74113343,65799898,1,5,27,F,1,,,,
74113344,65799899,1,5,22,F,1,,,,
74113345,65799900,1,5,34,F,2,,,,
74113347,65799901,2,5,40,M,2,,,,
74113346,65799901,1,5,27,M,2,,,,
74113349,65799902,2,5,19,F,1,,,,
74113348,65799902,1,5,18,F,1,,,,
74113350,65799903,0,,,,,,,,
74113351,65799904,0,,,,,,,,
74113352,65799905,1,5,43,F,1,,,,
74113353,65799906,0,,,,,,,,
74113354,65799907,1,5,28,M,1,,,,
74113355,65799908,1,4,,M,1,,,,
74113356,65799908,2,4,,M,1,,,,
74113358,65799909,2,5,25,M,2,,,,
74113357,65799909,1,5,25,M,2,,,,
74113359,65799910,0,,,,,,,,
74113360,65799911,0,,,,,,,,
74113361,65799912,1,5,34,M,2,,,,
74113362,65799913,1,5,21,M,1,,,,
74113363,65799914,0,,,,,,,,
74113365,65799915,2,4,,U,0,,,,
74113364,65799915,1,4,,U,0,,,,
74113366,65799916,1,5,30,M,2,,,,
74113368,65799917,2,5,43,F,2,,,,
74113367,65799917,1,5,22,M,2,,,,
74113369,65799918,1,4,,U,0,,,,
74113370,65799919,1,5,42,M,1,,,,
74113371,65799920,0,,,,,,,,
74113372,65799921,1,5,25,M,2,,,,
74113373,65799922,0,,,,,,,,
74113375,65799923,2,5,26,M,1,,,,
74113374,65799923,1,5,31,F,1,,,,
74113376,65799924,1,5,39,M,1,,,,
74113377,65799925,0,,,,,,,,
74113379,65799926,2,5,42,M,2,,,,
74113378,65799926,1,5,42,M,2,,,,
74109705,65796637,1,5,31,M,2,,,,
74109707,65796638,2,4,,M,2,,,,
74109706,65796638,1,5,27,M,1,,,,
74109708,65796639,1,4,,M,0,,,,
74109709,65796640,1,5,21,M,2,,,,
74109710,65796641,1,5,15,M,1,,,,
74109712,65796642,2,5,26,M,1,,,,
74109711,65796642,1,5,48,M,1,,,,
74109714,65796643,2,5,38,M,2,,,,
74109713,65796643,1,5,30,M,2,,,,
74109715,65796644,1,5,24,M,2,,,,
74109716,65796645,0,,,,,,,,
74109717,65796646,1,5,43,F,2,,,,
74109718,65796647,1,5,14,M,1,,,,
74109719,65796648,1,5,17,M,2,,,,
74109721,65796649,2,5,48,M,2,,,,
74109720,65796649,1,5,50,M,2,,,,
74109722,65796650,0,,,,,,,,
74109723,65796651,1,5,50,M,2,,,,
74109724,65796651,2,5,48,M,2,,,,
74109725,65796652,1,5,40,M,2,,,,
74109726,65796653,1,5,50,M,2,,,,
74109727,65796654,0,,,,,,,,
74109728,65796655,0,,,,,,,,
74109729,65796656,1,4,,U,0,,,,
74109730,65796658,1,5,46,F,2,,,,
74109731,65796659,1,4,,M,1,,,,
74109732,65796660,0,,,,,,,,
74109733,65796661,1,5,21,M,2,,,,
74109735,65796662,2,4,,M,0,,,,
74109734,65796662,1,4,,M,0,,,,
74109736,65796663,1,5,22,M,2,,,,
74109737,65796664,1,5,48,M,1,,,,
74109738,65796665,1,5,30,M,2,,,,
74109739,65796666,0,,,,,,,,
74109740,65796667,1,5,17,F,5,,,,
74109741,65796667,2,5,16,F,1,,,,
74109742,65796668,1,4,,M,0,,,,
74109743,65796669,1,5,23,M,2,,,,
74109744,65796670,1,5,14,M,2,,,,
74109745,65796671,1,5,20,F,1,,,,
74109746,65796672,1,4,,M,2,,,,
74109747,65796673,1,5,20,F,2,,,,
74109750,65796674,3,5,25,M,2,,,,
74109749,65796674,2,5,25,M,2,,,,
74109748,65796674,1,5,25,M,2,,,,
74109751,65796675,1,5,22,M,2,,,,
74109753,65796675,3,5,20,M,2,,,,
74109752,65796675,2,5,27,M,2,,,,
74111544,65798757,1,5,65,M,1,,,,
74111545,65798758,1,5,51,M,2,,,,
74111546,65798759,1,5,20,F,2,,,,
74111547,65798759,2,5,18,F,1,,,,
74111548,65798760,1,5,24,F,2,,,,
74111549,65798761,1,5,32,M,2,,,,
74111550,65798762,0,,,,,,,,
74111551,65798763,1,5,37,M,2,,,,
74111552,65798764,0,,,,,,,,
74111556,65798765,4,5,18,M,1,,,,
74111555,65798765,3,5,19,M,1,,,,
74111554,65798765,2,5,20,M,1,,,,
74111553,65798765,1,5,19,F,1,,,,
74111557,65798766,1,5,27,M,2,,,,
74111558,65798767,1,5,27,M,1,,,,
74111559,65798768,1,4,,U,0,,,,
74111560,65798769,1,5,21,F,1,,,,
74111561,65798770,1,5,35,M,1,,,,
74111562,65798771,1,5,27,F,1,,,,
74111563,65798772,1,5,25,M,2,,,,
74111564,65798773,1,5,45,M,2,,,,
74111565,65798774,1,4,,M,0,,,,
74111567,65798774,3,5,18,F,1,,,,
74111566,65798774,2,5,18,F,1,,,,
74111568,65798775,1,5,31,M,2,,,,
74111569,65798776,1,5,33,F,1,,,,
74111570,65798777,1,5,29,M,2,,,,
74111571,65798778,1,5,50,M,2,,,,
74111572,65798779,1,5,39,M,2,,,,
74111573,65798780,0,,,,,,,,
74111575,65798781,2,5,24,M,1,,,,
74111574,65798781,1,5,27,M,1,,,,
74111576,65798782,1,4,,M,1,,,,
74111578,65798783,2,4,,F,1,,,,
74111577,65798783,1,4,,M,1,,,,
74111579,65798784,0,,,,,,,,
74111580,65798785,0,,,,,,,,
74111582,65798786,2,4,,F,1,,,,
74111581,65798786,1,4,,M,1,,,,
74111584,65798787,2,5,39,F,2,,,,
74111583,65798787,1,5,22,M,2,,,,
74111585,65798788,1,5,68,F,1,,,,
74111586,65798789,1,5,24,F,1,,,,
74111587,65798790,0,,,,,,,,
74111588,65798791,1,5,25,F,1,,,,
74111589,65798792,1,5,13,M,2,,,,
74111590,65798793,1,5,23,M,2,,,,
74111591,65798795,1,5,49,F,2,,,,
74111592,65798796,0,,,,,,,,
74111593,65798797,1,5,18,F,2,,,,
74111594,65798798,1,5,22,F,1,,,,
74111597,65798799,3,5,35,M,1,,,,
74111596,65798799,2,5,50,M,1,,,,
74111595,65798799,1,5,40,M,1,,,,
74111598,65798800,0,,,,,,,,
74111600,65798801,2,4,,U,0,,,,
74111599,65798801,1,4,,M,0,,,,
74111603,65798802,3,5,35,M,1,,,,
74111602,65798802,2,4,,M,1,,,,
74111601,65798802,1,5,31,M,1,,,,
74111604,65798803,1,4,,M,1,,,,
74109757,65796676,4,5,23,M,2,,,,
74109755,65796676,2,5,23,M,2,,,,
74109754,65796676,1,5,23,M,2,,,,
74109756,65796676,3,5,23,M,2,,,,
74109758,65796677,0,,,,,,,,
74109759,65796678,0,,,,,,,,
74109761,65796679,2,5,18,M,1,,,,
74109760,65796679,1,5,37,M,1,,,,
74109762,65796680,1,5,28,M,2,,,,
74109763,65796681,1,4,,U,0,,,,
74109764,65796682,1,4,,U,0,,,,
74109765,65796683,1,5,38,M,2,,,,
74109766,65796684,1,4,,U,0,,,,
74109768,65796685,2,5,15,F,2,,,,
74109767,65796685,1,5,15,F,2,,,,
74109769,65796686,1,5,69,F,1,,,,
74109770,65796687,1,5,65,M,1,,,,
74109771,65796688,0,,,,,,,,
74109772,65796689,0,,,,,,,,
74109776,65796690,4,5,20,M,1,,,,
74109775,65796690,3,5,20,M,1,,,,
74109774,65796690,2,5,20,M,1,,,,
74109773,65796690,1,5,20,M,1,,,,
74109777,65796691,1,5,33,F,1,,,,
74109778,65796692,1,5,30,M,1,,,,
74109779,65796693,1,5,14,M,2,,,,
74109780,65796695,1,5,22,M,2,,,,
74109781,65796696,1,4,,M,2,,,,
74109782,65796697,1,5,22,F,1,,,,
74109783,65796698,0,,,,,,,,
74109784,65796699,0,,,,,,,,
74109785,65796700,1,5,16,F,2,,,,
74109786,65796701,1,4,,U,0,,,,
74109787,65796702,0,,,,,,,,
74109788,65796703,1,5,43,M,2,,,,
74109789,65796704,0,,,,,,,,
74109790,65796705,0,,,,,,,,
74109791,65796706,0,,,,,,,,
74109792,65796707,0,,,,,,,,
74109793,65796708,1,5,33,M,2,,,,
74109795,65796709,2,5,41,F,1,,,,
74109794,65796709,1,5,49,F,1,,,,
74109796,65796710,1,5,17,F,1,,,,
74109797,65796711,1,4,,U,0,,,,
74109803,65796712,6,5,22,M,2,,,,
74109802,65796712,5,5,42,F,2,,,,
74109801,65796712,4,5,19,F,2,,,,
74109800,65796712,3,5,18,M,2,,,,
74109799,65796712,2,5,20,M,2,,,,
74109798,65796712,1,5,17,M,2,,,,
74109804,65796713,1,5,35,M,2,,,,
74109805,65796713,2,5,24,F,1,,,,
74109806,65796714,1,5,57,F,1,,,,
74109807,65796715,1,5,49,M,1,,,,
74109808,65796716,0,,,,,,,,
74109809,65796717,1,5,21,M,2,,,,
74109810,65796718,0,,,,,,,,
74109811,65796720,1,5,40,M,1,,,,
74109812,65796721,0,,,,,,,,
74109813,65796722,0,,,,,,,,
74118827,65805279,1,5,13,M,2,,,,
74118835,65805286,2,5,33,F,2,,,,
74118834,65805286,1,5,22,F,2,,,,
74118863,65805308,0,,,,,,,,
74126198,65811788,4,5,25,M,2,,,,
74126197,65811788,3,5,26,F,2,,,,
74126196,65811788,2,5,25,F,2,,,,
74126199,65811788,5,4,,M,2,,,,
74126195,65811788,1,4,,M,2,,,,
74146760,65829897,0,,,,,,,,
74113380,65799927,1,4,,U,0,,,,
74113381,65799928,1,5,25,M,1,,,,
74113382,65799929,1,5,25,M,1,,,,
74113383,65799930,1,5,25,M,1,,,,
74113384,65799931,1,5,35,M,2,,,,
74113385,65799932,1,4,,U,0,,,,
74113386,65799932,2,5,35,M,2,,,,
74113387,65799933,1,5,42,F,2,,,,
74113388,65799934,1,5,58,M,2,,,,
74113389,65799935,1,4,,M,0,,,,
74113391,65799935,3,5,18,M,1,,,,
74113390,65799935,2,5,18,M,1,,,,
74113392,65799936,0,,,,,,,,
74111605,65798804,1,5,55,M,1,,,,
74111607,65798805,2,5,38,M,1,,,,
74111606,65798805,1,5,33,M,1,,,,
74111608,65798806,1,5,35,M,1,,,,
74111609,65798807,1,5,20,M,1,,,,
74111610,65798808,1,5,33,M,2,,,,
74111611,65798809,1,5,25,M,1,,,,
74111614,65798809,4,5,25,M,2,,,,
74111612,65798809,2,5,25,M,2,,,,
74111613,65798809,3,5,25,M,2,,,,
