incident_id,age_num,sex_code,race_id,offense_type_id,location_id
46451394,67.0,M,1.0,36,20
46451395,15.0,M,1.0,51,22
46451396,50.0,F,2.0,45,20
46451397,-1.0,M,1.0,45,19
46451397,-1.0,M,1.0,21,19
46451397,31.0,M,1.0,45,19
46451397,31.0,M,1.0,21,19
46451397,38.0,M,1.0,45,19
46451397,38.0,M,1.0,21,19
46451398,25.0,M,2.0,39,25
46451399,-1.0,F,0.0,2,20
46451399,-1.0,M,0.0,2,20
46451399,-1.0,M,0.0,2,20
46451401,50.0,M,2.0,45,23
46451403,56.0,M,1.0,5,46
46451404,24.0,F,1.0,51,21
46451405,28.0,M,1.0,40,13
46451406,42.0,M,2.0,27,11
46451407,20.0,M,2.0,27,20
46451415,43.0,M,1.0,51,13
46451417,22.0,M,1.0,16,12
46451417,22.0,M,1.0,35,12
46451432,20.0,M,1.0,16,8
46451432,20.0,M,1.0,35,8
46451435,42.0,M,2.0,5,14
46451443,32.0,M,2.0,56,20
46451445,22.0,M,1.0,51,22
46451445,22.0,M,1.0,49,22
46451445,22.0,M,1.0,5,22
46451461,19.0,M,2.0,16,13
46451471,49.0,M,1.0,27,20
46451481,29.0,M,2.0,51,20
46451508,24.0,M,1.0,5,20
46451520,21.0,M,2.0,51,20
46451520,21.0,M,2.0,5,20
46451525,50.0,M,2.0,51,20
46451537,25.0,M,2.0,16,13
46452374,49.0,M,2.0,14,20
46452374,54.0,M,2.0,14,20
46452377,23.0,F,1.0,45,23
46452377,22.0,F,1.0,45,23
46452382,43.0,F,1.0,27,18
46452382,43.0,F,1.0,51,18
46452382,14.0,F,1.0,27,18
46452382,14.0,F,1.0,51,18
46452386,42.0,M,2.0,51,20
46452391,22.0,M,2.0,51,20
46452398,36.0,M,1.0,49,20
46452398,36.0,M,1.0,5,20
46452398,36.0,M,1.0,39,18
46452398,35.0,M,1.0,49,20
46452398,35.0,M,1.0,5,20
46452398,35.0,M,1.0,39,18
46452398,15.0,M,1.0,49,20
46452398,15.0,M,1.0,5,20
46452398,15.0,M,1.0,39,18
46452398,16.0,M,1.0,49,20
46452398,16.0,M,1.0,5,20
46452398,16.0,M,1.0,39,18
46452399,18.0,M,1.0,5,3
46452402,25.0,F,2.0,5,20
46452409,23.0,F,2.0,51,20
46452412,25.0,M,2.0,51,20
46452417,-1.0,U,0.0,49,20
46452417,-1.0,U,0.0,5,20
46452436,25.0,F,2.0,16,13
46452439,19.0,M,2.0,51,20
46452448,20.0,M,2.0,51,20
46452459,19.0,M,2.0,51,20
46452485,37.0,F,1.0,46,25
46452509,22.0,M,1.0,45,23
46452514,21.0,M,1.0,56,20
46453352,33.0,M,2.0,16,20
46453352,28.0,F,2.0,16,20
46453365,43.0,M,1.0,51,20
46453365,43.0,M,1.0,5,20
46453369,40.0,M,1.0,49,20
46453369,30.0,M,1.0,49,20
46453374,-1.0,U,0.0,7,20
46453377,-1.0,U,0.0,20,13
46453378,23.0,M,2.0,45,20
