offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
46631243,46457381,5,C,3,,,
46628851,46457382,5,C,13,,,
46621776,46457383,14,C,20,,,
46621777,46457383,5,C,20,,,
46632776,46457384,14,C,20,,,
46632777,46457384,5,C,20,,,
46621778,46457385,5,C,13,,,
46631244,46457386,14,C,18,,,
46631245,46457386,5,C,18,,,
46622820,46457387,5,C,20,,,
46622821,46457388,49,C,20,0,N,
46632778,46457389,5,C,13,,,
46621779,46457390,14,C,18,,,
46622822,46457391,7,C,13,,,
46622823,46457391,5,C,13,,,
46625645,46456263,27,C,20,,,
46625646,46456263,5,C,20,,,
46625647,46456264,21,C,13,,,
46620958,46456265,49,C,20,0,F,
46631315,46456266,41,C,8,,,
46631316,46456266,46,C,8,,,
46623297,46456266,45,C,21,,,
46622014,46456267,45,C,24,,,
46625648,46456268,2,A,46,,,
46628785,46456269,27,C,13,,,
46621367,46456270,45,C,20,,,
46625818,46456271,49,C,25,0,F,
46625649,46456272,45,C,23,,,
46625819,46456273,35,C,20,,,
46620959,46456274,51,C,20,,,
46625650,46456275,51,C,18,,,
46625651,46456276,23,C,8,,,
46620960,46456277,40,C,13,,,
46621368,46456278,27,C,20,,,
46628786,46456279,51,C,13,,,
46621369,46456280,49,C,20,0,F,
46621370,46456280,5,C,20,,,
46625820,46456281,27,C,13,,,
46625821,46456281,51,C,13,,,
46625652,46456282,27,C,20,,,
46625653,46456282,5,C,20,,,
46625654,46456283,5,C,18,,,
46625655,46456283,39,C,18,,,
46625822,46456284,27,C,13,,,
46620961,46456285,5,C,13,,,
46621371,46456286,16,C,13,,,
46628787,46456287,51,C,20,,,
46628788,46456288,35,C,13,,,
46622773,46456289,5,C,20,,,
46622015,46456289,51,C,20,,,
46622774,46456290,45,C,20,,,
46625656,46456291,51,C,20,,,
46620962,46456292,51,C,13,,,
46628789,46456293,16,C,13,,,
46621373,46456349,51,C,22,,,
46631330,46456350,14,C,18,,,
46631194,46456351,5,C,18,,,
46631331,46456352,51,C,8,,,
46621374,46456353,45,C,25,,,
46621375,46456354,2,A,25,,,
46631332,46456355,51,C,22,,,
46628801,46456357,45,C,18,,,
46625674,46456359,5,C,13,,,
46621376,46456360,23,C,8,,,
46622783,46456361,41,C,20,,,
46628802,46456363,51,C,22,,,
46628803,46456364,13,C,13,,,
46628784,46456257,23,C,12,,,
46623294,46456258,5,C,13,,,
46625644,46456259,49,C,20,0,N,
46622013,46456260,23,C,12,,,
46623295,46456261,14,C,13,,,
46623296,46456261,5,C,13,,,
46620956,46456262,49,C,20,0,F,
46620957,46456262,5,C,20,,,
46621372,46456294,46,C,20,,,
46620963,46456295,27,C,20,,,
46620964,46456295,5,C,20,,,
46631317,46456296,14,C,13,,,
46631318,46456297,7,C,20,,,
46631319,46456297,5,C,20,,,
46625657,46456298,14,C,18,,,
46631320,46456299,45,C,20,,,
46628790,46456300,14,C,18,,,
46628791,46456300,5,C,18,,,
46625658,46456301,5,C,20,,,
46628792,46456302,16,C,13,,,
46620965,46456303,23,C,8,,,
46625659,46456304,14,C,20,,,
46625660,46456304,5,C,20,,,
46628793,46456305,5,C,20,,,
46628794,46456306,51,C,18,,,
46628795,46456306,16,C,18,,,
46628796,46456306,35,C,18,,,
46620966,46456307,21,C,20,,,
46625661,46456308,56,C,25,,,
46622775,46456309,5,C,20,,,
46628797,46456310,23,C,8,,,
46620967,46456311,5,C,20,,,
46625662,46456313,51,C,20,,,
46631321,46456314,51,C,13,,,
46631322,46456314,45,C,13,,,
46625663,46456316,5,C,20,,,
46631323,46456317,45,C,23,,,
46620968,46456318,45,C,20,,,
46631324,46456319,35,C,23,,,
46631325,46456320,49,C,20,0,F,
46631326,46456320,5,C,20,,,
46622776,46456321,16,C,20,,,
46628798,46456322,44,C,13,,,
46631327,46456324,21,C,13,,,
46620969,46456325,45,C,23,,,
46631186,46456326,51,C,18,,,
46625664,46456327,51,C,20,,,
46625665,46456328,51,C,20,,,
46625666,46456329,14,C,13,,,
46625667,46456329,5,C,13,,,
46628799,46456330,16,C,13,,,
46622777,46456331,49,C,20,0,N,
46620970,46456332,51,C,20,,,
46622778,46456333,14,C,20,,,
46628800,46456334,7,C,18,,,
46631187,46456335,49,C,19,39,F,
46631188,46456335,21,C,19,,,
46631189,46456335,5,C,19,,,
46625668,46456336,50,C,18,,,
46625669,46456336,5,C,18,,,
46620971,46456337,5,C,18,,,
46620972,46456338,45,C,13,,,
46620973,46456340,49,C,18,0,F,
46620974,46456340,5,C,19,,,
46631190,46456341,14,C,19,,,
46631191,46456341,5,C,19,,,
46625670,46456342,21,A,19,,,
46625671,46456342,5,C,19,,,
46631328,46456343,49,C,18,0,F,
46631329,46456343,5,C,18,,,
46622779,46456344,14,A,19,,,
46622780,46456344,5,C,19,,,
46625672,46456345,21,A,19,,,
46625673,46456345,5,C,19,,,
46622781,46456346,45,C,24,,,
46631192,46456347,51,C,13,,,
46631193,46456347,5,C,13,,,
46622782,46456348,2,A,25,,,
46622784,46456365,45,C,7,,,
46631195,46456366,45,C,12,,,
46631196,46456368,7,C,18,,,
46620975,46456369,40,A,14,,,
46625675,46456370,5,C,20,,,
46622785,46456371,51,C,20,,,
46620976,46456372,51,C,18,,,
46631197,46456373,2,C,5,,,
46621377,46456374,23,C,8,,,
46622147,46456375,40,A,13,,,
46620977,46456376,29,C,13,,,
46620978,46456376,51,C,13,,,
46625676,46456377,45,C,20,,,
46620979,46456378,23,C,8,,,
46631333,46456379,51,C,6,,,
46631334,46456379,45,C,6,,,
46631335,46456379,5,C,6,,,
46631198,46456380,45,C,21,,,
46631336,46456381,49,C,20,0,F,
46631337,46456381,5,C,20,,,
46628804,46456382,40,C,20,,,
46628805,46456382,49,C,20,0,N,
46622148,46456383,11,C,8,,,
46631338,46456384,51,C,13,,,
46631199,46456385,51,C,20,,,
46622149,46456386,5,C,18,,,
46631200,46456387,51,C,20,,,
46631201,46456388,23,C,7,,,
46631339,46456389,16,C,20,,,
46620980,46456390,51,C,20,,,
46628806,46456391,5,C,18,,,
46622786,46456392,16,C,18,,,
46622787,46456393,51,C,20,,,
46622788,46456393,5,C,20,,,
46631340,46456394,23,C,23,,,
46631202,46456395,51,C,22,,,
46628807,46456396,51,C,13,,,
46620981,46456397,5,C,13,,,
46625677,46456398,39,C,20,,,
46625678,46456399,51,C,3,,,
46622789,46456400,23,C,23,,,
46626440,46456401,39,C,13,,,
46626441,46456402,14,C,18,,,
46626442,46456402,5,C,18,,,
46622790,46456403,51,C,20,,,
46622791,46456404,14,C,20,,,
46620983,46456406,49,C,46,0,F,
46620984,46456406,5,C,46,,,
46631203,46456407,14,C,18,,,
46631204,46456407,5,C,18,,,
46620985,46456408,14,C,18,,,
46628808,46456409,35,C,13,,,
46631341,46456410,23,C,8,,,
46628809,46456411,5,C,23,,,
46631205,46456412,21,C,13,,,
46628810,46456413,5,C,20,,,
46622150,46456414,5,C,20,,,
46622151,46456415,5,C,13,,,
46631342,46456417,23,C,8,,,
46621689,46455281,45,C,23,,,
46621690,46455282,16,C,13,,,
46621327,46455283,51,C,20,,,
46621328,46455283,39,C,20,,,
46621982,46455285,27,C,20,,,
46621983,46455285,5,C,20,,,
46625626,46455286,51,C,20,,,
46621329,46455287,45,C,18,,,
46621984,46455288,16,C,13,,,
46621985,46455289,23,C,8,,,
46621986,46455290,51,C,20,,,
46625028,46455291,39,C,13,,,
46625029,46455292,35,C,13,,,
46625627,46455293,40,C,20,,,
46621987,46455294,51,C,13,,,
46620938,46455295,45,C,23,,,
46622509,46455296,21,C,13,,,
46622510,46455296,5,C,13,,,
46621988,46455297,21,C,13,,,
46621330,46455298,45,C,20,,,
46622511,46455300,49,C,46,0,N,
46621331,46455301,49,C,18,0,F,
46621332,46455301,5,C,18,,,
46621333,46455302,49,C,19,8,F,
46621334,46455302,5,C,19,,,
46621989,46455303,51,C,20,,,
46625030,46455304,7,C,18,,,
46621335,46455305,45,C,25,,,
46621691,46455306,27,C,20,,,
46621692,46455306,5,C,20,,,
46620939,46455307,41,C,20,,,
46620940,46455308,16,C,13,,,
46621336,46455309,23,C,46,,,
46622512,46455310,45,C,4,,,
46625031,46455311,44,C,13,,,
46620941,46455312,5,C,5,,,
46625032,46455313,23,C,8,,,
46621337,46455314,45,C,20,,,
46621338,46455315,45,C,20,,,
46621990,46455316,51,C,18,,,
46621693,46455317,16,C,22,,,
46625628,46455318,11,A,14,,,
46621339,46455319,51,C,23,,,
46621340,46455320,16,C,22,,,
46622513,46455321,51,C,22,,,
46621991,46455322,5,C,22,,,
46621992,46455323,51,C,22,,,
46625033,46455324,16,C,22,,,
46625034,46455325,51,C,22,,,
46622514,46455326,51,C,22,,,
46622515,46455326,44,C,22,,,
46622516,46455327,40,A,22,,,
46621341,46455328,45,C,22,,,
46622517,46455329,51,C,22,,,
46621694,46455332,11,A,14,,,
46621342,46455333,51,C,20,,,
46620942,46455334,45,C,13,,,
46620943,46455335,14,C,20,,,
46620944,46455335,5,C,20,,,
46625035,46455336,45,C,23,,,
46621695,46455337,5,C,13,,,
46625036,46455338,51,C,13,,,
46621696,46455339,5,C,13,,,
46628757,46455340,16,C,13,,,
46628758,46455341,49,A,20,0,F,
46628759,46455341,5,C,20,,,
46621343,46455342,51,C,13,,,
46621344,46455343,23,C,8,,,
46625631,46455344,16,C,13,,,
46620945,46455345,45,C,2,,,
46620946,46455345,41,C,20,,,
46622518,46455346,40,C,20,,,
46622519,46455346,49,C,20,0,F,
46622520,46455346,5,C,20,,,
46622521,46455347,44,C,46,,,
46621345,46455348,45,C,20,,,
46628760,46455349,51,C,20,,,
46628761,46455349,5,C,20,,,
46621993,46455350,5,C,13,,,
46622522,46455351,16,C,13,,,
46622523,46455351,35,C,13,,,
46628762,46455352,51,C,46,,,
46625037,46455353,30,C,20,,,
46625038,46455353,15,C,20,,,
46625039,46455354,49,C,20,0,N,
46621994,46455355,40,C,13,,,
46621995,46455355,28,C,13,,,
46621346,46455356,49,C,20,0,F,
46621347,46455356,5,C,20,,,
46625040,46455357,2,C,21,,,
46621348,46455358,16,C,13,,,
46625041,46455359,44,C,20,,,
46621996,46455360,5,C,20,,,
46620947,46455361,51,C,13,,,
46628763,46455362,49,A,23,0,F,
46628764,46455362,5,C,23,,,
46628765,46455363,5,C,20,,,
46621997,46455364,51,C,20,,,
46625042,46455365,51,C,20,,,
46628766,46455366,16,C,20,,,
46625632,46455367,51,C,20,,,
46628767,46455368,21,C,18,,,
46621349,46455369,49,C,18,0,F,
46621350,46455369,5,C,18,,,
46620948,46455370,45,C,25,,,
46625633,46455371,44,C,22,,,
46621998,46455372,5,C,25,,,
46621351,46455373,49,C,20,0,N,
46623285,46455374,46,C,20,,,
46621352,46455375,21,C,20,,,
46623286,46455376,39,C,13,,,
46625043,46455377,49,A,20,0,F,
46625044,46455377,5,C,20,,,
46623287,46455378,45,C,20,,,
46628768,46455379,5,C,20,,,
46621999,46455380,45,C,20,,,
46623288,46455381,45,C,22,,,
46623289,46455382,27,C,13,,,
46623290,46455382,5,C,13,,,
46628769,46455383,49,C,20,0,F,
46628770,46455384,51,C,13,,,
46625634,46455385,5,C,20,,,
46621353,46455386,14,C,13,,,
46621354,46455387,45,C,20,,,
46621355,46455388,51,C,20,,,
46625045,46455389,5,C,18,,,
46625635,46455390,14,C,13,,,
46625807,46455391,51,C,20,,,
46623291,46455392,27,C,13,,,
46623292,46455392,51,C,20,,,
46628771,46455393,27,C,13,,,
46622000,46455394,49,C,20,0,N,
46621356,46455395,51,C,13,,,
46625808,46455396,51,C,13,,,
46628772,46455397,51,C,20,,,
46628773,46455397,45,C,20,,,
46622001,46455398,5,C,20,,,
46620949,46455399,7,C,18,,,
46620950,46455399,5,C,18,,,
46622002,46455400,43,C,20,,,
46620951,46455401,40,C,25,,,
46622003,46455402,16,C,13,,,
46628774,46455403,35,C,13,,,
46628775,46455404,51,C,20,,,
46628776,46455404,16,C,20,,,
46628777,46455404,35,C,20,,,
46622004,46455405,51,C,20,,,
46628778,46455406,5,C,13,,,
46625810,46455413,51,C,18,,,
46623293,46455414,5,C,13,,,
46625811,46455415,16,C,13,,,
46625812,46455415,35,C,13,,,
46622006,46455416,51,C,20,,,
46622007,46455416,16,C,20,,,
46628780,46455417,35,C,13,,,
46622008,46455418,27,C,20,,,
46622009,46455418,5,C,20,,,
46628781,46455419,16,C,13,,,
46625637,46455420,5,C,20,,,
46625638,46455421,5,C,20,,,
46620953,46455422,5,C,13,,,
46621358,46455423,5,C,13,,,
46625639,46455424,49,C,25,0,F,
46625640,46455424,5,C,25,,,
46625813,46455425,49,C,20,0,F,
46625814,46455425,5,C,20,,,
46620954,46455426,5,C,5,,,
46625815,46455427,51,C,13,,,
46625641,46455428,46,C,20,,,
46625816,46455429,45,C,23,,,
46621359,46455430,7,C,18,,,
46621360,46455430,5,C,18,,,
46625642,46455431,51,C,22,,,
46628782,46455433,51,C,22,,,
46620955,46455434,40,C,22,,,
46622010,46455435,40,A,22,,,
46621361,46455436,40,C,22,,,
46621362,46455436,51,C,22,,,
46621363,46455436,39,C,22,,,
46625817,46455437,51,C,22,,,
46675650,46494218,46,C,20,,,
46678111,46494293,46,C,20,,,
46625809,46455407,5,C,20,,,
46620952,46455408,51,C,20,,,
46628779,46455409,5,C,13,,,
46625636,46455410,5,C,13,,,
46622005,46455411,5,C,13,,,
46621357,46455412,5,C,18,,,
46624992,46454309,51,C,25,,,
46624993,46454309,16,C,25,,,
46625591,46454310,51,C,20,,,
46624994,46454311,27,C,20,,,
46624995,46454312,51,C,3,,,
46625592,46454313,51,C,22,,,
46622485,46454314,49,C,20,0,N,
46621668,46454315,51,C,22,,,
46622486,46454316,51,C,22,,,
46622487,46454316,44,C,22,,,
46620902,46454317,5,C,20,,,
46620903,46454318,49,C,20,0,F,
46620904,46454318,5,C,20,,,
46621306,46454319,16,C,20,,,
46621307,46454319,39,C,20,,,
46620905,46454320,44,C,20,,,
46625593,46454321,5,C,20,,,
46613897,46454322,51,C,20,,,
46620906,46454323,51,C,20,,,
46620907,46454323,16,C,20,,,
46624996,46454324,51,C,13,,,
46625594,46454325,45,C,5,,,
46620908,46454326,11,A,3,,,
46621308,46454327,51,C,22,,,
46622488,46454328,16,C,22,,,
46620909,46454329,36,C,18,,,
46620910,46454330,16,C,22,,,
46613898,46454331,40,C,13,,,
46620911,46454335,5,C,20,,,
46624999,46454336,51,C,18,,,
46621309,46454337,14,C,18,,,
46613899,46454338,40,C,18,,,
46620912,46454339,51,C,20,,,
46621958,46454340,16,C,13,,,
46625596,46454341,44,C,20,,,
46625597,46454342,51,C,13,,,
46625598,46454342,49,A,5,0,F,
46625599,46454342,5,C,5,,,
46625600,46454343,51,C,21,,,
46621669,46454344,51,C,13,,,
46621670,46454344,49,A,5,0,F,
46621671,46454344,5,C,11,,,
46625000,46454345,27,C,13,,,
46621310,46454346,51,C,3,,,
46625601,46454347,51,C,18,,,
46620913,46454348,39,C,13,,,
46621311,46454349,14,C,20,,,
46621312,46454349,5,C,20,,,
46621959,46454350,51,C,13,,,
46620914,46454351,51,C,20,,,
46620915,46454351,5,C,20,,,
46621672,46454352,51,C,20,,,
46625001,46454353,5,C,20,,,
46625002,46454354,45,C,11,,,
46621960,46454355,51,C,20,,,
46622489,46454356,49,C,25,0,F,
46622490,46454356,5,C,25,,,
46621673,46454357,5,C,20,,,
46621961,46454358,5,C,13,,,
46625602,46454359,51,C,20,,,
46625603,46454361,5,C,13,,,
46621676,46454362,5,C,13,,,
46621313,46454363,5,C,13,,,
46621962,46454364,5,C,13,,,
46621963,46454365,5,C,13,,,
46621677,46454366,5,C,13,,,
46620916,46454367,5,C,13,,,
46625604,46454368,5,C,13,,,
46621314,46454369,49,C,25,0,F,
46621315,46454369,5,C,25,,,
46625605,46454370,49,C,5,0,F,
46625606,46454370,5,C,5,,,
46621964,46454371,49,C,5,0,F,
46621965,46454371,5,C,5,,,
46621680,46454391,51,C,20,,,
46621681,46454392,7,C,13,,,
46621682,46454392,5,C,13,,,
46620917,46454393,11,C,46,,,
46621683,46454394,27,C,20,,,
46620918,46454395,45,C,23,,,
46620919,46454396,49,C,20,0,F,
46620920,46454396,5,C,20,,,
46620921,46454397,51,C,13,,,
46625011,46454398,36,C,20,,,
46622494,46454399,5,C,20,,,
46625012,46454400,5,C,20,,,
46621684,46454401,45,C,23,,,
46620922,46454402,23,C,8,,,
46622495,46454403,14,C,18,,,
46622496,46454403,5,C,18,,,
46625013,46454404,51,C,20,,,
46625014,46454404,45,C,20,,,
46625015,46454404,5,C,20,,,
46625609,46454405,51,C,20,,,
46625610,46454406,23,C,8,,,
46621971,46454407,14,C,18,,,
46621972,46454407,5,C,18,,,
46621973,46454408,23,C,24,,,
46620923,46454409,5,C,20,,,
46625611,46454410,40,C,13,,,
46625016,46454411,23,C,8,,,
46625612,46454412,51,C,20,,,
46622497,46454413,51,C,20,,,
46621685,46454414,51,C,20,,,
46620924,46454415,16,C,13,,,
46625613,46454417,51,C,3,,,
46621974,46454418,16,C,13,,,
46620925,46454419,45,C,23,,,
46625614,46454420,5,C,13,,,
46625017,46454421,51,C,20,,,
46620926,46454422,27,C,13,,,
46620927,46454423,5,C,20,,,
46620928,46454423,16,C,20,,,
46620929,46454423,35,C,20,,,
46625615,46454424,5,C,13,,,
46625616,46454425,39,C,13,,,
46621975,46454426,51,C,20,,,
46625617,46454427,51,C,46,,,
46625618,46454428,39,C,13,,,
46622498,46454429,51,C,20,,,
46622499,46454430,51,C,20,,,
46620930,46454431,27,C,20,,,
46621976,46454432,51,C,20,,,
46625619,46454433,49,C,20,0,F,
46625620,46454433,5,C,20,,,
46620931,46454434,49,C,25,0,F,
46620932,46454434,5,C,25,,,
46621686,46454435,5,C,13,,,
46676104,46502000,45,C,20,,,
46688242,46502003,45,C,25,,,
46628900,46460154,45,C,20,,,
46622872,46460155,11,C,23,,,
46631968,46460156,45,C,23,,,
46633594,46460157,45,C,25,,,
46629669,46460158,41,C,2,,,
46632174,46460159,23,C,8,,,
46632175,46460160,39,C,13,,,
46631969,46460161,27,C,18,,,
46632056,46460162,45,C,8,,,
46632176,46460163,45,C,23,,,
46622873,46460164,23,C,8,,,
46629670,46460165,5,C,13,,,
46622874,46460166,51,C,3,,,
46633595,46460167,51,C,20,,,
46632057,46460168,39,C,13,,,
46629671,46460169,11,C,23,,,
46632177,46460170,51,C,3,,,
46633596,46460171,49,C,20,0,F,
46633597,46460171,5,C,20,,,
46629672,46460172,14,C,18,,,
46629673,46460173,51,C,20,,,
46632178,46460174,35,C,13,,,
46622875,46460175,16,C,13,,,
46631970,46460176,49,C,20,0,N,
46632058,46460177,21,C,13,,,
46622876,46460178,49,A,23,0,F,
46622877,46460178,5,C,23,,,
46632059,46460179,5,C,20,,,
46622878,46460180,51,C,20,,,
46628901,46460181,7,C,18,,,
46628902,46460181,5,C,18,,,
46631971,46460182,14,C,23,,,
46633598,46460183,21,C,18,,,
46631972,46460184,14,C,18,,,
46631973,46460184,5,C,18,,,
46632060,46460185,49,C,20,0,F,
46632061,46460185,5,C,20,,,
46622879,46460186,21,C,20,,,
46632062,46460187,21,C,18,,,
46632063,46460187,5,C,18,,,
46633599,46460188,45,C,20,,,
46622880,46460189,14,C,18,,,
46622881,46460189,5,C,18,,,
46633600,46460190,14,C,18,,,
46633601,46460190,5,C,18,,,
46622882,46460191,51,C,20,,,
46622883,46460192,5,C,18,,,
46628903,46460193,14,C,13,,,
46628904,46460193,5,C,13,,,
46622884,46460194,49,C,20,0,F,
46622885,46460194,5,C,20,,,
46622886,46460195,49,C,20,0,N,
46622887,46460195,5,C,20,,,
46632179,46460196,51,C,20,,,
46632064,46460197,23,C,8,,,
46628905,46460198,49,C,20,0,F,
46628906,46460198,5,C,20,,,
46631974,46460199,51,C,20,,,
46633602,46460200,26,A,20,,,
46622888,46460201,45,C,5,,,
